ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,59.59,58.34,66.66666666666667,,,0.4,,60.81,44.34,,82.19,False,42,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$14.14, preço 2.7% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,9,True,False,True,,False,,True,False,True,True,True,,True,154213138432.0,8.43,1.63,8.26,9.45,19.36,17.48,0.38,214.29,,,,,,2.14,79.69,28.4,7.24,0.38,0.64,16.02,79.82,9.78,14.79,40.7,-6.9,4.0,12.78,12.31,-17.7,24.4,21.3,11.35,14.79,6.17,1.23,0.88,0.05,13.760000228881836,False,False,True,9.2911526554898,13.4276350134794,16.849722894773958,17.607678940483876,21.848071421209266,17.18382061068608,8.394605420393372,,14.188082793607311,15.138678954126679,13.62481105871401,4,True,1.8,-0.9824794180167795,3.111065098872179,n/d,2026-12-01,próxima,"A Itaúsa (ITSA4) apresenta-se como uma holding financeira robusta, cujo retorno sobre o patrimônio líquido (ROE) de 19,4% situa-se abaixo da média do setor de 25,1%, enquanto o retorno sobre o capital investido (ROIC) de 0,4% supera os pares de 0,1%, sugerindo uma eficiência operacional destacada na alocação de capital para além da atividade bancária tradicional. Essa qualidade de rentabilidade convive com múltiplos de preço que indicam um valuation misto, onde o preço sobre o lucro (P/L) de 8,43 e o preço sobre o valor patrimonial (P/VP) de 1,63 refletem uma precificação moderada, embora o indicador PEG de 2,14 aponte que o crescimento recente está sendo negociado com certo prêmio. A sustentabilidade financeira é reforçada por uma margem líquida expressiva de 214,29% e um dividend yield de 8,26%, patamar que se mostra coerente e sustentável frente à geração de lucros da companhia, mesmo diante de um crescimento de receita nos últimos cinco anos (CAGR) de 28,4% que corre abaixo da média setorial de 37,6%. No checklist de critérios fundamentalistas, a holding atende a 3 de 6 requisitos, penalizada principalmente pelo ROE e pelo crescimento de receita inferiores aos de seus pares de mercado, além de registrar transações de venda por parte de insiders. Sob a ótica do valuation por múltiplos métodos de preço-teto, observa-se uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 9,22 por Bazin e R$ 13,32 por Gordon, até os mais otimistas R$ 16,71 por fluxo de caixa descontado, R$ 17,47 por Graham e R$ 21,67 por Lynch. Essa disparidade resulta em uma média de R$ 14,11 e uma mediana de R$ 15,02, estabelecendo o preço-teto ajustado com margem de segurança em R$ 13,52, o que coloca a cotação atual de R$ 13,65 ligeiramente acima do limite de entrada ideal, com um upside negativo de 1,0%. Em suma, os principais prós do ativo residem em seu ROIC superior à média, margem líquida excepcional e forte retorno via dividendos, ao passo que os contras concentram-se no crescimento de receita e ROE abaixo dos pares, no checklist intermediário e na ausência de margem de segurança no preço atual.",,True,False,,,Lateral,13.649999618530273,0.8058652998219396,-8.403736794995664,True,False,False,sem sinal (Lateral)
CMIN3,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Materiais,59.52,64.73,30.0,,,1.0,,82.11,44.85,33.87,97.95,False,43,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.13, preço 7.9% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,35629846528.0,14.9,4.74,17.02,16.6,31.79,32.01,20.33,13.41,5.78,0.2,0.14,1.17,1.24,0.16,247.37,90.7,16.47,8.29,0.53,80.09,19.91,4.08,6.62,62.3,0.0,32.0,5.18,5.14,-34.6,39.2,30.5,4.08,6.62,15.37,1.09,0.48,-0.08,6.619999885559082,False,False,True,7.850233429898911,14.562183012462478,5.886912649909921,3.73651677150303,13.328858829984728,6.133333333333334,5.375973061427175,5.6710356949724225,7.8181308479365,6.010122991621627,5.409110692459465,8,True,3.9,-18.291377855474888,18.098655333681045,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com seu retorno sobre o patrimônio líquido (ROE) de 31,8% e o retorno sobre o capital investido (ROIC) de 20,3% situando-se muito acima dos pares do setor de materiais, que registram 5,6% e 9,2%, respectivamente. Essa elevada qualidade operacional, contudo, cobra seu preço no mercado, uma vez que o papel é negociado a múltiplos de valuation esticados, com um P/L de 14,9 e um P/VP de 4,74, indicando que o investidor paga um prêmio alto pelo patrimônio da companhia. No que tange à saúde financeira, a excelente rentabilidade convive com um endividamento sob controle, evidenciado pela relação dívida líquida sobre EBITDA de apenas 0,2, patamar substancialmente abaixo da média setorial de 1,76. Esse balanço desalavancado, somado à forte geração de caixa, confere sustentabilidade ao expressivo dividend yield de 17,02%, o qual se mostra coerente com o robusto lucro e com a capacidade de distribuição da empresa. O forte ritmo de expansão da mineradora é confirmado pelo crescimento anual composto (CAGR) da receita nos últimos cinco anos de 90,7%, superando com folga a média setorial de 17,4%, o que corrobora o checklist de critérios fundamentalistas, no qual a empresa atendeu a 7 de 8 requisitos possíveis. Sob a ótica de valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos de cálculo, variando desde os conservadores R$ 3,61 por Graham e R$ 5,69 por fluxo de caixa descontado (DCF), até os otimistas R$ 12,89 por Lynch e R$ 14,08 por Gordon. Essa divergência resulta em uma média de R$ 7,58 e uma mediana de R$ 5,91, sendo que o preço-teto ajustado com margem de segurança fica em R$ 5,32, o que aponta para um upside negativo de 16,9% em relação à cotação atual de R$ 6,40. Em suma, os principais pontos positivos da CMIN3 residem em seu crescimento acelerado, rentabilidade excepcional, endividamento muito baixo e proventos altamente atrativos, enquanto os pontos negativos concentram-se nos múltiplos de preço elevados e na ausência de margem de segurança perante o valor intrínseco ajustado.",,True,False,,,Em Alta,6.400000095367432,3.4374966705218446,-2.6470632371604186,True,False,False,sem sinal (Em Alta)
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.36,59.25,60.0,,,0.1,,60.49,48.6,60.37,78.08,True,44,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19603066880.0,6.9,0.88,6.27,8.95,12.71,14.91,9.63,26.39,7.6,3.41,4.96,5.28,0.79,1.42,61.77,220.0,9.35,6.2,0.28,54.58,44.81,21.41,31.63,29.7,-12.2,-0.6,26.88,26.58,-19.9,24.9,6.6,25.09,31.63,-8.53,0.98,0.69,0.05,27.780000686645508,False,False,False,17.764066793361792,28.528248620536242,46.183605943136925,53.4758417904776,55.60522010359196,42.93274102134659,23.05163521147488,32.61873497953472,37.52001180793259,37.775738000440654,33.99816420039659,8,True,3.1,22.38359740840574,35.061234271204796,n/d,2026-04-20,última,,,False,False,,,Lateral,27.639999389648438,0.5065170046621104,-13.305087508585423,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11+AUVP11,BOVA11,Bens de primeira necessidade,58.9,58.7,60.0,,,0.0,,78.34,19.28,66.1,54.11,True,46,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,242556567552.0,14.87,2.74,5.06,5.43,18.4,17.07,20.62,18.41,8.42,-0.57,-0.39,1.02,0.03,4.2,80.76,24.6,14.14,10.3,0.81,38.81,60.59,11.06,16.9,42.2,-6.9,-0.1,14.94,14.41,-13.6,25.5,15.6,13.6,16.9,0.47,0.68,0.46,0.02,15.729999542236328,False,False,True,6.102497446850423,8.456402806239325,10.470508195421642,11.689318804433935,9.48958028458341,14.860478501048005,5.179377534571588,11.393023895022193,9.705148433521316,9.980044240002526,8.982039816002274,8,True,2.9,-42.89866447939323,-38.30166105560141,2026-10-29,2026-09-22,próxima,,,False,False,,,Lateral,15.600000381469727,0.8333279332545462,-7.430758915587754,True,False,False,sem sinal (Lateral)
TAEE11,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,58.16,57.83,60.0,,,0.1,,72.72,25.57,48.71,89.73,True,48,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,43045277696.0,8.67,1.75,7.35,11.16,20.14,22.05,11.11,36.48,9.71,4.36,5.49,3.48,1.36,13.25,96.75,13.5,9.62,6.9,0.24,66.19,33.81,31.89,43.57,30.6,-4.4,5.7,39.26,38.7,-15.3,22.4,4.4,36.91,43.57,-10.73,0.89,0.69,0.08,41.650001525878906,True,False,False,33.19849293465293,35.054793187762904,36.2323855180977,50.71982046982153,56.75222964629021,17.446792501430064,14.80988499433175,30.914706163045754,34.391138176929104,34.126643061207915,30.713978755087123,8,True,3.8,-26.25695647093019,-17.428242696316744,n/d,2026-08-17,última,,,False,False,,,Lateral,40.88999938964844,1.8586503975905444,-4.93467856262474,True,False,False,sem sinal (Lateral)
BBDC4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Produtos financeiros,57.57,56.7,62.5,15.65,,0.4,,48.05,57.83,66.43,73.29,False,53,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,192772767744.0,7.59,1.07,8.76,8.36,14.13,11.35,0.0,26.07,,,,,,1.47,63.47,17.8,5.9,1.07,,92.32,7.66,15.16,20.87,16.9,-15.0,-0.6,17.71,17.86,-24.6,25.7,1.7,15.73,20.87,-13.43,1.21,0.82,-0.03,17.729999542236328,False,False,False,10.591033421223626,17.640895513307306,27.792089646108217,29.511222919065414,31.591553052265873,27.78845485279954,13.818461103442782,,20.953118358359674,22.714675183053423,20.44320766474808,4,True,2.6,15.302922687890419,18.17889960146499,n/d,2026-10-02,próxima,"A análise fundamentalista do Bradesco (BBDC4) revela uma interessante assimetria entre preço e qualidade, evidenciada por múltiplos de valuation descontados que tentam compensar uma rentabilidade momentaneamente pressionada. O retorno sobre o patrimônio líquido (ROE) de 14,1% e o retorno sobre o capital investido (ROIC) de 0,0% situam-se abaixo das médias do setor de produtos financeiros, que são de 17,1% e 2,4%, respectivamente, sugerindo que a instituição enfrenta desafios para otimizar sua eficiência operacional frente aos pares. Essa rentabilidade mais tímida convive com um preço sobre lucro (P/L) de 7,59 e um preço sobre valor patrimonial (P/VP) de 1,07, patamares historicamente baixos que refletem o ceticismo do mercado, embora a robusta margem líquida de 26,07% aponte para uma operação que ainda preserva forte capacidade de geração de caixa. No quesito proventos, o rendimento de dividendos (DY) de 8,76% mostra-se bastante atrativo e sustentável, uma vez que a ausência de endividamento líquido sobre o EBITDA aplicável a bancos mitiga riscos de alavancagem e apoia a distribuição de lucros. O crescimento histórico é um dos grandes destaques do papel, visto que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos atingiu 17,8%, superando com folga a média setorial de 6,8% e indicando forte resiliência na expansão dos negócios. No entanto, o checklist de critérios fundamentalistas acende um sinal de alerta ao aprovar apenas 3 dos 6 requisitos avaliados, penalizado principalmente pelo ROE abaixo do setor e pela ocorrência de venda de ações por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos de fluxo de caixa descontado (DCF) a R$ 27,82 e a fórmula de Bazin a R$ 10,6, mas a média ponderada desses modelos resulta em um preço-teto ajustado com margem de segurança de R$ 20,45, o que projeta um upside promissor de 15,2% em relação à cotação atual de R$ 17,75. Em balanço, o ativo traz como pontos positivos o seu forte crescimento de receita de longo prazo, a margem líquida robusta e o dividend yield elevado, enquanto figuram como pontos negativos a rentabilidade inferior à média dos seus pares de mercado e o desempenho modesto no checklist de governança e eficiência.",,True,False,,,Lateral,17.75,-0.11267863528828803,-16.430254606096916,True,False,False,sem sinal (Lateral)
CPFE3,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,56.89,58.11,50.0,,,0.1,,76.11,42.98,29.27,72.6,True,55,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$44.88, preço 4.5% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,54063775744.0,8.84,2.34,8.1,8.3,26.43,27.84,15.57,13.16,5.79,2.35,2.11,0.92,1.55,1.26,73.39,21.5,10.75,8.79,0.29,71.02,27.73,35.03,52.32,33.9,-10.3,3.0,44.91,44.05,-21.6,25.4,-5.8,40.99,52.32,-20.93,0.96,0.66,0.02,46.91999816894531,False,False,False,27.824765005674774,51.6149390855267,70.32692033241237,48.93450328672988,81.39147666227724,61.946894534490546,37.640615993303925,81.55309061843559,57.65415068985638,56.78091681000862,51.10282512900776,8,True,2.9,8.914806315638168,22.87756381034052,2026-11-12,2026-04-30,última,,,False,False,,,Lateral,46.08000183105469,1.8229086469448097,-11.458063398543217,True,False,False,sem sinal (Lateral)
BPAC11,BOVA11+AUVP11,BOVA11,Produtos financeiros,56.25,52.94,75.0,15.65,,0.4,,59.6,40.66,66.43,26.71,False,57,Fundo duplo,,,False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,196613832704.0,12.33,2.82,2.45,2.74,22.88,20.48,0.0,39.8,,,,,,0.82,33.75,20.0,9.59,2.41,,90.46,8.68,43.13,63.41,35.3,-8.0,7.1,53.55,53.17,-23.5,32.4,13.4,48.49,63.41,-1.73,1.58,0.85,0.05,58.349998474121094,False,False,False,11.408322975921525,21.162439120334426,62.70376964980571,46.93815509247492,83.93888878951482,11.768333333333333,57.26155568019994,,14.77969847652976,11.768333333333333,10.5915,3,True,5.5,-81.84832857416878,-74.67061034614298,n/d,2026-08-11,última,"O BTG Pactual (BPAC11) apresenta uma sólida eficiência operacional no setor de produtos financeiros, evidenciada por um Retorno sobre o Patrimônio Líquido (ROE) de 22,9%, que se posiciona confortavelmente acima da média dos seus pares de 17,1%, embora o Retorno sobre o Capital Injetado (ROIC) de 0,0% fique abaixo da média setorial de 2,4%. Essa rentabilidade robusta, contudo, cobra o seu preço no valuation, uma vez que o papel não concilia indicadores de alta qualidade com múltiplos baixos, negociado a uma relação Preço/Lucro (P/L) de 12,33 e um Preço/Valor Patrimonial (P/VP) esticado de 2,82. No que tange aos proventos, o Dividend Yield (DY) de 2,45% mostra-se modesto, sugerindo que a instituição prioriza a retenção de lucros para sustentar seu forte ritmo de expansão em detrimento de uma distribuição agressiva, uma estratégia coerente com a ausência de alavancagem prejudicial mensurada pelo indicador de dívida líquida sobre EBITDA. O perfil de crescimento da companhia é altamente expressivo, com uma Taxa de Crescimento Anual Composta (CAGR) de receita nos últimos cinco anos de 20,0%, patamar que supera com folga a média setorial de 6,8%. No checklist de critérios fundamentalistas, o ativo demonstra solidez ao atender 4 de 6 requisitos aplicáveis, falhando apenas no ROIC frente aos pares e na existência de vendas por parte de insiders, enquanto valida sua escala com valor de mercado muito acima do mínimo exigido e ROE superior à taxa Selic e ao setor. Sob a ótica de valuation, as estimativas de preço-teto revelam uma dispersão brutal entre os métodos analíticos, variando desde os conservadores R$ 11,41 por Bazin e R$ 21,16 por Gordon, até os mais otimistas R$ 62,70 por Fluxo de Caixa Descontado e R$ 83,94 pelo modelo de Lynch. Essa disparidade resulta em uma média de preço-teto de R$ 14,78 e uma mediana de R$ 11,77, gerando um preço-teto ajustado com margem de segurança de R$ 10,59, o que projeta um upside negativo de 81,8% em relação à cotação atual de R$ 58,35. Em um balanço final, os prós residem na forte tendência de alta com sinal gráfico de fundo duplo, margem líquida expressiva de 39,8% e crescimento muito acima da média, ao passo que os contras concentram-se no valuation esticado frente aos modelos tradicionais de dividendos e no baixo retorno direto ao acionista no curto prazo.",Fundo duplo,False,False,,,Em Alta,57.68000030517578,1.1615779566582107,-9.612599943946165,True,True,True,Fundo duplo — rompeu pescoço ~R$57.88 (candidato)
SANB11,BOVA11+Wishlist,BOVA11,Produtos financeiros,56.23,57.33,50.0,14.99,,0.4,,51.32,63.69,57.0,69.18,False,58,Bandeira de alta,,,False,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,True,True,,True,162977644544.0,7.24,1.14,7.71,7.32,15.69,10.65,0.0,28.66,,,,,,0.98,52.98,49.8,6.75,1.11,,90.04,9.86,25.1,36.14,20.9,-16.1,9.6,29.11,29.23,-30.6,30.9,-4.7,25.1,36.14,-19.83,1.14,0.64,-0.02,30.329999923706055,True,False,False,15.853385322297287,29.408029772861465,55.50725124158911,50.07742157720432,61.56113519815641,36.61567859168811,30.617481957226936,,34.34608623210899,33.01185418227479,29.71066876404731,4,True,3.5,-2.041975473843227,13.241300093983654,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta uma dinâmica financeira peculiar no setor de produtos financeiros, onde sua rentabilidade medida pelo ROE de 15,7% e pelo ROIC de 0,0% se posiciona abaixo dos pares (médias de 17,1% e 2,4%, respectivamente), sugerindo um momento de menor eficiência operacional comparativa, apesar de o ROE ainda superar a taxa Selic. Essa rentabilidade moderada convive com múltiplos de preço atraentes, visto que o P/L de 7,24 e o P/VP de 1,14 indicam um papel descontado frente à robusta margem líquida de 28,66%, configurando uma relação de qualidade e preço bastante razoável. No quesito de proventos, o dividend yield de 7,71% mostra-se sustentável e coerente com a geração de lucro da instituição, beneficiado pela ausência de pressão de endividamento industrial típico de bancos, o que confere solidez ao indicador de dividendos do modelo. O crescimento histórico da companhia é um grande destaque positivo, com um CAGR de receita nos últimos cinco anos de 49,8%, patamar expressivamente acima da média setorial de 6,8%, embora o checklist de critérios fundamentalistas revele um perfil intermediário ao atender apenas 3 de 6 requisitos avaliados. Sob a ótica de valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,64 por Bazin e R$ 29,01 por Gordon até os otimistas R$ 54,76 por DCF e R$ 60,73 por Lynch. Essa disparidade resulta em uma média de R$ 34,01 e uma mediana de R$ 32,81, mas quando aplicado o preço-teto ajustado com margem de segurança de R$ 29,53, o papel exibe um upside negativo de -1,3% em relação à cotação atual de R$ 29,92. Em um balanço final, o ativo traz como pontos favoráveis a forte expansão de receita de longo prazo, múltiplos de valuation convidativos e um fluxo de dividendos robusto, enquanto os principais pontos de atenção residem na rentabilidade abaixo da média dos pares e no preço atual ligeiramente acima do limite prudencial ajustado.",Bandeira de alta,True,False,,,Em Alta,30.010000228881836,1.0663102045439077,-16.81084734952171,True,True,True,"Bandeira de alta — mastro +19%, recuo 12%, bandeira 7d (candidato)"
CMIG4,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,55.33,54.51,60.0,,,0.1,,54.83,49.92,37.13,99.32,True,59,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,True,True,0.67,True,31810783232.0,6.83,1.08,9.63,17.43,15.75,21.33,9.3,10.51,6.65,2.49,3.75,1.17,0.78,,119.08,-20.4,9.6,5.94,0.42,57.36,42.63,9.61,13.28,15.7,-16.3,0.0,10.75,10.8,-25.1,23.0,5.6,9.95,13.28,-9.53,0.97,0.73,0.06,11.119999885559082,True,False,False,13.847908413569858,20.162554650157713,16.932357073179276,19.421099453903107,,14.127676775544375,4.34938292951171,15.613696528795854,16.68421548252503,16.273026800987566,14.64572412088881,6,True,4.6,31.70615352171349,50.037910559620435,2026-11-12,2026-06-24,última,,,False,False,,,Lateral,10.970000267028809,1.36736203171397,-16.61451814141207,True,False,False,sem sinal (Lateral)
FLRY3,BOVA11+SMALL11+DIVO11,BOVA11,Cuidados de saúde,53.76,50.89,70.0,,,0.2,,55.93,36.62,50.62,64.38,True,67,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$17.30, preço 15.2% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,True,False,True,True,True,True,True,0.7,True,10829034496.0,15.28,1.99,5.95,6.56,13.0,10.93,12.7,8.01,6.24,1.78,1.96,1.86,0.98,1.06,100.3,14.4,13.17,6.47,0.55,61.45,37.83,13.12,19.92,51.9,0.0,22.8,15.23,15.51,-18.6,27.7,37.3,14.3,19.92,22.17,0.95,0.59,0.05,19.920000076293945,False,False,False,9.340248559819663,17.326161078465475,17.273560275582117,17.135326322521824,27.330594302101318,19.944897181175023,15.282677695032547,17.57672888534848,17.651274287505807,17.299860677023794,15.569874609321415,8,True,2.9,-21.83797916823029,-11.389185643066668,2026-11-05,2026-08-12,última,,,False,False,,,Em Alta,19.68000030517578,1.2195110131936637,-0.9448062073146635,True,False,False,sem sinal (Em Alta)
