ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.8,65.06,70.0,,,0.9,,70.02,67.26,59.35,48.61,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,0.29,True,11117804544.0,7.91,1.14,7.76,4.36,14.41,23.53,9.37,2.14,0.44,1.78,0.28,0.84,34.46,23.2,1.29,46.72,53.28,11.57,16.05,0.0,-27.9,-18.6,1.44,0.65,11.569999694824219,3.600423350383102,6.678785314960653,19.380846517878744,18.276117398827033,20.186521420646415,15.477504608897585,12.590655723926162,26.53289213044925,18.7407563001042,18.82848195835289,16.945633762517602,6,True,7.4,46.46183413555445,61.97715466222338,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-16.762589839210506,-30.523078105057998,True,False,False,sem sinal (Em Baixa; sem novo topo (-16.8%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.47,66.43,60.0,,,0.5,,73.15,52.76,78.33,46.53,23,Pivô de alta,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,-0.2,True,4724928000.0,7.81,1.41,8.45,4.3,18.07,17.52,13.1,6.15,-1.0,2.64,0.26,0.65,33.59,14.3,1.67,43.4,56.17,9.95,15.13,45.1,-4.6,5.2,0.96,0.47,14.4399995803833,4.4364480114724,8.229611061281302,24.498078673505596,20.640649845693588,30.139166084103355,16.903108134892864,18.885039289566407,13.642309230539942,18.99113747422615,18.885039289566407,16.996535360609766,7,True,6.8,17.704541928792782,31.517576358004582,n/d,2026-08-04,última,"A Intelbras (INTB3) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de tecnologia da informação, evidenciada por um ROE de 18,1% e um ROIC de 17,5% que se posicionam significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa rentabilidade robusta convive com múltiplos de preço bastante atrativos, uma vez que o P/L de 7,81 e o P/VP de 1,41 sugerem que o papel está descontado frente à sua capacidade de geração de valor. A saúde financeira da companhia é outro ponto de destaque, com o indicador de Dívida Líquida/EBITDA em patamar negativo de -1,0, ficando muito abaixo do endividamento médio do setor de 1,23 e sinalizando um caixa líquido robusto que mitiga riscos de crédito. Essa estrutura de capital desalavancada confere sustentabilidade ao atraente dividend yield de 8,45%, o qual se mostra plenamente suportado pela forte rentabilidade e pela folga financeira da empresa. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 14,3%, ficou consideravelmente abaixo da média dos pares setoriais de 83,6%, indicando uma expansão mais madura e cadenciada. No checklist de critérios fundamentalistas, a empresa atende a 5 de 8 requisitos, sendo penalizada justamente pela margem líquida ligeiramente abaixo de 15%, pelo crescimento inferior ao do setor e por vendas recentes de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 4,42 por Bazin e R$ 8,20 por Gordon até os otimistas R$ 24,41 por Fluxo de Caixa Descontado e R$ 30,03 por Lynch. Essa divergência resulta em uma média de R$ 18,93 e uma mediana de R$ 18,82, estabelecendo um preço-teto ajustado com margem de segurança de R$ 16,94, o que projeta um upside de 17,7% em relação à cotação atual de R$ 14,39. Em suma, o ativo tem como prós uma excelente rentabilidade, endividamento sob controle, valuation convidativo e bom retorno em proventos, enquanto os contras residem no crescimento abaixo da média setorial e nas transações de insiders.",Pivô de alta,False,False,,,Em Alta,15.130000114440918,-4.560479371041392,-7.784971065820423,True,True,True,Pivô de alta
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.02,64.73,66.66666666666667,,,0.9,,61.74,87.27,44.03,63.19,24,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,True,10.7,False,2454107392.0,4.59,0.68,6.22,6.49,14.79,14.93,7.02,2.06,1.94,1.67,0.72,0.44,29.77,-9.5,0.81,60.22,39.78,8.18,17.96,0.0,-54.5,-25.4,1.59,0.54,8.180000305175781,3.7901973020422335,7.030815995288344,23.613290641302633,21.96260140952901,30.07031087426523,9.762336947797301,16.39557579575618,159.63521640298558,,,,5,False,42.1,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-16.359912796330168,-54.74177670330778,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.4%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,63.37,62.2,70.0,,,0.9,,75.39,40.15,53.68,75.0,25,Fundo duplo,5,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,False,True,0.28,True,8734544896.0,12.62,2.44,13.86,8.77,19.37,17.96,13.17,8.08,0.84,1.73,0.41,0.29,110.73,43.9,0.98,45.48,54.52,7.74,16.06,66.2,-19.9,5.5,1.05,0.44,12.859999656677246,8.0595011528983,14.950374638626343,13.501980622105666,10.992782251844073,30.570522163258115,19.531166937637128,12.330110605847441,6.214225344594474,14.518832964601444,12.916045613976554,11.624441052578899,8,True,4.9,-9.607765451664019,12.899170701477347,n/d,2025-12-17,última,"A Alpargatas (ALPA4) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de consumo discricionário, evidenciada por um ROE de 19,4% e um ROIC de 18,0% que se posicionam confortavelmente acima das médias setoriais de 11,7% e 12,7%, respectivamente. Essa rentabilidade robusta convive com múltiplos de valuation que sugerem um preço ainda razoável, com o P/L em 12,62 e o P/VP em 2,44, indicando que a alta geração de valor sobre o capital não está sendo negociada a patamares excessivamente esticados. A saúde financeira da companhia é outro ponto de destaque, uma vez que a relação Dívida Líquida/EBITDA de 0,84 está muito abaixo da média do setor de 2,83, revelando um endividamento extremamente controlado que apoia a sustentabilidade das operações. Esse baixo endividamento, somado à forte rentabilidade, confere alta segurança ao expressivo Dividend Yield de 13,86%, demonstrando que a distribuição de proventos está plenamente respaldada pela capacidade de geração de caixa e pela estrutura de capital desalavancada. Por outro lado, o crescimento da empresa acende um sinal de alerta, visto que o CAGR da receita nos últimos cinco anos, de 43,9%, ficou abaixo da média setorial de 55,5%, o que se reflete no checklist de critérios, no qual a empresa atendeu a 5 de 8 requisitos, falhando justamente em expansão de receita, margem líquida ideal e movimentação de insiders. No campo do valuation, os métodos de preço-teto revelam uma dispersão acentuada entre si, variando desde os conservadores R$ 8,05 pelo método de Bazin até os otimistas R$ 30,55 pelo modelo de Lynch. Com uma média estimada em R$ 14,51 e uma mediana de R$ 12,91, o preço atual de R$ 12,85 se encontra ligeiramente acima do preço-teto ajustado com margem de segurança de R$ 11,62, o que resulta em um upside negativo de 9,6% frente a essa métrica mais rigorosa. Em suma, o papel oferece como pontos positivos uma rentabilidade acima dos pares, endividamento sob controle e proventos robustos, contrapondo-se ao crescimento abaixo da média do setor e à ausência de margem de segurança em relação ao preço-teto ajustado.",Fundo duplo,False,False,,,Em Alta,13.529999732971191,-4.951959272114581,-20.715165221436482,True,True,True,Fundo duplo — rompeu pescoço ~R$12.73 (candidato)
TEND3,SMALL11,SMALL11,Consumo discricionário,62.76,64.03,55.55555555555556,,,0.9,,78.3,55.99,53.17,41.67,26,Rompimento,5,8,False,,False,,False,,True,True,False,False,5,9,True,True,True,False,False,True,True,False,True,0.29,True,4187269632.0,7.08,2.66,2.47,3.86,37.61,14.39,12.08,4.84,0.47,1.96,0.79,0.47,27.31,-11.5,0.76,81.81,18.11,19.93,37.41,71.4,-8.7,6.3,1.63,0.57,34.15999984741211,9.411759520953803,17.458813911369305,63.929378245509945,37.338053355814,90.98370494414334,23.014986210842725,58.38079069967325,30.25050777551385,,,,6,False,9.7,,,2026-11-04,2026-08-14,próxima,"A Construtora Tenda (TEND3) apresenta uma sólida relação de qualidade e preço, evidenciada por um retorno sobre o patrimônio líquido (ROE) de 37,6% e um retorno sobre o capital investido (ROIC) de 14,4%, ambos posicionados acima dos pares do setor de consumo discricionário, que registram médias de 11,7% e 12,7%, respectivamente. Essa alta rentabilidade convive com múltiplos de valuation atrativos, como o preço sobre lucro (P/L) de 7,08 e um indicador PEG de 0,47, sugerindo que o mercado ainda não precificou totalmente o potencial de geração de valor da companhia, embora o preço sobre valor patrimonial (P/VP) de 2,66 indique um prêmio em relação aos ativos tangíveis. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de endividamento extremamente controlada, com a relação dívida líquida sobre EBITDA em apenas 0,47, patamar significativamente abaixo da média setorial de 2,83, o que confere grande segurança operacional e liquidez corrente robusta de 1,96. Por outro lado, o dividendo distribuído de 2,47% mostra-se modesto e altamente sustentável frente ao lucro e ao baixo endividamento, indicando que a empresa prioriza a retenção de caixa em detrimento de proventos agressivos neste momento. O grande ponto de atenção reside no crescimento, dado que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos recuou 11,5%, ficando muito abaixo da média de expansão do setor, que foi de 55,5%. Esse descompasso é refletido no checklist de critérios fundamentalistas, no qual a empresa atende a 5 dos 8 requisitos avaliados, sendo penalizada justamente pela contração de receita, margem líquida de 12,08% (abaixo do sarrafo de 15%) e movimentações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de cálculo, variando desde os conservadores R$ 9,27 por Bazin e R$ 17,20 por Gordon — que penalizam o baixo dividendo atual — até os otimistas R$ 62,99 pelo fluxo de caixa descontado (DCF) e R$ 89,65 pelo modelo de Lynch, tendo a fórmula de Graham como um meio-termo em R$ 36,79 frente ao preço atual de R$ 33,66. Em balanço, os principais prós da Tenda concentram-se em sua eficiência operacional superior, endividamento muito abaixo dos pares e múltiplos de lucros atraentes, enquanto os contras pesam na perda histórica de receita frente ao setor, na tendência gráfica de baixa no curto prazo e na baixa previsibilidade de dividendos robustos.",Rompimento,False,False,,,Em Baixa,33.630001068115234,1.575970153029127,-9.963096774167601,True,True,True,"Rompimento (vol x0.5, +1.6% do topo, MM50>MM200)"
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.67,61.38,70.0,,,0.8,,87.25,38.99,42.42,38.89,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,0.82,True,13449765888.0,10.09,2.07,4.12,3.71,20.52,18.7,43.42,7.52,2.13,1.64,0.75,0.79,37.4,62.0,0.29,52.11,47.88,24.95,35.12,9.8,-22.0,-8.3,1.24,0.79,27.389999389648438,7.251650207619344,13.451811135133882,35.96803685954824,28.428407086484466,44.93216596167372,25.666838034552633,29.170321050991664,22.309936331120817,28.561073779929348,28.428407086484466,25.58556637783602,7,True,6.2,-6.587926440386749,4.275554641755486,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-5.779154877235504,-22.35990430792817,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.48,62.92,60.0,,,0.9,,76.85,53.22,66.49,17.36,28,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,0.33,True,5010727936.0,8.44,1.55,3.33,1.97,18.4,17.32,18.56,5.58,0.97,4.19,0.38,0.56,16.63,9.5,1.73,37.54,62.46,20.42,35.35,4.4,-39.7,-9.6,1.13,0.51,21.309999465942383,2.9984424451047427,5.562110735669298,33.454679256366894,27.947156407791592,42.84694149533201,11.005446585315726,30.551065585059582,15.57836731772745,,,,6,False,14.3,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-6.698777042136539,-40.62660698949221,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.7%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,62.19,59.05,80.0,,,0.5,,87.47,34.82,47.62,14.58,29,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,1.33,True,17029622784.0,11.92,3.11,2.4,1.39,26.12,23.37,21.63,6.96,2.09,1.84,0.92,0.79,16.54,269.5,1.0,42.41,54.01,27.05,47.43,9.8,-37.4,-5.4,0.88,0.41,29.709999084472656,2.9451987838095,5.463343743966623,33.02495703601197,23.145980092693698,40.84586990272004,17.37211872005996,30.1586400102449,22.36567014021086,,,,6,False,13.9,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia, o que é evidenciado por um ROE de 26,1% e um ROIC de 23,4% que se posicionam significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa expressiva qualidade técnica convive com múltiplos de preço que sugerem uma avaliação racional, onde o P/L de 11,92 e o P/VP de 3,11 indicam que o mercado não cobra um prêmio excessivo pela rentabilidade entregue, algo reforçado pelo PEG de 0,79 que aponta para um preço atrativo em relação ao crescimento. No âmbito financeiro, a excelente margem líquida de 21,63% garante uma forte geração de caixa para suportar o endividamento, cuja relação Dívida Líquida/EBITDA de 2,09 está acima do par setorial de 1,23, mas ainda controlada e mitigada por uma confortável liquidez corrente de 1,84. Esse endividamento mais pronunciado e o foco evidente na reinvestimento explicam o modesto dividend yield de 2,4%, demonstrando que a companhia prioriza a expansão em detrimento de proventos imediatos, uma estratégia sustentável dado o espetacular CAGR de receita de cinco anos de 269,5%, muito superior à média dos pares de 83,6%. O checklist de critérios corrobora essa solidez ao aprovar 6 dos 8 requisitos analisados, falhando apenas na relação de endividamento frente ao setor e na ocorrência de vendas por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre as metodologias, variando desde os conservadores R$ 2,93 por Bazin e R$ 5,43 por Gordon — que penalizam o baixo dividendo atual — até os mais otimistas R$ 32,80 pelo Fluxo de Caixa Descontado (DCF) e R$ 40,57 pelo modelo de Lynch, tendo ainda o teto de Graham a R$ 22,99, o que coloca o preço atual de R$ 29,51 em uma faixa intermediária de valor justo. Como prós, destacam-se o crescimento exponencial da receita, a rentabilidade muito acima da média e as margens robustas; em contrapartida, figuram como contras o endividamento superior ao do setor, o baixo retorno em dividendos e a pressão vendedora de insiders.",,True,False,,,Lateral,32.5099983215332,-8.612732641102438,-37.6936861722065,True,False,False,sem sinal (Lateral)
BBSE3,BOVA11,BOVA11,Insurance,62.1,59.82,75.0,,1.3,0.3,,68.46,30.58,61.0,91.67,30,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,,True,72175624192.0,7.94,6.7,17.72,12.84,84.38,0.0,87.93,,,,,,101.94,-0.1,,55.04,44.96,28.02,40.52,32.7,-8.2,5.5,0.52,0.5,37.18000030517578,34.09693978357969,49.64514432489203,48.69924473222016,24.179816210741084,,58.90811296823353,12.509284017754355,,47.83736045223135,49.17219452855609,44.254975075700486,4,True,1.7,19.028979861357897,28.664228239858215,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.51827621459961,-8.238938625481252,-8.795841563261442,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
CYRE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.05,60.65,70.0,,,0.9,,62.19,64.57,48.56,68.06,31,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,False,True,False,False,0.59,True,7740908544.0,4.7,0.88,11.28,7.26,18.6,6.91,20.76,8.32,3.33,3.78,0.75,0.38,34.14,-9.4,1.17,56.08,39.17,19.83,35.31,6.6,-40.2,-9.2,1.67,0.66,21.1299991607666,10.962764702400397,20.335928522952738,59.56861465535265,49.28337868792306,87.7288522519418,29.953991003978587,46.6278827722987,4.264744539420616,,,,6,False,20.6,,,n/d,n/d,,,,False,False,,,Em Baixa,21.829999923706055,-3.2065999330549433,-41.330245106787956,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.2%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,61.91,66.22,37.5,16.87,,0.4,,53.24,68.33,83.86,84.03,32,Não,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,,True,5867824128.0,5.78,0.81,11.53,10.04,14.05,0.0,40.92,,,,,0.98,58.06,-2.9,,89.78,10.19,18.99,26.85,19.9,-15.2,-4.4,0.89,0.67,22.770000457763672,16.337242851266126,29.874109287980644,51.45450041127917,49.91693026594206,62.78504233393069,32.414152322447464,25.115522628737335,,32.52000121824335,31.144130805214054,28.02971772469265,4,True,3.1,23.09932877114027,42.819501820235196,n/d,2026-06-30,última,,,False,False,,,Em Baixa,24.15999984741211,-5.753308768324872,-16.680045471124515,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
ISAE4,BOVA11,BOVA11,Serviços públicos,60.94,61.1,60.0,,,0.0,,61.3,54.3,61.84,75.69,33,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,False,0.71,True,18255267840.0,6.38,0.81,6.78,8.9,12.71,9.63,26.39,7.29,3.41,5.28,0.79,1.16,56.81,220.0,0.28,54.58,44.81,20.34,31.63,27.2,-18.2,-8.6,0.96,0.68,25.8700008392334,16.452597253074863,28.552802097683017,50.264572932220965,53.98024521189453,58.36438515786364,40.72437730700264,24.825213727178703,32.73568616323822,38.237484981269574,36.730031735120434,33.05702856160839,8,True,3.5,27.781320020196667,47.8062765397369,n/d,n/d,,,,False,False,,,Em Baixa,28.530000686645508,-9.323518343472092,-19.26751525625846,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
ITSA4,BOVA11,BOVA11,Financial Services,60.92,59.91,66.66666666666667,,,0.4,,61.97,48.23,,79.86,34,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,,True,139531501568.0,7.69,1.49,10.51,9.4,19.36,0.38,214.29,,,,,1.43,72.27,5.2,0.64,16.02,79.82,9.45,14.81,31.8,-16.0,-6.9,1.23,0.88,12.449999809265137,8.357396878436502,14.283301784302852,19.76389577688591,17.446338707736324,23.90670091622329,17.410449489594175,9.78834257705556,,14.95376098230486,15.846875636948514,14.262188073253663,4,True,2.4,14.55572925101507,20.11053181845397,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-10.302595773669998,-17.277393496882453,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.3%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,60.89,59.87,66.66666666666667,,,0.0,,53.02,81.73,60.87,34.03,35,Não,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,True,0.91,True,8728322048.0,4.79,0.76,3.31,3.24,15.83,10.88,4.49,3.52,1.92,1.71,0.56,0.36,15.51,-25.0,1.0,52.91,42.64,3.57,7.49,6.2,-49.4,-9.0,1.19,0.52,3.7899999618530273,0.8768411033258111,1.6265402466693797,10.483820353768811,9.42227795777302,13.144735319396974,4.720244706468573,8.765226033802335,8.605128313996163,,,,6,False,15.0,,,n/d,2025-11-21,última,,,False,False,,,Em Baixa,3.9800000190734863,-4.773870761555665,-49.64134991251271,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.8%))
BBDC3,BOVA11,BOVA11,Produtos financeiros,60.38,60.0,62.5,15.65,,0.4,,51.45,64.51,66.43,74.31,36,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,159236276224.0,6.29,0.89,9.62,8.7,14.13,0.0,26.07,,,,,0.98,54.7,17.8,,92.32,7.66,12.38,17.96,18.1,-18.6,-7.2,1.13,0.83,14.619999885559082,9.08196523215065,16.84704550563945,30.797297056225407,29.310167628710847,35.09098986473239,27.104440831374255,15.560371906786475,,20.95768715634744,21.975743168506852,19.77816885165617,4,True,3.4,35.28159375152986,43.34943447604547,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.36358070373535,-10.655252354261668,-19.6270631513632,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.7%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.27,57.67,75.0,15.95,,0.4,,59.51,40.06,70.71,67.36,37,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,,True,422909214720.0,9.09,2.04,9.03,7.15,22.45,0.0,32.58,,,,,1.16,65.01,8.1,,92.99,6.67,32.62,48.43,17.6,-20.8,-8.0,1.17,0.86,38.369998931884766,19.60132168254936,36.36045172112907,55.92986642986503,42.26550095408632,63.34628902947057,45.56333738965738,32.11811630369181,,39.36374430580021,40.96189455539322,36.8657050998539,4,True,2.9,-3.920494849899059,2.5899020108902437,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-11.118831226899296,-21.243299712812412,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.1%))
SAPR11,SMALL11,SMALL11,Serviços públicos,60.08,60.09,60.0,,,0.0,,59.51,63.71,56.37,61.11,38,Não,5,8,False,,True,,False,False,False,True,False,True,6,10,False,False,True,True,False,True,True,True,True,0.18,True,9593128960.0,7.76,0.75,1.76,6.34,9.64,11.81,16.66,3.65,0.7,1.08,0.57,1.58,49.2,-70.8,0.51,53.34,46.66,31.45,47.9,0.9,-33.7,-18.7,0.96,0.54,31.739999771118164,14.374608948311623,23.1900146031063,47.13268117916058,62.40748571867379,45.963187952784125,35.18323474225259,23.516737370467133,81.92863398266677,45.61742507844446,45.963187952784125,41.36686915750571,7,True,5.7,30.330401562093034,43.72219725078281,n/d,2026-01-02,última,,,False,False,,,Em Baixa,36.880001068115234,-13.937096388646475,-34.852218850867885,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.9%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.98,58.21,70.0,,,0.9,,52.35,62.11,68.52,54.17,39,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,0.0,True,2962194688.0,5.38,0.55,11.15,5.5,10.15,5.14,36.95,9.11,0.07,3.06,0.34,0.75,29.58,-22.5,2.48,28.86,69.9,9.93,16.37,7.6,-34.8,-18.5,1.3,0.61,10.680000305175781,4.193937602674938,7.779754252962009,26.30297472928979,29.45032159296151,25.10307814893782,17.23065095974484,14.222238856178095,5.045494544779827,20.014836423345674,21.16686455434133,19.0501780989072,6,True,7.0,78.37244901271241,87.40483006958353,2026-11-05,2026-08-14,próxima,,,False,False,,,Em Baixa,11.699999809265137,-8.717944621517226,-35.62930451986798,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,59.93,59.92,60.0,,,0.9,,45.64,80.04,57.99,77.78,40,Não,2,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,True,True,False,True,0.32,True,880910784.0,3.94,0.44,21.51,9.08,11.22,6.52,11.31,5.02,2.13,4.53,0.65,0.55,35.78,-39.4,1.27,57.92,36.05,4.25,8.43,4.5,-47.4,-23.1,1.27,0.61,4.440000057220459,2.8801865811512597,5.342746108035587,14.931472273647481,15.995572389962007,18.353826466076633,8.758480529076504,8.114229270740012,3.3954737558958143,10.698828684776291,8.758480529076504,7.882632476168854,7,True,6.4,77.53676519327708,140.96460691205488,n/d,2026-06-02,última,,,False,False,,,Em Baixa,5.110000133514404,-13.111547138711177,-47.95485354717428,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
SEER3,SMALL11,SMALL11,Consumo discricionário,59.89,61.63,50.0,,,0.9,,70.02,82.67,36.49,21.53,41,Não,6,8,False,,False,,False,False,True,False,True,False,5,10,True,True,True,False,True,True,True,False,True,2.78,False,1472465408.0,5.16,0.92,4.38,2.41,17.83,17.04,10.92,2.42,1.82,1.56,1.16,0.34,12.44,72.6,0.47,59.3,40.7,7.9,13.75,45.6,-16.4,-3.6,1.43,0.48,11.5,1.980930709592116,3.674626466293375,29.53003875968992,25.03631083976064,38.80485076245923,5.315497404072178,26.967054263565895,48.19832832876612,,,,5,False,24.3,,,n/d,n/d,,,,False,False,,,Em Baixa,12.350000381469727,-6.882593969349915,-18.612881055485964,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.9%))
KEPL3,SMALL11,SMALL11,Bens Industriais,59.65,64.88,30.0,,,0.7,,66.0,49.46,65.8,96.53,42,Não,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,-0.04,True,991033728.0,7.51,1.32,4.94,16.58,17.52,12.97,10.19,5.98,-0.2,2.02,0.42,,124.51,-33.0,1.34,48.81,51.19,5.72,10.45,0.0,-45.3,-19.3,0.97,0.48,5.71999979019165,6.773815045492108,9.86267470623651,7.921171480425189,8.617481064969596,,8.450975928542272,2.034696520383943,5.150796020742483,7.796152374401359,8.18607370448373,7.367466334035358,6,True,4.8,28.80186371105633,36.2963751811632,n/d,n/d,,,,False,False,,,Em Baixa,6.489999771118164,-11.864406904190849,-45.52381152198428,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.38,59.27,60.0,,,0.0,,79.08,19.55,67.59,52.78,43,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,-0.17,True,230683181056.0,14.41,2.65,5.22,5.43,18.4,20.62,18.41,8.14,-0.57,1.02,0.03,3.6,78.26,24.6,0.81,38.81,60.59,11.06,16.9,35.2,-11.5,-5.0,0.64,0.44,14.960000038146973,5.803648127973731,8.449594919120365,10.796286319675948,11.483332137977088,9.790612588442135,15.044870686121365,5.383278245144758,10.513974254053979,9.658199659813672,10.152293421248057,9.137064079123252,8,True,2.8,-38.92336861079969,-35.43984201078927,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-7.253559724078884,-11.962117580763653,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
ALUP11,SMALL11,SMALL11,Serviços públicos,59.35,59.23,60.0,,,0.0,,66.67,55.94,51.23,50.0,44,Não,6,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,True,False,False,True,True,False,1.7,False,14973650944.0,7.34,1.06,3.5,4.6,14.38,10.21,25.17,6.06,3.73,3.3,1.14,0.77,33.76,-33.8,0.32,60.84,28.54,28.11,36.54,12.0,-13.9,-5.6,0.77,0.65,31.479999542236328,10.343224136542897,19.186680773287073,56.82697465049472,53.533423022792455,60.57859219405557,26.43293083791699,37.13467493437127,62.0131647646235,45.10092016822023,53.533423022792455,48.18008072051321,7,True,6.0,53.04981391715267,43.26849054654171,n/d,n/d,,,,False,False,,,Em Baixa,33.709999084472656,-6.615246522695695,-14.61953338993931,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
