ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.49,61.16,70.0,,,0.8,,85.81,39.37,43.28,40.41,False,29,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14451501056.0,10.89,2.24,3.81,3.71,20.52,17.07,18.7,43.42,7.97,2.13,1.59,1.64,0.75,0.89,40.4,62.0,11.32,10.89,0.29,52.11,47.88,25.88,35.12,13.7,-16.2,0.7,28.59,29.15,-25.0,27.3,10.9,26.35,35.12,-4.46,1.26,0.81,0.06,29.43000030517578,False,False,False,7.798982118488001,14.467111829795243,35.80785161098063,28.264647698387332,43.076200416200415,26.33005222869755,27.99374165486797,26.4576115293052,28.91388813831919,27.99374165486797,25.194367489381175,7,True,5.5,-14.392228242857662,-1.7536940587996597,2026-10-29,2026-07-01,última,,,False,False,,,Lateral,28.350000381469727,3.809523489149469,-16.57729672695978,True,False,False,sem sinal (Lateral)
SEER3,SMALL11,SMALL11,Consumo discricionário,62.11,62.48,60.0,,,0.9,,69.03,78.07,39.63,39.73,False,30,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.85, preço 15.1% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,False,,False,False,True,True,True,False,6,10,True,True,True,False,False,True,True,True,True,False,True,0.74,True,1746472064.0,6.46,1.15,6.47,3.7,17.83,-1.1,17.04,11.85,2.9,1.79,1.47,1.64,0.92,0.48,23.92,29.3,5.48,9.65,0.47,59.3,40.7,8.0,13.64,70.5,0.0,18.3,10.64,10.65,-25.4,52.3,52.1,8.89,13.64,36.74,1.44,0.48,0.02,13.640000343322754,False,False,False,3.607100453816275,6.69117134182919,27.976780889942177,23.737799710796878,36.460446942365316,9.044518313645174,23.644899654021337,32.10735211314597,,,,5,False,10.1,,,n/d,n/d,,,,False,False,,,Em Alta,13.210000038146973,3.255112066116994,-0.872092177056838,False,False,False,sem sinal (Em Alta)
BBSE3,BOVA11+DIVO11+AUVP11,BOVA11,Insurance,62.09,59.81,75.0,,1.3,0.3,,68.1,30.86,61.0,92.47,False,31,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,81124777984.0,8.83,7.45,11.14,12.81,84.38,83.67,0.0,87.93,,,,,,,113.09,-0.1,9.49,28.81,,55.04,44.96,28.18,41.79,48.3,0.0,15.8,32.74,33.03,-9.8,18.7,32.0,30.7,41.79,16.64,0.56,0.53,0.05,41.790000915527344,True,True,True,38.22878583171547,55.66111217097774,49.22038612927343,24.44022228686197,,59.50416498381771,12.643148634854578,,50.653612278946085,52.44074915012558,47.19667423511303,4,True,1.6,12.937720031436516,21.2098855449544,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,40.599998474121094,2.93104060623246,-0.8070262140230766,True,False,False,sem sinal (Em Alta)
CYRE3,BOVA11+SMALL11+AUVP11+Wishlist,BOVA11,Consumo discricionário,61.49,58.22,80.0,,,0.9,,60.1,61.04,45.34,68.49,False,32,Fundo duplo,,,False,4,8,False,,True,,False,False,True,True,True,True,8,10,True,True,False,True,False,False,True,False,True,True,False,0.53,True,9333602304.0,5.66,1.03,9.07,7.26,18.26,15.44,7.03,20.62,8.96,3.1,6.18,3.37,0.73,0.53,41.11,16.4,4.8,3.68,1.17,56.08,39.17,19.83,35.31,28.5,-27.8,12.7,26.89,26.33,-43.8,44.7,6.3,19.83,32.0,-9.06,1.7,0.66,0.04,25.479999542236328,False,False,False,13.219652177271142,24.522454788837965,59.64840882237302,50.056888072355385,81.1063274855137,33.52774130383716,42.45374550780288,5.6412825186687146,,,,6,False,14.4,,,2026-11-12,2025-12-10,última,"A Cyrela (CYRE3) apresenta-se como um caso de estudo interessante no setor de consumo discricionário, onde a eficiência na alocação de capital próprio se destaca, uma vez que seu ROE de 18,3% supera confortavelmente a média setorial de 12,5%, embora seu ROIC de 7,0% fique aquém dos pares de 13,1%. Essa assimetria de rentabilidade convive com múltiplos de valuation bastante atrativos, evidenciados por um P/L descontado de 5,66 e um P/VP de 1,03, sugerindo que o mercado pode estar subavaliando a qualidade de sua geração de lucros em relação ao seu valor patrimonial. No que tange à estrutura de capital, a forte margem líquida de 20,62% ajuda a sustentar um endividamento mais robusto, visto que a relação Dívida Líquida/EBITDA de 3,1 está acima da média setorial de 2,68, mas é mitigada por uma excelente liquidez corrente de 3,37 e uma relação Dívida/Patrimônio controlada de 0,73. O generoso dividend yield de 9,07% mostra-se coerente com a sólida rentabilidade da companhia, embora o investidor deva monitorar a sustentabilidade desse fluxo frente ao patamar de alavancagem e à necessidade de reinvestimento para acelerar o crescimento, dado que o CAGR de receita de cinco anos, de 16,4%, corre abaixo da média dos pares de 33,9%. Sob a ótica do checklist de critérios fundamentalistas, a empresa atende a 4 de 8 requisitos, penalizada justamente pelo ROIC e crescimento inferiores ao setor, além do endividamento acima do teto ideal, refletindo um perfil de segurança moderado com score de 45,0. A análise de valuation por diferentes metodologias revela uma enorme dispersão de preços-teto, variando desde os conservadores R$ 13,22 pelo método de Bazin e R$ 24,52 pelo modelo de Gordon, até patamares mais otimistas de R$ 50,06 por Graham, R$ 59,65 por Fluxo de Caixa Descontado e R$ 81,11 por Lynch, o que indica que o preço atual de R$ 25,48 embute margens de segurança distintas a depender da premissa adotada. Em balanço, os principais prós residem no forte retorno sobre o patrimônio, na robusta margem líquida, nos múltiplos de preço convidativos e no atraente retorno via dividendos, enquanto os contras concentram-se no crescimento de receita abaixo da média do setor, no ROIC menos competitivo e em uma alavancagem financeira ligeiramente mais pressionada que a de seus pares.",Fundo duplo,True,False,,,Em Alta,24.729999542236328,3.032753796533938,-29.251993033778955,False,True,False,Fundo duplo — rompeu pescoço ~R$23.40 (candidato)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.39,61.64,60.0,,,0.9,,75.56,50.76,66.19,17.12,False,33,Fundo duplo,,,False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5586808832.0,9.58,1.76,2.94,1.97,18.4,21.98,17.32,18.56,6.32,1.1,0.89,4.19,0.4,0.64,18.91,0.4,7.44,10.38,1.73,37.54,62.46,20.42,35.35,16.4,-32.8,3.9,27.35,26.88,-42.2,38.3,-26.3,20.42,32.35,-41.66,1.15,0.52,0.03,23.760000228881836,False,False,False,3.3506857970531323,6.21552215353356,32.86221326019669,27.447235656858084,41.900324970316134,10.845840541538045,29.88506199419003,15.017333328150714,,,,6,False,12.5,,,n/d,2025-12-22,última,"A Vivara (VIVA3) apresenta-se como uma opção robusta no setor de consumo discricionário, destacando-se por uma notável eficiência operacional traduzida em um ROE de 18,4% e um ROIC de 17,3%, ambos confortavelmente acima das médias setoriais de 12,5% e 13,1%, respectivamente. Essa elevada qualidade de retorno convive com múltiplos de preço bastante atrativos, visto que o P/L de 9,58 e o P/VP de 1,76 sugerem que o mercado ainda não precifica totalmente a capacidade de geração de valor da companhia, uma assimetria reforçada pelo PEG de 0,64. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente saudável, com uma relação Dívida Líquida/EBITDA de apenas 1,1 vez — bem abaixo dos 2,68 do setor — e uma liquidez corrente folgada de 4,19, o que mitiga riscos de crédito. Por outro lado, o dividend yield de 2,94% mostra-se tímido, o que é coerente com a estratégia de retenção de lucros para reinvestimento, embora a sustentabilidade desses proventos futuros seja garantida pelo baixo endividamento e margem líquida robusta de 18,56%. O grande ponto de atenção reside no crescimento, dado que o CAGR de receita de cinco anos de 0,4% ficou severamente abaixo da média setorial de 33,9%, indicando uma expansão histórica recente mais lenta que a de seus pares. No checklist de critérios fundamentalistas, o papel revela solidez ao atender 6 de 8 requisitos, falhando apenas no crescimento frente ao setor e na ocorrência de vendas por insiders. Quanto ao valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos: enquanto os modelos focados em dividendos, como Bazin (R$ 3,35) e Gordon (R$ 6,22), apontam desvalorização devido ao baixo payout atual, as metodologias baseadas em fluxo de caixa e lucros, como o DCF (R$ 32,86), Graham (R$ 27,45) e Lynch (R$ 41,90), indicam um expressivo potencial de valorização frente ao preço atual de R$ 23,76. Em balanço, os prós da empresa concentram-se na sua alta rentabilidade, endividamento sob controle e múltiplos de valuation descontados, ao passo que os contras residem no fraco crescimento histórico de receita e no baixo retorno imediato via dividendos.",Fundo duplo,False,False,,,Em Alta,22.700000762939453,4.669601014608604,-33.80047551039339,True,True,True,Fundo duplo — rompeu pescoço ~R$23.54 (candidato)
SAPR4,AUVP11,SMALL11,Utilities,61.2,59.65,70.0,,,0.1,,57.03,59.85,64.3,61.64,True,34,Não,,,False,6,8,False,,True,,False,False,False,True,True,True,7,10,False,True,True,False,True,True,True,True,False,True,True,0.04,True,10230860800.0,22.47,0.85,1.66,6.47,3.76,14.91,11.83,6.04,3.99,0.89,1.05,1.86,0.6,1.95,145.46,11.5,8.68,5.91,0.51,53.34,46.66,6.24,9.08,8.5,-25.4,-6.6,7.23,7.49,-31.3,29.1,-13.2,6.24,9.08,-28.56,0.88,0.53,0.04,6.769999980926514,False,False,False,3.1304777310362772,5.807036191072294,3.9921005673020153,7.3479962746340615,5.415295416785171,1.7543033594410482,2.982777027644526,9.977914470004103,5.521942525496921,5.415295416785171,4.873765875106654,7,True,5.7,-28.009366486886588,-18.435117561976554,n/d,n/d,,,,False,False,,,Lateral,6.619999885559082,2.2658625069562843,-26.65221758736711,False,False,False,sem sinal (Lateral)
TOTS3,BOVA11+SMALL11+AUVP11,BOVA11,Tecnologia de informação,60.99,57.63,80.0,,,0.5,,85.61,31.23,49.31,14.38,False,35,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$30.00, preço 15.8% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19808940032.0,14.12,3.69,2.02,1.39,26.12,14.98,23.37,21.63,8.05,2.09,1.25,1.84,0.92,0.94,19.61,269.5,16.4,7.39,1.0,42.41,54.01,27.05,47.43,28.4,-26.8,11.7,36.7,37.23,-43.0,38.3,-14.3,27.05,46.82,-29.66,0.93,0.42,-0.02,34.7400016784668,False,False,True,3.446615820184646,6.393472346442518,32.5995058243403,22.829193159429106,40.32242540082061,10.59424454785779,29.77011475279379,24.83855639192369,,,,6,False,11.7,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-2.002818248779592,-27.145012044200488,True,False,False,sem sinal (Em Alta)
ABCB4,SMALL11+DIVO11+AUVP11,SMALL11,Produtos financeiros,60.99,65.14,37.5,16.87,,0.4,,50.78,68.67,83.86,83.56,False,36,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$24.94, preço 1.4% abaixo do pescoço; falta fechar acima e segurar",False,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,True,True,,True,6339415040.0,6.29,0.88,10.59,10.05,14.05,14.98,0.0,40.92,,,,,,1.22,63.21,-2.9,5.26,1.54,,89.78,10.19,19.15,26.85,28.4,-8.4,4.4,23.11,23.0,-17.3,23.3,9.0,22.2,26.85,-6.36,0.93,0.7,-0.03,24.600000381469727,False,False,True,17.65797509943059,29.440689101740045,46.57614109555436,49.59749177744847,59.51821874280285,45.517310338274704,23.15500710729891,,34.79802890874993,37.47899972000737,33.731099748006635,4,True,2.6,37.118289532284024,41.455399874554466,n/d,n/d,,,,False,False,,,Lateral,23.600000381469727,4.237288067101819,-9.983712253483057,False,False,False,sem sinal (Lateral)
TEND3,SMALL11,SMALL11,Consumo discricionário,60.73,62.62,50.0,,,0.9,,76.63,56.7,53.01,33.56,False,37,Rompimento,,,False,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.24,True,4200532992.0,7.25,2.73,4.27,3.32,37.61,-8.65,14.39,12.08,4.95,0.47,0.46,1.96,0.79,0.48,24.06,-11.5,4.97,7.18,0.76,81.81,18.11,20.84,36.71,64.4,-6.7,7.6,28.7,28.11,-22.2,49.4,50.3,22.35,36.71,34.94,1.58,0.56,0.1,34.25,False,False,False,8.119715102613409,15.062071515347872,62.59482758620689,36.517539531634476,86.54151881883969,22.514801130999526,57.16206896551724,30.044150167499165,,,,6,False,10.7,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,33.66999816894531,1.7226072545190707,-8.009274212633432,False,True,False,"Rompimento (vol x1.1, +1.7% do topo, MM50>MM200)"
SAPR11,SMALL11+AUVP11,SMALL11,Serviços públicos,60.48,58.8,70.0,,,0.1,,57.03,57.26,64.3,59.59,True,38,Não,,,False,4,8,False,,True,,False,False,False,True,True,True,7,10,False,False,True,False,False,True,True,True,False,True,True,0.21,True,10575413248.0,23.23,0.87,1.58,6.35,3.76,14.91,11.83,6.04,4.1,0.89,1.05,1.86,0.6,2.02,147.4,11.5,6.58,5.91,0.51,53.34,46.66,31.45,47.9,11.3,-27.0,-6.4,37.25,38.67,-34.3,30.6,-12.9,31.45,47.9,-28.26,0.99,0.56,0.06,34.9900016784668,False,False,False,15.858140472601194,29.416850576675213,19.957706510533146,36.919090287478404,26.87899207571179,15.033916666666668,14.911795807870051,81.06536697369863,22.71092748536235,19.957706510533146,17.961935859479834,7,True,5.4,-48.66551872578563,-35.093094038521045,n/d,n/d,,,,False,False,,,Lateral,33.650001525878906,3.9821696636695547,-28.181443346109535,False,False,False,sem sinal (Lateral)
BBDC3,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.97,59.52,62.5,15.65,,0.4,,48.05,67.75,66.43,76.71,False,39,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,165085265920.0,6.67,0.94,9.07,8.73,14.13,11.35,0.0,26.07,,,,,,1.13,58.26,17.8,,1.07,,92.32,7.66,12.87,17.94,21.1,-13.1,0.4,15.26,15.39,-22.4,23.7,4.3,13.91,17.94,-11.06,1.14,0.84,-0.04,15.59000015258789,False,False,True,9.726825580452838,17.798259489797438,30.549116582772385,29.533201922542002,34.20101137024244,25.41738411794686,14.908799074563587,,20.87289644274238,21.60782180387215,19.447039623484933,4,True,3.1,24.740471027235913,33.88644155514999,2026-11-04,2026-09-02,última,,,False,False,,,Lateral,15.272749900817871,2.0772307137238544,-14.197734700342146,True,False,False,sem sinal (Lateral)
CYRE4,AUVP11,SMALL11,Consumer Cyclical,59.78,52.68,100.0,,,0.9,,60.1,65.19,45.34,2.74,False,40,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$23.82, preço 0.4% acima do pescoço; falta fechar acima e segurar",False,5,7,False,,True,,,,True,True,True,True,8,8,True,True,True,True,True,False,,False,True,True,False,0.55,True,,5.32,0.97,0.0,0.0,18.26,15.44,7.03,20.62,8.57,3.1,6.18,3.37,0.73,0.35,,16.4,,3.68,1.17,56.08,39.17,18.14,30.16,31.9,-20.7,13.8,21.34,22.74,-39.9,49.5,-18.5,18.14,30.16,-33.86,1.78,0.68,0.17,23.93000030517578,,False,False,,,59.60009474503365,49.96803601710615,67.47180537173622,,54.42725633320055,10.316170441029165,57.86679811676915,57.0136755391171,51.31230798520539,4,True,6.5,114.4266917293233,141.8169551976697,n/d,n/d,,,,False,False,,,Em Alta,23.719999313354492,0.8853330434249074,-21.797385598508235,False,False,False,sem sinal (Em Alta)
ITUB4,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.65,56.94,75.0,15.95,,0.4,,58.08,39.51,70.71,67.81,False,41,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 6.4% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,456415707136.0,9.8,2.2,7.52,7.17,22.45,19.06,0.0,32.58,,,,,,1.47,70.26,8.1,8.13,1.58,,92.99,6.67,33.37,48.38,24.1,-14.4,0.6,39.54,39.8,-22.5,24.0,8.0,37.49,48.38,-7.36,1.17,0.85,0.05,41.40999984741211,False,False,True,21.20603911108543,39.33720255106348,55.988009997776565,42.303091794828354,58.50646439320519,44.83999629551432,29.021482981614458,,40.34281198885995,42.0885994232889,37.87973948096001,4,True,2.6,-8.525139771698687,-2.5771259659129186,n/d,2026-10-01,próxima,,,False,False,,,Lateral,39.880001068115234,3.836506364891079,-14.928319892379815,True,False,False,sem sinal (Lateral)
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,59.59,58.34,66.66666666666667,,,0.4,,60.81,44.34,,82.19,False,42,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$14.14, preço 3.5% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,9,True,False,True,,False,,True,False,True,True,True,,True,152980324352.0,8.43,1.63,8.26,9.45,19.36,17.48,0.38,214.29,,,,,,2.14,79.69,28.4,7.18,0.38,0.64,16.02,79.82,9.78,14.79,39.5,-7.7,3.2,12.78,12.3,-17.7,24.3,20.3,11.35,14.79,4.94,1.22,0.88,0.06,13.649999618530273,False,False,True,9.217020775240696,13.32014998711174,16.714584211050216,17.46691910050494,21.673262035285344,17.18378083136997,8.327252135646384,,14.108883951193157,15.017367099080978,13.51563038917288,4,True,1.9,-0.9843899861724736,3.3617900768285303,n/d,2026-12-01,próxima,"A Itaúsa (ITSA4) apresenta-se como uma holding financeira robusta, cujo retorno sobre o patrimônio líquido (ROE) de 19,4% situa-se abaixo da média do setor de 25,1%, enquanto o retorno sobre o capital investido (ROIC) de 0,4% supera os pares de 0,1%, sugerindo uma eficiência operacional destacada na alocação de capital para além da atividade bancária tradicional. Essa qualidade de rentabilidade convive com múltiplos de preço que indicam um valuation misto, onde o preço sobre o lucro (P/L) de 8,43 e o preço sobre o valor patrimonial (P/VP) de 1,63 refletem uma precificação moderada, embora o indicador PEG de 2,14 aponte que o crescimento recente está sendo negociado com certo prêmio. A sustentabilidade financeira é reforçada por uma margem líquida expressiva de 214,29% e um dividend yield de 8,26%, patamar que se mostra coerente e sustentável frente à geração de lucros da companhia, mesmo diante de um crescimento de receita nos últimos cinco anos (CAGR) de 28,4% que corre abaixo da média setorial de 37,6%. No checklist de critérios fundamentalistas, a holding atende a 3 de 6 requisitos, penalizada principalmente pelo ROE e pelo crescimento de receita inferiores aos de seus pares de mercado, além de registrar transações de venda por parte de insiders. Sob a ótica do valuation por múltiplos métodos de preço-teto, observa-se uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 9,22 por Bazin e R$ 13,32 por Gordon, até os mais otimistas R$ 16,71 por fluxo de caixa descontado, R$ 17,47 por Graham e R$ 21,67 por Lynch. Essa disparidade resulta em uma média de R$ 14,11 e uma mediana de R$ 15,02, estabelecendo o preço-teto ajustado com margem de segurança em R$ 13,52, o que coloca a cotação atual de R$ 13,65 ligeiramente acima do limite de entrada ideal, com um upside negativo de 1,0%. Em suma, os principais prós do ativo residem em seu ROIC superior à média, margem líquida excepcional e forte retorno via dividendos, ao passo que os contras concentram-se no crescimento de receita e ROE abaixo dos pares, no checklist intermediário e na ausência de margem de segurança no preço atual.",,True,False,,,Lateral,13.1899995803833,3.4874909232832874,-9.135978414972124,True,False,False,sem sinal (Lateral)
CMIN3,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Materiais,59.52,64.73,30.0,,,1.0,,82.11,44.85,33.87,97.95,False,43,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.14, preço 4.3% acima do pescoço; falta fechar acima e segurar",True,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,34445774848.0,14.9,4.74,17.02,16.6,31.79,32.01,20.33,13.41,5.78,0.2,0.14,1.17,1.24,0.16,247.38,90.7,15.93,8.29,0.53,80.09,19.91,4.08,6.4,56.9,0.0,27.9,5.18,5.14,-34.6,39.1,26.2,4.08,6.4,10.84,1.09,0.49,-0.07,6.400000095367432,False,False,True,7.589881359185743,14.079229921289551,5.691275252591842,3.6123426144050157,12.885906232283418,6.133333333333334,5.197315513687647,5.482572449559855,7.5839820845420505,5.912304292962588,5.32107386366633,8,True,3.9,-16.858222119122633,18.49971830518613,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com seu retorno sobre o patrimônio líquido (ROE) de 31,8% e o retorno sobre o capital investido (ROIC) de 20,3% situando-se muito acima dos pares do setor de materiais, que registram 5,6% e 9,2%, respectivamente. Essa elevada qualidade operacional, contudo, cobra seu preço no mercado, uma vez que o papel é negociado a múltiplos de valuation esticados, com um P/L de 14,9 e um P/VP de 4,74, indicando que o investidor paga um prêmio alto pelo patrimônio da companhia. No que tange à saúde financeira, a excelente rentabilidade convive com um endividamento sob controle, evidenciado pela relação dívida líquida sobre EBITDA de apenas 0,2, patamar substancialmente abaixo da média setorial de 1,76. Esse balanço desalavancado, somado à forte geração de caixa, confere sustentabilidade ao expressivo dividend yield de 17,02%, o qual se mostra coerente com o robusto lucro e com a capacidade de distribuição da empresa. O forte ritmo de expansão da mineradora é confirmado pelo crescimento anual composto (CAGR) da receita nos últimos cinco anos de 90,7%, superando com folga a média setorial de 17,4%, o que corrobora o checklist de critérios fundamentalistas, no qual a empresa atendeu a 7 de 8 requisitos possíveis. Sob a ótica de valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos de cálculo, variando desde os conservadores R$ 3,61 por Graham e R$ 5,69 por fluxo de caixa descontado (DCF), até os otimistas R$ 12,89 por Lynch e R$ 14,08 por Gordon. Essa divergência resulta em uma média de R$ 7,58 e uma mediana de R$ 5,91, sendo que o preço-teto ajustado com margem de segurança fica em R$ 5,32, o que aponta para um upside negativo de 16,9% em relação à cotação atual de R$ 6,40. Em suma, os principais pontos positivos da CMIN3 residem em seu crescimento acelerado, rentabilidade excepcional, endividamento muito baixo e proventos altamente atrativos, enquanto os pontos negativos concentram-se nos múltiplos de preço elevados e na ausência de margem de segurança perante o valor intrínseco ajustado.",,True,False,,,Em Alta,6.079999923706055,5.263160784158716,-0.46655884560019567,True,False,False,sem sinal (Em Alta) · ⚡ cruzamento de médias (MM21>MM30) hoje
TFCO4,SMALL11,SMALL11,Consumo discricionário,59.34,59.22,60.0,,,0.9,,80.17,30.66,69.16,16.44,False,44,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,0.2,True,2035068800.0,13.98,3.35,2.38,1.72,23.99,26.81,27.1,13.1,8.61,0.48,0.25,3.17,0.28,0.93,24.12,9.3,8.82,16.01,1.67,41.96,57.74,12.65,18.1,6.0,-25.9,-8.5,15.73,15.69,-30.1,31.9,-15.5,12.65,17.65,-30.86,1.22,0.66,0.12,13.40999984741211,False,False,False,1.6523010835677867,3.0650185100182443,12.709763803877713,9.294885467951566,16.04307674400076,6.104046666666666,11.60665222844682,6.467597406180562,,,,6,False,9.7,,,n/d,n/d,,,,False,False,,,Em Baixa,13.520000457763672,-0.8136139543427068,-26.22893874486083,False,False,False,sem sinal (Em Baixa; sem novo topo (-0.8%))
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.34,59.22,60.0,,,0.1,,60.49,48.44,60.37,78.08,True,45,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19504275456.0,6.9,0.88,6.27,8.95,12.71,14.91,9.63,26.39,7.6,3.41,4.96,5.28,0.79,1.42,61.77,220.0,9.31,6.2,0.28,54.58,44.81,21.41,31.63,29.1,-12.6,-1.1,26.87,26.58,-19.9,24.7,6.1,25.09,31.63,-9.26,0.97,0.68,0.06,27.639999389648438,False,False,False,17.675085908963723,28.38453425866724,45.94953724055583,53.20634261756088,55.325125317347016,42.9326421411091,22.934855097907167,32.45434818721424,37.35780884616565,37.69349516416167,33.924145647745505,8,True,3.1,22.735696081276213,35.15850098085267,n/d,2026-04-20,última,,,False,False,,,Lateral,26.959999084472656,2.522256410488599,-13.74199895177629,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11+AUVP11,BOVA11,Bens de primeira necessidade,58.9,58.7,60.0,,,0.0,,78.34,19.28,66.1,54.11,True,46,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,240551985152.0,14.87,2.74,5.06,5.43,18.4,17.07,20.62,18.41,8.42,-0.57,-0.39,1.02,0.03,4.2,80.76,24.6,14.02,10.3,0.81,38.81,60.59,11.06,16.9,41.0,-7.7,-0.9,14.91,14.39,-13.6,25.5,14.6,13.6,16.9,-0.76,0.68,0.46,0.02,15.600000381469727,False,False,True,6.0520703614793225,8.386510583616264,10.383958305938927,11.592713484743403,9.411143956613628,14.860476226637903,5.136562586796754,11.298867277854473,9.640287847960083,9.897551131276277,8.90779601814865,8,True,2.9,-42.89874486971379,-38.20328453702358,2026-10-29,2026-09-22,próxima,,,False,False,,,Lateral,15.3100004196167,1.894186504929496,-8.195789049343494,True,False,False,sem sinal (Lateral)
KEPL3,SMALL11+DIVO11,SMALL11,Bens Industriais,58.39,63.4,30.0,,,0.7,,63.78,46.97,65.49,98.63,False,47,Não,,,False,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,True,True,-0.02,True,1134837632.0,8.42,1.48,4.4,16.67,17.52,36.22,12.97,9.71,6.72,-0.07,-0.08,2.04,0.43,,140.38,-56.2,11.86,6.76,1.34,48.81,51.19,5.69,10.45,15.1,-37.3,-3.3,7.7,7.96,-45.6,35.3,-33.7,5.69,10.45,-49.06,0.99,0.49,-0.02,6.550000190734863,False,False,False,7.800343457738397,11.357300074467107,8.090261518247338,8.801276566664606,,8.987435936460594,2.07813036251683,5.4791900900362345,8.419301273935712,8.445769042455971,7.601192138210375,6,True,5.5,16.04873155519062,28.538947004078285,n/d,n/d,,,,False,False,,,Em Alta,6.579999923706055,-0.45592299876949793,-37.61904580252511,False,False,False,sem sinal (Em Alta)
