ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BBDC4,BOVA11,BOVA11,Produtos financeiros,61.54,58.28,80.0,15.65,,0.4,,51.13,58.8,66.43,72.92,37,Não,3,6,False,,True,,False,True,,True,True,4,5,True,False,False,,True,,True,False,True,,True,188206235648.0,7.4,1.05,8.99,8.32,14.13,0.0,26.07,,,,1.36,17.309999465942383,10.29196481400006,17.717720325038382,28.763838941855894,29.456273537352164,32.16446221167031,18.924508026964777,17.717720325038382,15.945948292534544,3,True,2.8,-7.880134116073345,9.327028369925472,n/d,2026-09-02,próxima,,,Em Baixa,18.95059585571289,-8.657228523376116,-18.498902923992844,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
SANB11,BOVA11,BOVA11,Produtos financeiros,61.39,58.11,80.0,14.99,,0.4,,53.79,62.53,57.0,68.75,38,Não,3,6,False,,True,,True,True,,True,False,4,5,True,False,False,,True,,True,False,True,,True,157281763328.0,7.08,1.11,7.88,7.32,15.69,0.0,28.66,,,,0.94,29.270000457763672,15.300760045960935,28.38290988525753,54.77789633691646,49.52629840645571,61.511388311540095,32.82052208937831,28.38290988525753,25.544618896731777,3,True,3.6,-12.727644355207934,12.130241120897844,n/d,2026-07-22,última,,,Lateral,29.479999542236328,-0.7123442596116303,-19.718214893323903,True,False,False,sem sinal (Lateral; sem novo topo (-0.7%))
CMIG4,BOVA11,BOVA11,Serviços públicos,61.19,57.28,83.33333333333333,,,0.0,,56.54,56.86,38.82,98.61,39,Não,4,7,False,,True,,True,True,True,False,True,5,6,True,True,False,False,False,,True,True,True,,True,31238647808.0,6.46,1.08,9.68,17.42,16.75,9.62,11.15,,0.93,0.69,,10.920000076293945,13.591466805896294,19.789175669385006,17.5801858813401,19.610368911398304,,17.642799317004926,18.5952773963692,16.73574965673228,4,True,1.5,53.25777966855196,61.564095180781166,2026-08-13,2026-06-24,última,,,Em Alta,11.279999732971191,-3.1914863936120086,-18.114255608932794,True,False,False,sem sinal (Em Alta; sem novo topo (-3.2%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,61.12,63.08,50.0,,,0.2,,60.49,60.68,83.3,40.28,40,Não,4,7,False,,True,,False,True,True,False,False,3,6,False,True,True,False,False,,True,True,True,,True,2016498560.0,8.35,0.89,8.51,3.81,10.63,12.15,13.82,,2.66,0.25,1.15,8.729999542236328,2.3781288017355386,4.411428927219425,13.852993285584592,15.19033105613702,11.56191043681043,13.535078259510682,13.852993285584592,12.467693957026134,3,True,6.4,42.81437125748504,55.04099621113448,n/d,2026-06-26,última,,,Em Baixa,9.680000305175781,-9.81405715898066,-38.87866417350647,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,61.11,60.13,66.66666666666667,,,0.0,,53.69,81.96,60.39,34.03,41,Não,3,7,False,,True,,False,True,True,False,True,4,6,True,True,False,False,False,,True,False,True,,True,8590142464.0,4.96,0.79,3.2,3.24,15.83,10.88,4.49,,1.71,0.56,0.37,3.7300000190734863,0.8629597329664636,1.60079030465279,9.964213760629777,8.938110288944346,12.427697463078713,,,,3,False,14.4,,,n/d,2025-11-21,última,,,Lateral,3.9800000190734863,-6.28140700507328,-50.82278080073881,True,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
ITSA4,BOVA11,BOVA11,Financial Services,60.82,57.44,80.0,,,0.4,,61.8,40.62,,79.86,42,Não,5,6,False,,True,,False,True,,True,True,4,5,True,True,True,,True,,True,False,True,,True,148049100800.0,8.72,1.64,9.91,9.4,18.83,0.36,203.02,,,,2.56,13.210000038146973,8.866942313799624,12.109232737009295,14.777502501148238,16.569671995294275,19.38660579065297,11.917892517319052,12.109232737009295,10.898309463308365,3,True,1.7,-17.499550099644658,-9.781283248271444,n/d,2026-09-01,próxima,,,Lateral,13.880000114440918,-4.827089847044519,-12.227658489715232,True,False,False,sem sinal (Lateral; sem novo topo (-4.8%))
ALUP11,SMALL11,SMALL11,Serviços públicos,60.74,62.64,50.0,,,0.0,,66.56,56.58,67.68,50.0,43,Não,6,7,False,,True,,False,True,False,False,True,3,6,True,True,True,True,False,,True,True,True,,True,15249531904.0,7.62,1.1,3.37,4.6,14.38,10.21,25.17,,3.3,1.14,0.82,32.060001373291016,10.533165773436188,19.53902250972413,55.747377716024396,52.526802853821785,58.648586121090375,55.640922230312185,55.747377716024396,50.17263994442196,3,True,5.6,56.49606299212597,73.55246365231376,n/d,2026-05-15,última,,,Em Baixa,33.709999084472656,-4.894683346169693,-13.046444835611426,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,60.64,62.52,50.0,,,0.9,,56.56,74.05,51.81,81.94,44,Pivô de alta,2,7,False,,True,,False,True,True,False,False,3,6,False,False,False,True,False,,True,False,True,,True,2997482496.0,6.01,0.68,13.34,9.76,11.26,10.15,17.93,,2.18,0.77,1.29,10.229999542236328,7.128662252953521,11.180734484341842,19.069328571544432,24.003533674661984,24.534600848891714,19.697049394859995,21.536431123103206,19.382788010792886,4,True,3.4,89.4700770099518,92.54203593594808,n/d,2026-05-19,última,"A análise fundamentalista da PetroRecôncavo (RECV3) revela uma interessante assimetria entre a qualidade operacional recente e o preço descontado pelo qual o papel é negociado. O retorno sobre o patrimônio líquido (ROE) de 11,3% e o retorno sobre o capital investido (ROIC) de 10,2% situam-se abaixo dos pares do setor de energia, que registram médias de 16,2% e 13,8%, respectivamente, sugerindo que a empresa ainda busca otimizar sua eficiência interna frente aos concorrentes. Apesar dessa rentabilidade mais tímida, esses indicadores convivem com múltiplos de valuation extremamente baixos, como o preço sobre lucro (P/L) de 6,01 e o preço sobre valor patrimonial (P/VP) de 0,68, o que evidencia um forte desconto patrimonial e uma relação de preço atrativa para o investidor focado em valor. No âmbito financeiro, a companhia demonstra solidez ao equilibrar sua rentabilidade com um endividamento controlado, apresentando uma relação dívida/patrimônio de 0,77 e uma robusta liquidez corrente de 2,18, o que garante folga para honrar compromissos de curto prazo. Essa estrutura de capital saudável confere sustentabilidade ao expressivo dividend yield de 13,34%, o qual se mostra coerente com a boa margem líquida de 17,93%, embora o crescimento histórico de longo prazo seja um ponto de atenção, dado que o CAGR de receita de cinco anos contraiu 45,6%, ficando severamente abaixo da média setorial de expansão de 22,4%. Essa perda de tração no topo da linha do balanço reflete-se no checklist de critérios fundamentalistas, no qual a RECV3 atendeu a apenas 2 de 7 requisitos, falhando em superar a taxa Selic ou as médias do setor em rentabilidade e crescimento, além de registrar vendas de papéis por parte de insiders. Sob a ótica do valuation por múltiplos métodos, há uma dispersão relevante nas estimativas de preço-teto: enquanto o modelo conservador de Bazin aponta R$ 7,13, metodologias baseadas em fluxo de caixa descontado e crescimento, como Graham e Lynch, superam os R$ 24,00, resultando em uma média de R$ 19,70 e um preço-teto ajustado com margem de segurança de R$ 19,38, o que projeta um expressivo potencial de valorização de 89,5% frente à cotação atual de R$ 10,23. Em um balanço final, os prós da tese concentram-se no elevado retorno via dividendos, no valuation descontado e na sólida posição de liquidez, ao passo que os contras residem na rentabilidade abaixo dos pares, no histórico de retração de receita e no fraco desempenho no checklist qualitativo.",Pivô de alta,Em Alta,10.890000343322754,-6.060613225702127,-28.163128924980096,True,True,True,Pivô de alta
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,60.39,56.34,83.33333333333333,,,0.0,,78.76,19.82,53.67,52.08,45,Não,5,7,False,,True,,False,True,True,True,True,5,6,True,True,True,True,False,,True,False,True,,True,239209250816.0,15.02,2.76,5.01,5.43,18.4,20.62,18.41,,1.02,0.03,4.43,15.479999542236328,6.005317931079364,8.192697917997512,10.043010398817808,11.404406663769793,9.091315830595452,8.947349748451984,9.091315830595452,8.182184247535908,5,True,1.9,-47.14351104978222,-42.20058131113227,2026-10-29,2026-09-22,próxima,,,Em Baixa,16.1299991607666,-4.029756059202305,-8.901980208949144,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.39,56.93,80.0,15.95,,0.4,,59.13,37.79,70.71,67.36,46,Não,4,6,False,,True,,False,True,,True,True,4,5,True,True,False,,True,,True,False,True,,True,449141276672.0,9.64,2.16,8.51,7.15,22.45,0.0,32.58,,,,1.38,40.75,20.814757918406656,38.61137593864434,56.010114107883815,42.359758904492715,59.70827300536211,38.47874932164493,38.61137593864434,34.75023834477991,3,True,2.7,-14.72334148520268,-5.573621296576848,n/d,2026-09-01,próxima,,,Em Baixa,43.16999816894531,-5.60574072640605,-16.35820625379285,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,59.5,58.23,66.66666666666667,,,0.9,,81.99,25.27,66.74,16.67,47,Não,4,7,False,,True,,False,True,True,False,True,4,6,True,True,True,False,False,,True,False,True,,True,2217177856.0,15.58,3.8,2.18,1.72,24.42,25.98,13.23,,2.83,0.3,1.04,14.609999656677246,1.796142715602362,3.331844737442381,12.42506389287378,9.006705029899456,15.680102238035415,,,,3,False,8.7,,,n/d,2026-06-29,última,,,Em Baixa,15.010000228881836,-2.664893844804339,-19.62750247023346,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.7%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.21,57.89,66.66666666666667,,,0.9,,51.6,62.75,68.16,53.47,48,Não,2,7,False,,True,,False,True,True,False,True,4,6,False,False,False,True,False,,True,False,True,,True,2984383232.0,5.62,0.57,10.68,5.5,10.15,5.14,36.95,,3.06,0.34,0.8,10.760000228881836,4.224745451001293,7.8369028116073975,25.368327941758775,28.516613798647853,23.954010137110924,25.946317292505853,25.368327941758775,22.8314951475829,3,True,6.7,112.18861209964413,141.13677268204071,2026-11-05,2026-08-14,próxima,,,Em Baixa,12.0600004196167,-10.77943735905924,-35.14712749925304,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
TEND3,SMALL11,SMALL11,Consumo discricionário,58.49,62.93,33.333333333333336,,,0.9,,78.06,57.23,46.63,41.67,49,Não,4,7,False,,False,,False,True,True,False,False,2,6,True,True,True,False,False,,True,False,True,,True,4120112640.0,7.12,2.68,2.45,3.86,37.61,14.39,12.08,,1.96,0.79,0.47,33.630001068115234,9.265734339630411,17.18793720001441,62.58392052704027,36.51831633599926,89.06886190681941,,,,4,False,9.6,,,2026-11-04,2025-12-26,última,,,Em Baixa,33.45000076293945,0.5381174919888432,-11.360036148128906,True,False,False,sem sinal (Em Baixa; sem novo topo (+0.5%))
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,58.47,59.96,50.0,,,0.0,,74.68,30.09,50.38,87.5,50,Não,6,7,False,,True,,False,True,False,False,True,3,6,True,True,True,True,False,,True,True,True,,True,40564875264.0,8.62,1.7,8.34,10.68,19.7,10.69,33.52,,2.29,1.49,5.53,39.25,29.948488173388508,34.229936225315626,37.17367912362842,48.635437456445004,55.7435817323466,41.14622454222483,37.17367912362842,33.45631121126558,5,True,1.9,-14.760990544546292,4.831145330509123,n/d,2026-05-12,última,,,Em Baixa,41.59000015258789,-5.62635283482269,-11.82997062940927,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,57.99,56.46,66.66666666666667,,,0.2,,61.02,48.66,63.03,42.36,51,Pivô de alta,3,7,False,,True,,False,True,True,True,False,4,6,False,True,False,True,False,,True,False,True,,True,15206233088.0,8.71,1.05,4.87,3.87,12.1,10.74,19.82,,1.86,0.52,1.09,21.600000381469727,5.970936713436846,11.076087603425348,32.85878358834372,33.87983533191721,29.489494815233563,32.0760379118315,32.85878358834372,29.57290522950935,3,True,5.7,36.91159586681971,48.500172895131,2026-10-27,2026-06-29,última,"A Hypera (HYPE3) apresenta-se como um ativo de contrastes sob a ótica fundamentalista, onde o retorno sobre o patrimônio líquido (ROE) de 12,1% supera confortavelmente a média setorial de 6,2%, sugerindo forte eficiência na alocação do capital dos acionistas, embora o retorno sobre o capital investido (ROIC) de 10,7% fique ligeiramente abaixo dos 10,8% dos seus pares. Essa sólida rentabilidade, aliada a uma robusta margem líquida de 19,82%, convive com múltiplos de valuation descontados, como o preço sobre lucro (P/L) de 8,71 e o preço sobre valor patrimonial (P/VP) de 1,05, indicando uma relação favorável de qualidade versus preço. No âmbito financeiro, a companhia equilibra bem sua rentabilidade com o endividamento, exibindo uma relação dívida/patrimônio controlada de 0,52 e uma confortável liquidez corrente de 1,86, o que garante a sustentabilidade de suas operações. O dividendo atual de 4,87% mostra-se coerente com a geração de lucro e com a estrutura de capital desalavancada, embora o crescimento de longo prazo seja um ponto de atenção, dado que o crescimento anual composto (CAGR) da receita nos últimos cinco anos, de 4,6%, está drasticamente abaixo da média setorial de 142,0%. Essa perda de tração frente aos concorrentes reflete-se no checklist de critérios da empresa, que atendeu a apenas 3 dos 7 requisitos avaliados, falhando em superar a taxa Selic com seus retornos e registrando vendas de papéis por parte de insiders. Sob a perspectiva de valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos de fluxo de caixa descontado (DCF a R$ 32,86) e Graham (R$ 33,88) frente aos modelos focados em dividendos como Bazin (R$ 5,97) e Gordon (R$ 11,08), resultando em uma média de R$ 32,08 e um preço-teto ajustado com margem de segurança de R$ 29,57, o que confere um upside teórico de 36,9% sobre a cotação atual de R$ 21,60. Em um balanço final, os prós da HYPE3 concentram-se em sua elevada margem líquida, endividamento sob controle, múltiplos de preço atraentes e um sinal gráfico em tendência de alta, enquanto os contras residem no crescimento muito abaixo de seus pares de setor, no fraco desempenho no checklist de qualidade e na expressiva divergência entre as métricas de avaliação por fluxo de caixa e por distribuição de proventos.",Pivô de alta,Em Alta,21.649999618530273,-0.2309433623165158,-19.416693811258988,True,True,True,Pivô de alta
CPFE3,BOVA11,BOVA11,Serviços públicos,57.64,56.05,66.66666666666667,,,0.0,,75.51,35.73,22.64,86.11,52,Não,5,7,False,,True,,False,True,False,True,True,4,6,True,True,True,False,False,,True,True,True,,True,51620999168.0,8.96,2.12,8.33,10.16,23.72,15.33,12.79,,1.15,1.43,4.23,44.79999923706055,32.523637247223334,39.13675482398483,42.97616558952621,48.75816249197349,61.41368660846124,44.96168135223382,42.97616558952621,38.67854903057359,5,True,1.9,-13.66395158646123,0.3608975846578044,2026-08-13,2026-04-30,última,,,Lateral,47.189998626708984,-5.0646311913552955,-15.458677600321579,True,False,False,sem sinal (Lateral; sem novo topo (-5.1%))
AZZA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,57.57,55.97,66.66666666666667,,,0.9,,40.97,87.8,59.19,37.5,53,Não,1,7,False,,True,,False,True,True,False,True,4,6,False,False,False,False,False,,True,False,True,,True,3439011840.0,4.22,0.44,14.55,3.53,10.39,7.75,7.17,,2.2,0.49,0.48,17.010000228881836,4.289789743137864,7.957559973520736,53.408176074095806,59.21244778820295,49.8716734467436,,,,3,False,13.8,,,2026-08-12,2025-12-22,última,,,Em Baixa,18.59000015258789,-8.499192634412678,-51.36371256871672,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
SBSP3,BOVA11,BOVA11,Serviços públicos,57.41,55.78,66.66666666666667,,,0.0,,77.5,38.5,43.56,25.69,54,Não,6,7,False,,True,,False,True,False,True,True,4,6,True,True,True,True,False,,True,True,True,,True,94564212736.0,10.86,2.17,2.52,2.57,19.97,13.3,22.03,,1.74,1.18,0.75,26.889999389648438,4.929530979608614,9.14427996717398,32.80778010247162,26.274670103570138,42.01974118461354,,,,3,False,8.5,,,2026-08-12,2026-03-20,última,,,Em Baixa,29.299999237060547,-8.225255666094988,-23.86318934952274,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,57.12,55.43,66.66666666666667,,,0.8,,72.82,37.86,54.86,22.22,55,Não,2,6,False,,True,,False,True,True,False,True,4,6,False,False,True,True,False,,,False,True,,True,,11.31,1.46,1.21,2.45,12.93,12.16,41.91,,2.73,0.9,1.21,24.329999923706055,4.260124235524033,7.902530456897082,28.503315560486755,28.40047712893599,25.376620041732888,27.426804243718546,28.40047712893599,25.560429416042393,3,True,6.7,5.057252347697139,12.728336743622858,n/d,n/d,,,,Em Baixa,25.729999542236328,-5.44111793018941,-20.037062853148278,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,56.72,52.61,80.0,15.65,,0.4,,60.24,39.69,66.43,22.92,56,Não,4,6,False,,True,,False,True,,True,True,4,5,True,True,False,,True,,True,False,True,,True,181652979712.0,12.12,2.81,1.18,2.48,23.23,0.0,38.77,,,,0.81,53.90999984741211,9.565171255877674,17.743392679653084,58.936262209423305,43.81836007058834,77.76917452916413,13.654281967765378,13.654281967765378,12.28885377098884,2,True,6.2,-77.204871441715,-74.67207937968332,n/d,2026-08-11,próxima,,,Lateral,57.119998931884766,-5.6197464014321135,-17.694656721508228,True,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
BMOB3,SMALL11,SMALL11,Comunicação,56.69,51.99,83.33333333333333,,,0.4,,56.56,30.34,66.63,56.25,57,Não,6,7,False,,True,,False,True,True,True,True,5,6,True,True,True,False,True,,True,True,True,,True,1902465664.0,12.25,2.01,9.34,5.97,16.39,10.11,8.91,,1.78,0.05,2.79,22.850000381469727,9.749536106903381,14.838000101710508,20.277457741284305,21.842955331730455,19.34340928574735,17.210271713475198,19.34340928574735,17.409068357172615,5,True,2.2,-23.811518308373646,-24.681525487273436,n/d,2026-05-18,última,,,Lateral,24.030000686645508,-4.910529635696426,-19.575007222087613,True,False,False,sem sinal (Lateral; sem novo topo (-4.9%))
LOGG3,SMALL11,SMALL11,Imobiliário,56.41,51.66,83.33333333333333,,,0.8,,53.26,50.09,29.31,93.06,58,Não,3,7,False,,True,,True,True,True,True,False,5,6,False,False,False,True,True,,True,False,True,,True,2207587584.0,5.93,0.63,26.6,13.22,10.63,3.04,149.65,,0.45,0.63,2.58,25.25,23.840034267960128,29.1764373250167,37.222371393675026,61.96622221610712,66.06729468731918,43.65447197801562,37.222371393675026,33.500134254307525,5,True,2.8,32.6737990269605,72.88899793273514,2026-11-05,2026-06-12,última,,,Em Baixa,26.549999237060547,-4.896419112682715,-12.020908262115682,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,56.39,54.58,66.66666666666667,,,0.0,,39.53,63.35,88.08,33.33,59,Não,1,7,False,,True,,False,False,True,True,True,4,6,False,False,False,False,False,,True,False,True,,True,5869154816.0,8.51,0.71,6.04,3.22,8.33,9.09,6.67,,2.65,0.21,1.41,17.489999771118164,4.023650666017738,7.4638719854629025,27.23178577759291,33.751036019787925,19.047078924390306,,,,3,False,8.4,,,2026-08-13,2026-08-24,próxima,,,Em Baixa,18.008699417114258,-2.8802726614624685,-39.6228216922185,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.9%))
CMIN3,BOVA11,BOVA11,Materiais,56.09,60.11,33.333333333333336,,,1.0,,82.65,34.15,23.28,97.22,60,Não,5,7,False,,True,,False,True,False,False,False,2,6,True,True,True,False,False,,True,True,True,,True,29443272704.0,13.28,4.18,19.99,16.62,31.49,21.67,12.51,,1.37,1.31,,5.449999809265137,6.469480009784973,9.419562894246921,4.268072139785951,3.469769041127106,,5.906721021236237,5.368776074785462,4.831898467306916,4,True,2.7,-11.341309423670676,8.380206017524316,n/d,2026-04-17,última,,,Em Alta,5.980000019073486,-8.862879734412864,-14.481158156011853,True,False,False,sem sinal (Em Alta; sem novo topo (-8.9%))
WEGE3,BOVA11,BOVA11,Bens Industriais,55.64,53.69,66.66666666666667,,,0.7,,86.21,9.3,52.42,20.83,61,Não,5,7,False,,True,,False,True,True,False,True,4,6,True,True,True,True,False,,True,False,True,,True,201903325184.0,32.3,10.71,4.17,2.33,33.16,24.33,15.58,,1.59,0.29,3.94,48.119998931884766,8.009597756873617,14.857803839000558,19.73962804481341,12.272156119802144,15.689108177747798,14.113658787647505,14.857803839000558,13.372023455100503,5,True,2.5,-72.21108945985435,-70.66986886756628,2026-10-21,2026-06-22,última,,,Lateral,49.16999816894531,-2.1354469720596847,-11.357368325081607,True,False,False,sem sinal (Lateral; sem novo topo (-2.1%))
SAPR11,SMALL11,SMALL11,Serviços públicos,55.63,56.62,50.0,,,0.0,,58.6,61.63,43.33,61.81,62,Não,4,7,False,,True,,False,False,True,False,True,3,6,False,False,True,True,False,,True,True,True,,True,10288283648.0,8.4,0.81,1.62,6.34,9.64,11.81,16.66,,1.08,0.57,1.86,34.040000915527344,15.412910623371927,23.754711814995233,44.61155355389963,61.90114319514688,43.951873626612795,43.55482054766364,44.28171359025622,39.8535422312306,4,True,4.0,17.078558047427684,27.95187830854644,n/d,2026-01-02,última,,,Em Baixa,37.22999954223633,-8.568355267074413,-30.131362761414803,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
CPLE3,BOVA11,BOVA11,Serviços públicos,55.19,50.22,83.33333333333333,,,0.0,,53.66,42.65,37.79,78.47,63,Não,4,7,False,,True,,False,True,True,True,True,5,6,False,True,True,False,True,,True,False,True,,True,43564187648.0,13.96,1.81,7.24,9.16,12.99,9.82,11.41,,1.3,0.98,0.28,14.670000076293945,9.603373366194267,17.814257594290364,13.923889757227418,13.84329196508836,31.525788129571517,17.342120162474384,13.923889757227418,12.531500781504676,5,True,3.3,-14.57736389684815,18.214860751762796,2026-08-05,2026-04-30,última,,,Em Baixa,14.949999809265137,-1.8729079367456825,-13.050163066943766,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
SEER3,SMALL11,SMALL11,Consumo discricionário,55.0,58.82,33.333333333333336,,,0.9,,69.29,77.56,30.48,21.53,64,Não,5,7,False,,False,,False,True,False,True,False,2,6,True,True,True,False,True,,True,False,True,,True,1539046528.0,6.27,1.09,3.97,2.41,17.4,16.63,10.92,,1.56,1.16,0.42,12.020000457763672,2.0656627744545144,3.831804446613124,25.401117394795637,21.809651394783508,32.937309725041416,,,,3,False,15.9,,,n/d,2026-04-07,última,,,Em Alta,12.350000381469727,-2.672064077027847,-14.932764611380422,True,False,False,sem sinal (Em Alta; sem novo topo (-2.7%))
SMTO3,SMALL11,SMALL11,Bens de primeira necessidade,54.26,55.01,50.0,,,0.0,,46.74,80.84,51.46,34.72,65,Não,1,7,False,,True,,False,True,False,True,False,3,6,False,False,False,False,False,,True,False,True,,True,4767361536.0,5.87,0.67,1.47,3.4,11.35,6.93,11.25,,2.62,1.61,0.65,14.770000457763672,3.5877957004494543,6.655361024333738,33.339438852703346,35.32769610508908,31.414605068427054,,,,3,False,9.8,,,2026-08-10,2026-07-06,última,,,Em Baixa,16.049999237060547,-7.975070655089322,-30.972154068809864,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
BRBI11,SMALL11,SMALL11,Produtos financeiros,53.91,52.83,60.0,20.63,,0.4,,34.81,33.12,100.0,88.89,66,Não,4,5,False,,True,,False,True,,False,True,3,5,True,True,True,,False,,,True,True,,True,,8.55,1.69,12.0,11.45,19.7,1.85,0.0,,,,20.25,13.0,10.627708593394862,11.004474297980163,11.245502451016183,16.222142113076252,18.044092016086918,10.959228447463735,11.004474297980163,9.904026868182147,3,True,1.1,-23.815177937060405,-15.698242711817423,n/d,n/d,,,,Em Baixa,14.739999771118164,-11.804611927657916,-39.52341924380666,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
VIVT3,BOVA11,BOVA11,Comunicação,53.01,44.72,100.0,,,0.4,,46.09,35.81,43.51,63.19,67,Não,5,7,False,,True,,True,True,True,True,True,6,6,False,True,True,False,True,,True,True,True,,True,97721638912.0,14.95,1.5,8.13,6.43,10.05,9.1,10.68,,0.95,0.3,38.78,30.579999923706055,14.050164982555373,14.503702264111709,15.08223500827939,30.631094361882518,13.945886698241654,17.642616663014127,14.503702264111709,13.053332037700539,5,True,2.2,-57.31415281142167,-42.30668179519086,2026-07-27,2026-07-28,última,,,Em Baixa,35.95353698730469,-14.945781455371264,-25.825154524903425,True,False,False,sem sinal (Em Baixa; sem novo topo (-14.9%))
MOTV3,BOVA11,BOVA11,Bens Industriais,52.68,53.15,50.0,,,0.7,,73.48,54.18,23.32,18.75,68,Não,5,7,False,,True,,False,True,False,True,False,3,6,True,True,False,True,False,,True,True,True,,True,29124020224.0,7.55,1.65,1.44,2.26,21.85,11.72,19.27,,1.77,2.45,0.5,14.489999771118164,2.3376867839981785,4.336408984316621,25.429469796995452,19.473507839791008,33.12286245599298,,,,3,False,14.2,,,2026-10-29,2026-04-22,última,,,Lateral,14.970000267028809,-3.2064160811529074,-18.352504951900016,True,False,False,sem sinal (Lateral; sem novo topo (-3.2%))
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,52.56,53.01,50.0,,,1.0,,32.11,72.42,66.84,70.83,69,Não,3,7,False,,True,,False,False,True,True,False,3,6,False,False,True,False,True,,True,False,True,,True,14564848640.0,18.33,0.76,3.03,8.27,4.13,10.0,1.92,,2.88,0.28,0.25,11.010000228881836,6.501001593353567,12.059357955670865,7.958674469868212,13.992346730772585,18.01964030913558,11.706204211760163,12.059357955670865,10.85342216010378,5,True,2.8,-1.42214410102659,6.3233784596300024,n/d,2026-08-20,próxima,,,Em Alta,11.529999732971191,-4.509969784321544,-4.757786944380582,True,False,False,sem sinal (Em Alta; sem novo topo (-4.5%))
