ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ALPA4,SMALL11,SMALL11,Consumo discricionário,64.92,64.02,70.0,,,0.9,,76.25,42.78,58.01,74.13,26,Pivô de alta,6,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,True,False,True,0.19,True,8720960512.0,12.38,2.4,14.12,8.78,19.37,-7.05,17.96,14.52,7.94,0.82,1.91,0.39,0.13,108.66,92.8,10.45,7.61,0.98,45.48,54.52,7.74,16.06,65.9,-20.0,5.2,1.11,0.47,12.84000015258789,8.050127617618244,14.93298673068184,13.742326496105777,11.173528594624427,31.11470150061686,10.329989999999999,12.549596271915467,6.090991498013061,10.981363886994115,11.173528594624427,10.056175735161984,7,True,5.1,-21.680875267472864,-14.475360151916883,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,13.529999732971191,-5.099775269779528,-20.838466731522796,False,True,False,Pivô de alta
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.51,62.37,70.0,,,0.8,,87.22,41.36,43.94,39.86,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13189512192.0,9.75,2.0,4.26,3.71,20.52,17.07,18.7,43.42,7.33,2.13,1.64,0.75,0.74,36.16,62.0,10.15,10.89,0.29,52.11,47.88,25.22,35.12,6.5,-23.5,-9.2,1.26,0.8,26.860000610351562,7.115263313508855,13.198813446558924,36.5020521115034,28.8522689306715,46.306030415878745,26.534316135765106,30.04410983359161,23.60685001019035,29.29206298345138,28.8522689306715,25.96704203760435,7,True,6.5,-3.3244920046765603,9.054587929393154,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-7.60233611170672,-23.86225492369548,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
SEER3,SMALL11,SMALL11,Consumo discricionário,62.49,62.93,60.0,,,0.9,,70.66,84.45,39.63,20.98,28,Não,5,8,False,,False,,False,False,True,True,True,False,6,10,True,True,True,False,False,True,True,False,True,False,True,0.8,True,1421249280.0,4.86,0.87,4.65,2.42,17.83,-1.1,17.04,11.85,2.31,1.79,1.64,0.92,0.32,11.76,29.3,4.44,9.65,0.47,59.3,40.7,7.9,13.75,40.5,-19.3,-7.2,1.44,0.48,11.100000381469727,1.917937792372778,3.5577746048515033,30.262346719027537,25.605690501551393,39.784184118367236,9.158754146,27.635803418885533,51.60773080220005,,,,5,False,26.9,,,n/d,n/d,,,,False,False,,,Em Baixa,12.350000381469727,-10.121457177244576,-21.443734666884527,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.1%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.39,62.81,60.0,,,0.9,,77.03,53.17,65.87,16.78,29,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5060106752.0,8.58,1.58,3.28,1.97,18.4,21.98,17.32,18.56,5.67,1.1,4.19,0.4,0.57,16.91,0.4,6.74,10.38,1.73,37.54,62.46,20.42,35.35,5.4,-39.1,-7.3,1.13,0.52,21.520000457763672,3.029635325442645,5.619973528696106,33.23310094001965,27.72434840540565,42.56583932664943,10.853405399094557,30.348718594282108,14.594775249278088,,,,6,False,14.0,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-5.779333126119335,-40.04150742438293,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,62.02,66.35,37.5,16.87,,0.4,,52.81,70.24,83.86,82.52,30,Não,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,True,True,,True,5860093440.0,5.7,0.8,11.69,10.05,14.05,14.98,0.0,40.92,,,,,0.95,57.27,-2.9,4.76,1.54,,89.78,10.19,18.99,26.85,19.7,-15.3,-4.1,0.91,0.69,22.739999771118164,16.32028063824361,30.274120583941894,52.86052578373959,50.51255004248949,64.03501249678898,45.878398534805285,25.71195042164339,,36.333331385182596,38.07625955937359,34.26863360343623,4,True,3.2,50.69759871748312,59.77718448057849,n/d,n/d,,,,False,False,,,Em Baixa,24.15999984741211,-5.877483796615368,-16.78982394266102,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.9%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,61.58,58.33,80.0,,,0.5,,86.79,32.03,49.34,13.99,31,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,18349213696.0,12.72,3.32,2.25,1.39,26.12,14.98,23.37,21.63,7.35,2.09,1.84,0.92,0.85,17.67,269.5,15.21,7.39,1.0,42.41,54.01,27.05,47.43,19.0,-32.1,3.2,0.97,0.44,32.18000030517578,3.1922744860281504,5.921669171582219,33.52083365122477,23.48900960171649,41.461623221857764,10.59424454785779,30.611478277722245,21.97205229504999,,,,6,False,13.0,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta uma sólida combinação de eficiência operacional e dominância de mercado, evidenciada por um ROE de 26,1% e um ROIC de 23,4% que se posicionam muito acima dos pares do setor (9,1% e 13,4%, respectivamente), sugerindo uma alta capacidade de gerar valor sobre o capital empregado. Essa qualidade superior convive com múltiplos de preço que demandam atenção, pois o P/L de 12,72 e o P/VP de 3,32 indicam que o mercado cobra um prêmio pelo papel, embora o PEG de 0,85 sinalize que esse preço está atrativo quando ajustado ao forte ritmo de crescimento. No âmbito financeiro, a excelente rentabilidade traduzida em uma margem líquida de 21,63% suporta uma estrutura de capital cuja relação Dívida Líquida/EBITDA de 2,09 está acima da média setorial de 1,16, mas ainda em patamar controlado e respaldado por uma confortável liquidez corrente de 1,84. Essa alavancagem moderada e o foco na reinvestimento explicam o modesto dividend yield de 2,25%, demonstrando que a companhia prioriza a retenção de lucros para sustentar sua expansão em vez de focar em proventos imediatos. O impressionante crescimento histórico, com um CAGR de receita de cinco anos de 269,5% — patamar que pulveriza a média setorial de 85,6% —, valida o sucesso da estratégia de escala da empresa. No checklist de critérios fundamentalistas, a TOTS3 atende a robustos 6 de 8 requisitos, falhando apenas no nível de endividamento comparado aos pares e nas transações de insiders, o que reforça a solidez do modelo de negócios. Sob a ótica do valuation, os métodos de preço-teto revelam uma enorme dispersão: enquanto os modelos focados em dividendos, como Bazin (R$ 3,19) e Gordon (R$ 5,92), mostram-se severos devido ao baixo payout atual, as metodologias de fluxo de caixa descontado (DCF a R$ 33,52) e de crescimento de Lynch (R$ 41,46) situam-se acima do preço atual de R$ 32,18, indicando potencial de valorização para quem foca em expansão. Em suma, os principais prós do ativo residem em sua rentabilidade excepcional, crescimento exponencial de receita acima dos pares e forte sinalização gráfica de alta, ao passo que os contras concentram-se no endividamento superior à média do setor, na baixa distribuição de dividendos e no prêmio implícito em seus múltiplos patrimoniais.",Pivô de alta,True,False,,,Em Alta,32.5099983215332,-1.0150662362195417,-32.51372400611565,True,True,True,Pivô de alta
TEND3,SMALL11,SMALL11,Consumo discricionário,61.53,63.56,50.0,,,0.9,,77.57,58.71,52.73,34.27,32,Não,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.24,True,3819112192.0,6.54,2.46,4.73,3.32,37.61,-8.65,14.39,12.08,4.5,0.47,1.96,0.79,0.44,21.73,-11.5,4.57,7.18,0.76,81.81,18.11,19.56,36.71,59.2,-15.2,-1.8,1.58,0.56,31.139999389648438,7.388909086559378,13.706426355567647,63.08944830471585,36.825905219538804,87.23925352546755,22.514801130999526,57.613760338646195,28.82124132380147,,,,6,False,11.8,,,n/d,n/d,,,,False,False,,,Em Alta,33.66999816894531,-7.5141042972504675,-16.36230233950623,False,False,False,sem sinal (Em Alta)
BBSE3,BOVA11,BOVA11,Insurance,61.06,58.6,75.0,,1.3,0.3,,68.14,26.33,61.0,91.61,33,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,72195031040.0,7.72,6.52,12.73,12.83,84.38,83.67,0.0,87.93,,,,,9.49,99.04,-0.1,8.44,28.81,,55.04,44.96,28.02,40.52,32.7,-8.2,4.6,0.54,0.51,37.189998626708984,34.07781573769075,36.47552988465859,36.83076043052749,24.86480017227288,65.71970677121298,59.988433799542065,15.33357743305459,,41.843134963104724,36.653145157593045,32.98783064183374,4,True,1.8,-11.299188330319932,12.511794859422132,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.03296661376953,-7.101567102155992,-8.771315245517197,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
BBDC3,BOVA11,BOVA11,Produtos financeiros,61.05,60.79,62.5,15.65,,0.4,,50.46,69.81,66.43,73.43,34,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,156077703168.0,5.96,0.84,10.15,8.7,14.13,11.35,0.0,26.07,,,,,0.88,51.85,17.8,,1.07,,92.32,7.66,12.38,17.96,15.7,-20.2,-8.6,1.16,0.84,14.329999923706055,8.905449496177322,16.51960881540893,31.857801843809597,30.379083965285727,37.27572166378435,25.63467230218718,16.704550204215266,,20.72938311439576,21.077140558798057,18.969426502918253,4,True,3.6,32.37562179981046,44.657245113471575,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.13422966003418,-11.182620889532469,-21.221336310040428,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.2%))
CYRE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,60.94,59.34,70.0,,,0.9,,61.37,62.86,46.1,67.83,35,Rompimento,4,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,False,True,False,True,True,False,0.53,True,8465445888.0,5.02,0.92,10.24,7.26,18.26,15.44,7.03,20.56,8.23,3.08,3.37,0.73,0.43,36.46,-2.0,4.31,3.68,1.17,56.08,39.17,19.83,35.31,16.5,-34.5,0.8,1.71,0.67,23.110000610351562,11.99003828092908,22.24152101112344,60.997511571147044,51.0088395859471,86.84849623385733,30.736563983662293,45.8702401286791,5.03396114748904,,,,6,False,17.3,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,22.56999969482422,2.3925605796582206,-35.832554413498805,False,True,False,"Rompimento (vol x1.4, +2.4% do topo, MM50>MM200)"
ITSA4,BOVA11,BOVA11,Financial Services,60.8,59.76,66.66666666666667,,,0.4,,61.32,48.98,,79.72,36,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,140091883520.0,7.53,1.46,9.24,9.4,19.36,17.48,0.38,214.29,,,,,1.33,70.77,28.4,6.58,0.38,0.64,16.02,79.82,9.45,14.81,32.3,-15.6,-6.3,1.24,0.88,12.5,8.391835685847672,14.881013782675026,21.02628507895262,17.88246386213305,24.995233311642533,17.469252451777415,10.3387401220475,,15.442096749813183,16.17513311722622,14.557619805503599,4,True,2.5,16.460958444028794,23.536773998505467,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-9.9423638549192,-16.945172921251373,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.9%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.43,57.86,75.0,15.95,,0.4,,58.96,41.9,70.71,67.13,37,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,425444245504.0,8.87,1.99,8.3,7.16,22.45,19.06,0.0,32.58,,,,,1.08,63.48,8.1,7.57,1.58,,92.99,6.67,32.61,48.4,18.4,-20.3,-7.0,1.19,0.85,38.599998474121094,19.730618227369902,36.600296811771166,57.66065161015833,43.58029828433131,66.82529384792625,45.48023743158125,34.054943742260335,,39.86795102022016,41.04026712167621,36.93624040950859,4,True,2.9,-4.310254223786947,3.2848512855490064,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-10.586054872968898,-20.737607480318754,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.6%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.91,59.89,60.0,,,0.0,,81.47,18.59,66.34,53.15,38,Não,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,231299973120.0,14.2,2.61,5.3,5.43,18.4,17.07,20.62,18.41,8.02,-0.57,1.02,0.03,3.37,77.12,24.6,13.51,10.3,0.81,38.81,60.59,11.06,16.9,35.6,-11.3,-4.9,0.67,0.46,15.0,5.819252144055765,8.67117510511481,11.243089300452024,11.687404959058608,10.18351704147437,14.956593192447151,5.616702340819755,10.514750329956534,9.836560551672378,10.349133685715453,9.314220317143908,8,True,2.7,-37.905197885707274,-34.422929655517486,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,15.989999771118164,-6.191368263221275,-11.72672239831638,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.2%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.75,57.94,70.0,,,0.9,,52.18,61.84,68.1,53.85,39,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,False,True,0.0,True,3125836544.0,5.49,0.56,9.52,5.69,10.15,7.87,5.14,36.95,9.3,0.07,3.06,0.34,0.79,31.24,-22.5,4.72,2.75,2.48,28.86,69.9,9.84,16.23,14.5,-30.5,-11.8,1.34,0.62,11.270000457763672,4.580215096963746,8.49629900486775,27.199910030121792,30.48842621207752,26.00763748087458,14.212598219320016,14.489936236669791,5.043724459114023,20.149134530655243,20.248786858772185,18.223908172894966,6,True,6.7,61.70281661648816,78.78556976255415,n/d,n/d,,,,False,False,,,Em Baixa,11.318214416503906,-0.4259855571381532,-31.462371034840398,False,False,False,sem sinal (Em Baixa; sem novo topo (-0.4%))
KEPL3,SMALL11,SMALL11,Bens Industriais,59.27,64.44,30.0,,,0.7,,64.82,49.98,65.31,97.2,40,Não,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,True,True,-0.02,True,1062069376.0,7.46,1.31,4.97,16.6,17.52,36.22,12.97,9.71,5.94,-0.07,2.04,0.43,,123.84,-56.2,11.1,6.76,1.34,48.81,51.19,5.69,10.45,7.7,-41.3,-11.2,1.03,0.5,6.130000114440918,7.268850450816938,10.583446256389463,8.545844663563747,9.301364850484774,,8.987435936460594,2.1951551539648637,5.461890715812575,8.358138812254682,8.76664030001217,7.889976270010954,6,True,4.8,28.71086660217057,36.34810205899939,n/d,n/d,,,,False,False,,,Em Baixa,6.380000114440918,-3.9184952275178375,-41.61904652913412,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.9%))
ALUP11,SMALL11,SMALL11,Serviços públicos,59.09,57.17,70.0,,,0.1,,65.23,49.78,52.4,48.95,41,Não,7,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,True,True,False,True,True,True,True,True,0.85,True,15282828288.0,7.38,1.06,3.48,4.76,14.38,12.27,10.21,27.68,6.08,3.48,3.17,1.11,0.79,35.11,176.5,11.59,5.7,0.32,60.84,28.54,28.18,36.3,14.0,-11.5,-2.5,0.82,0.67,32.130001068115234,10.917683621088528,20.252303117119222,57.68597752744265,54.49051160973742,61.33718411108914,27.851754922074868,37.16691349922547,53.128066264667396,44.55895872162231,53.128066264667396,47.81525963820066,7,True,5.6,48.818107838941096,38.68334030602063,n/d,n/d,,,,False,False,,,Em Baixa,32.741859436035156,-1.8687343310945903,-12.27600833070024,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
BBDC4,BOVA11,BOVA11,Produtos financeiros,59.05,58.44,62.5,15.65,,0.4,,50.46,61.27,66.43,71.33,42,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,176572465152.0,6.74,0.95,9.88,8.33,14.13,11.35,0.0,26.07,,,,,1.09,56.14,17.8,5.4,1.07,,92.32,7.66,14.51,20.89,11.9,-22.3,-9.9,1.23,0.83,16.239999771118164,9.662593999273842,17.924111868652975,31.925815573785705,30.44286536022011,35.00229820578981,28.062199378914364,15.822390016014069,,21.89368020515672,22.99315562378367,20.693840061405304,4,True,3.3,27.425125326713484,34.81330365591062,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.49909782409668,-12.211936357436004,-23.536794844232702,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.2%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,59.01,62.37,40.0,,,0.2,,60.31,56.77,84.93,40.56,43,Não,6,8,False,,True,,False,False,True,True,True,False,4,10,False,True,True,False,True,True,True,True,True,True,True,-0.01,True,2069625216.0,8.85,0.89,8.38,3.82,10.02,13.86,12.24,13.09,4.76,-0.09,3.23,0.37,1.33,33.77,4.7,6.47,5.15,1.38,37.94,62.5,8.35,13.7,7.3,-34.6,-10.2,0.76,0.25,8.960000038146973,2.442398971517735,4.530650092165398,13.414689322649421,15.143722118638246,10.582027127668026,7.315907526794059,6.927592581424518,9.98622499196332,9.700116251614713,9.98622499196332,8.987602492766989,7,True,6.2,0.3080631082868157,8.260225561570467,n/d,n/d,,,,False,False,,,Em Baixa,9.300000190734863,-3.655915544245003,-37.26836196411902,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.7%))
ISAE4,BOVA11,BOVA11,Serviços públicos,58.56,58.3,60.0,,,0.1,,59.13,48.17,60.47,75.52,44,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,18361116672.0,6.37,0.81,6.8,8.95,12.71,14.91,9.63,26.39,7.28,3.41,5.28,0.79,1.17,57.02,220.0,8.76,6.2,0.28,54.58,44.81,20.47,31.63,27.1,-17.7,-7.6,0.98,0.69,26.020000457763672,16.63763596166038,28.77256878929264,50.45763041478869,54.33583348536714,58.87868119484847,43.17983001055491,24.937145320724692,29.38084161311298,38.32252084879374,36.28033581183394,32.65230223065055,8,True,3.5,25.48924541201525,47.28101527515278,n/d,2026-04-20,última,,,False,False,,,Em Baixa,26.889999389648438,-3.2353995969954585,-18.79763833854744,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.2%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,57.9,59.29,50.0,,,0.9,,82.32,29.15,66.76,16.08,45,Não,5,8,False,,True,,False,False,True,True,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.2,True,1957672320.0,13.31,3.19,2.5,1.72,23.99,26.81,27.1,13.23,8.22,0.47,2.83,0.3,0.89,22.94,-1.4,8.49,15.28,1.67,41.96,57.74,12.77,18.1,1.0,-28.7,-13.4,1.25,0.68,12.899999618530273,1.5878502699957415,2.9454622508421004,12.841847854660111,9.390670174875543,16.208106540788464,6.080625000000001,11.727272380482065,6.208541696694198,,,,6,False,10.2,,,n/d,n/d,,,,False,False,,,Em Baixa,15.010000228881836,-14.057298988520706,-29.03455086664154,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.1%))
CPFE3,BOVA11,BOVA11,Serviços públicos,57.79,59.17,50.0,,,0.1,,76.55,41.51,29.8,83.92,46,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,48763408384.0,8.11,2.14,8.83,10.15,26.43,27.84,15.57,13.16,5.47,2.35,0.92,1.55,1.74,82.33,21.5,9.69,8.79,0.29,71.02,27.73,35.03,52.32,20.8,-19.1,-7.4,0.95,0.66,42.31999969482422,30.68716218782184,48.19809004827322,58.542311478778295,48.1858585226983,77.34382394780164,60.57974035289297,29.258266994481968,73.64178390151075,53.30462967928237,53.37020076352576,48.033180687173186,8,True,2.6,13.49995518324092,25.956120188256016,n/d,n/d,,,,False,False,,,Em Baixa,46.349998474121094,-8.694711784180475,-20.138642877593593,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,57.51,62.37,30.0,,,0.9,,56.27,68.54,55.87,87.41,47,Não,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,True,True,0.36,True,3079525120.0,6.21,0.7,16.13,10.71,11.26,17.76,10.15,16.73,3.27,1.18,2.91,0.72,1.65,66.5,-14.8,6.41,5.06,0.52,50.04,49.96,8.89,13.47,18.2,-22.0,-3.8,0.7,0.39,10.510000228881836,8.038973483829285,11.41894793503367,17.17151391973778,23.9110784561316,24.507431660770976,21.042133194768624,8.534099387511217,10.35913683157332,15.622914358669558,14.295230927385724,12.865707834647152,8,True,3.0,22.413963410692904,48.64808771114257,n/d,n/d,,,,False,False,,,Lateral,10.569999694824219,-0.5676392400632002,-23.77639794874098,False,False,False,sem sinal (Lateral)
VBBR3,BOVA11,BOVA11,Consumo discricionário,57.48,55.27,70.0,,,0.9,,62.37,49.05,46.39,56.64,48,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,False,True,True,0.74,True,41400934400.0,8.17,1.76,4.38,6.06,21.49,20.83,16.06,2.48,6.0,1.52,2.01,0.93,0.75,49.54,677.0,10.61,9.71,0.57,65.98,33.8,18.16,36.13,90.5,-4.2,8.0,1.08,0.66,34.61000061035156,14.99159683432309,27.80941212766933,56.13004994946855,43.29377979207602,71.62226325715373,38.38705553994942,40.188875082836766,20.69670526381339,42.58973443042389,40.188875082836766,36.16998757455309,7,True,4.8,4.507330068451232,23.056150474859137,n/d,n/d,,,,False,False,,,Lateral,36.130001068115234,-4.2070313114523366,-5.514606603498007,False,False,False,sem sinal (Lateral)
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,57.1,55.41,66.66666666666667,,,0.0,,48.54,74.77,57.59,33.57,49,Rompimento,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,False,True,True,0.48,True,9557397504.0,5.64,0.82,3.0,3.24,14.52,15.23,10.1,4.11,4.03,2.06,1.74,0.56,0.48,18.27,-35.4,4.66,5.7,1.0,52.91,42.64,3.57,7.15,16.2,-42.0,0.3,1.22,0.53,4.150000095367432,0.9601294754889214,1.7810401770319493,9.749556961634479,9.15362017366604,11.11559171739988,4.238222298960737,7.454547876196779,7.144821659494282,,,,6,False,11.6,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,4.03000020980835,2.9776644990494594,-42.69403944187445,False,True,False,"Rompimento (vol x1.4, +3.0% do topo, MM50>MM200)"
BPAC11,BOVA11,BOVA11,Produtos financeiros,57.0,53.82,75.0,15.65,,0.4,,60.08,43.07,66.43,27.27,50,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,174711685120.0,10.66,2.44,2.83,2.74,22.88,20.48,0.0,39.8,,,,,0.71,29.18,20.0,8.52,2.41,,90.46,8.68,41.48,63.41,25.0,-18.2,-5.5,1.57,0.84,51.849998474121094,10.136923427127801,18.80399295732207,64.44769979194224,48.22436208579079,86.27269278532886,11.768333333333333,58.85412584773595,,13.569749905927734,11.768333333333333,10.5915,3,True,6.4,-79.5728055705029,-73.82883258386103,n/d,n/d,,,,False,False,,,Em Baixa,56.29629898071289,-7.898033417996264,-19.681462252912997,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
SAPR11,SMALL11,SMALL11,Serviços públicos,56.96,54.66,70.0,,,0.1,,48.76,55.36,64.35,60.14,51,Não,4,8,False,,True,,False,False,False,True,True,True,7,10,False,False,True,False,False,True,True,True,False,True,True,0.21,True,10043467776.0,22.01,0.83,1.67,6.34,3.76,14.91,11.83,6.04,3.93,0.89,1.86,0.6,1.91,139.61,11.5,6.25,5.91,0.51,53.34,46.66,31.45,47.9,5.7,-30.6,-13.2,0.97,0.55,33.22999954223633,15.055184938584501,27.927368061074247,20.00442952906094,36.87843874901428,26.938554469600216,15.033916666666668,14.946705836807798,75.28228583456364,22.397799750115524,20.00442952906094,18.003986576154844,7,True,5.0,-45.820081781008646,-32.59765254691849,n/d,n/d,,,,False,False,,,Em Baixa,36.22999954223633,-8.280430687012984,-31.79392711485496,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
BMOB3,SMALL11,SMALL11,Comunicação,56.62,54.26,70.0,,,0.4,,59.42,30.15,70.92,58.04,52,Não,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,True,True,True,True,-0.3,True,1902150528.0,11.9,2.02,10.46,6.18,16.97,10.68,11.27,8.49,6.5,-1.91,1.69,0.05,2.66,73.6,-1.0,10.18,6.02,1.43,47.82,51.18,17.95,27.93,27.0,-18.4,-6.3,1.2,0.62,22.799999237060547,10.071917124730167,15.476647449542442,21.02928861536064,22.05854822430251,20.434402051296303,23.48168826815538,10.514708070294459,19.43945573005887,17.813331941717596,19.936928890677585,17.943236001609826,8,True,2.3,-21.301593850741163,-21.871348518456568,n/d,n/d,,,,False,False,,,Em Baixa,23.73871612548828,-3.9543709249710957,-19.070553316976646,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,56.43,54.03,70.0,,,0.8,,71.74,38.0,50.4,21.68,53,Não,3,7,False,,True,,False,False,True,True,False,True,7,10,False,False,True,True,False,True,,False,True,False,True,0.49,True,,10.49,1.36,1.3,2.45,12.93,7.32,12.16,41.91,8.16,2.15,2.73,0.9,1.09,25.74,-35.4,10.67,5.46,0.48,51.02,48.98,21.57,30.19,9.3,-21.9,-8.8,1.3,0.78,23.579999923706055,4.133603328928328,7.667834175162047,29.784079979895626,29.61268999191874,27.098842733336745,2.977499403076307,19.570886813444222,17.852467763319627,,,,6,False,10.0,,,n/d,n/d,,,,False,False,,,Em Baixa,25.56999969482422,-7.782556882552372,-22.502011601532967,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.8%))
