ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
TOTS3,BOVA11+SMALL11,BOVA11,Tecnologia de informação,60.9,57.53,80.0,,,0.5,,86.25,29.31,49.84,14.18,False,35,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$32.23, preço 7.6% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19620771840.0,13.98,3.65,2.04,1.39,26.12,14.98,23.37,21.63,7.98,2.09,1.25,1.84,0.92,0.93,19.42,269.5,16.25,7.39,1.0,42.41,54.01,27.05,47.43,28.2,-26.9,11.5,37.28,37.38,-43.0,38.5,-14.4,27.05,46.82,-23.82,0.97,0.43,-0.03,34.689998626708984,3.4417151417206755,6.384381587891852,32.87857523633004,23.03538757661248,40.667667481024615,10.59424454785779,30.024963046007063,24.920794046783534,,,,6,False,11.8,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,32.75,5.923659928882397,-27.249875934746203,True,False,False,sem sinal (Em Alta)
ITSA4,BOVA11+Wishlist,BOVA11,Financial Services,60.33,59.21,66.66666666666667,,,0.4,,60.83,47.64,,80.85,False,36,Não,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,145135190016.0,8.0,1.55,8.7,9.4,19.36,17.48,0.38,214.29,,,,,,1.67,75.19,28.4,6.82,0.38,0.64,16.02,79.82,9.72,14.81,32.1,-13.3,-3.5,12.76,12.26,-17.7,24.2,13.0,11.37,14.81,3.58,1.23,0.88,0.07,12.84000015258789,8.620453618456175,13.751723463348217,18.288328630834652,17.295990790720378,22.793716714097386,17.220790658746708,9.132623005227162,,14.470324092846438,15.486257061047462,13.937631354942717,4,True,2.1,8.54852951176639,12.697226798162898,n/d,2026-09-01,próxima,"A Itaúsa (ITSA4) apresenta-se como uma holding financeira robusta, cujo retorno sobre o patrimônio líquido (ROE) de 19,4% e o retorno sobre o capital investido (ROIC) de 0,4% posicionam-se ligeiramente acima da média de seus pares do setor de serviços financeiros, sugerindo uma eficiência operacional superior na alocação de capital. Essa qualidade na rentabilidade convive com múltiplos de valuation atrativos, uma vez que o preço sobre o lucro (P/L) de 8,0 vezes e o preço sobre o valor patrimonial (P/VP) de 1,55 demonstram que o mercado ainda precifica o papel com desconto relativo, apesar de o indicador de crescimento PEG situar-se em 1,67. A sustentabilidade financeira da companhia é reforçada por uma margem líquida excepcional de 214,29%, o que confere ampla segurança para a manutenção de um rendimento de dividendos (DY) de 8,7%, patamar este altamente coerente com a forte geração de lucros e a capacidade de distribuição da holding. No quesito expansão, a Itaúsa supera os seus pares setoriais ao registrar um crescimento anual composto (CAGR) de receita nos últimos cinco anos de 28,4%, o que corrobora a solidez de suas investidas. Esse desempenho operacional é chancelado pelo checklist de critérios fundamentalistas, no qual a empresa atende a 5 de 6 requisitos possíveis, falhando apenas na questão de vendas recentes por parte de insiders, enquanto o sinal gráfico e a tendência de curto prazo permanecem em baixa. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos analíticos, variando desde os conservadores R$ 8,62 por Bazin até os otimistas R$ 22,79 por Lynch, resultando em uma média de R$ 14,47 e uma mediana de R$ 15,49. Frente ao preço atual de R$ 12,84, o preço-teto ajustado com margem de segurança de R$ 13,94 projeta um upside de 8,5%, indicando que o papel negocia com um desconto interessante em relação ao seu valor intrínseco estimado. Em suma, os prós da Itaúsa concentram-se em sua rentabilidade acima da média setorial, no histórico de crescimento robusto e no atraente retorno via dividendos, ao passo que os contras residem na tendência técnica de baixa no curto prazo e no sinal de alerta emitido pelas transações de insiders.",,True,False,,,Em Baixa,13.729999542236328,-6.4821516338046115,-14.686080610856534,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.5%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.19,57.58,75.0,15.95,,0.4,,58.69,40.88,70.71,68.09,False,37,Não,,,False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,431947153408.0,9.27,2.08,7.94,7.16,22.45,19.06,0.0,32.58,,,,,,1.23,66.34,8.1,7.69,1.58,,92.99,6.67,33.18,48.4,17.8,-19.2,-5.5,39.37,39.7,-22.5,23.9,1.9,37.51,48.4,-7.52,1.19,0.85,0.05,39.099998474121094,19.988119420528914,37.077961525081136,55.88726858490879,42.23733079208057,62.05637384697594,45.10187498130733,31.300002953181355,,39.51380612795654,41.089918253194234,36.98092642787481,4,True,2.8,-5.41962181315383,1.058331636788501,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,42.380001068115234,-7.739505689776549,-19.710892510720747,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.7%))
CMIN3,BOVA11+Wishlist,BOVA11,Materiais,60.09,65.4,30.0,,,1.0,,82.86,46.11,34.0,97.87,False,38,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.04, preço 0.6% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,32292913152.0,13.97,4.44,18.16,16.61,31.79,32.01,20.33,13.41,5.43,0.2,0.14,1.17,1.24,0.15,232.01,90.7,14.93,8.29,0.53,80.09,19.91,4.08,6.24,47.3,-3.6,21.5,5.17,5.11,-34.6,38.7,18.5,4.08,6.24,9.08,1.08,0.48,-0.07,6.010000228881836,7.129314283523962,13.224877995936948,5.700250753950201,3.6197290189035445,12.9062281221514,6.133333333333334,5.205512009267733,5.504458217875779,7.427962966867863,5.916792043641768,5.325112839277591,8,True,3.7,-11.39579639802557,23.59338908460973,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional no setor de materiais, evidenciada por um ROE de 31,8% e um ROIC de 20,3%, ambos significativamente acima dos pares setoriais (5,6% e 9,2%, respectivamente), o que reflete uma alta qualidade no emprego do capital. Essa forte rentabilidade convive com múltiplos de preço que exigem atenção, pois o P/L de 13,97 e o P/VP de 4,44 mostram-se esticados, sugerindo que o mercado já precifica parte dessa qualidade, embora o PEG de 0,15 aponte que o preço está atrativo quando ajustado ao forte crescimento dos lucros. No âmbito financeiro, a excelente rentabilidade é sustentada por um endividamento sob controle, com a relação Dívida Líquida/EBITDA em 0,2, patamar muito abaixo da média do setor de 1,76, garantindo solidez mesmo com uma relação Dívida/Patrimônio de 1,24 e liquidez corrente de 1,17. Esse balanço desalavancado confere sustentabilidade ao expressivo dividend yield de 18,16%, o qual é plenamente coerente com a forte geração de caixa e com o lucro da companhia. O histórico de crescimento também impressiona, com um CAGR de receita em cinco anos de 90,7%, patamar muito acima da média setorial de 17,4%, o que ajudou a empresa a cumprir sete dos oito critérios do checklist fundamentalista, falhando apenas em manter a margem líquida acima de 15%. Sob a ótica do valuation, os métodos de preço-teto revelam uma dispersão acentuada entre si, variando desde os conservadores R$ 3,62 por Graham e R$ 5,70 por fluxo de caixa descontado, até os otimistas R$ 13,22 por Gordon e R$ 12,91 por Lynch. Essa divergência resulta em uma média de R$ 7,43 e uma mediana de R$ 5,92, sendo que o preço atual de R$ 6,01 situa-se ligeiramente acima do preço-teto ajustado com margem de segurança de R$ 5,33, gerando um upside negativo de 11,4% frente a essa métrica mais rigorosa. Como prós, o ativo destaca-se pelo crescimento acelerado, rentabilidade excepcional, endividamento muito abaixo dos pares e proventos altamente atrativos; como contras, pesam a margem líquida abaixo de 15%, a avaliação patrimonial esticada e a ausência de margem de segurança em relação ao preço-teto ajustado.",,True,False,,,Em Alta,5.989999771118164,0.333897471250455,-5.693894120451281,True,False,False,sem sinal (Em Alta)
BBDC3,BOVA11,BOVA11,Produtos financeiros,59.96,59.51,62.5,15.65,,0.4,,49.0,66.62,66.43,75.18,False,39,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,159261212672.0,6.43,0.91,9.4,8.7,14.13,11.35,0.0,26.07,,,,,,1.03,55.95,17.8,,1.07,,92.32,7.66,12.81,17.96,16.7,-16.7,-4.2,15.24,15.37,-22.4,23.7,0.0,13.93,17.96,-9.42,1.16,0.84,-0.04,14.960000038146973,9.298791867379057,17.24925891398815,30.827371773786528,29.335714548710495,34.72610763904306,25.3791987647031,15.31698420365707,,20.68865532996421,21.314228839345624,19.182805955411062,4,True,3.3,28.22731220919936,38.293150248726995,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,15.75,-5.015872773670016,-17.75793314155376,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.0%))
ISAE4,BOVA11,BOVA11,Serviços públicos,59.29,59.16,60.0,,,0.1,,61.05,47.67,60.54,76.6,True,41,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,18840961024.0,6.67,0.85,6.49,8.95,12.71,14.91,9.63,26.39,7.46,3.41,4.96,5.28,0.79,1.3,59.71,220.0,8.99,6.2,0.28,54.58,44.81,21.0,31.63,26.9,-15.7,-5.1,26.84,26.47,-19.9,24.8,2.3,25.09,31.63,-7.12,0.99,0.69,0.06,26.649999618530273,17.04026349700266,28.244595671901376,47.304493153671906,53.09041087001181,56.22805799843453,42.9395528479965,23.535142591330242,30.99183173163939,37.421793545248555,36.965692289817945,33.26912306083615,8,True,3.3,24.837236536782047,40.4194899846394,n/d,2026-04-20,última,,,False,False,,,Lateral,26.75,-0.3738332017559909,-16.83155767755663,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.24,59.11,60.0,,,0.0,,79.4,19.1,66.09,53.9,True,42,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,234229760000.0,14.48,2.66,5.19,5.43,18.4,17.07,20.62,18.41,8.18,-0.57,-0.39,1.02,0.03,3.69,78.65,24.6,13.68,10.3,0.81,38.81,60.59,11.06,16.9,36.6,-10.5,-4.1,14.85,14.33,-13.6,25.4,11.1,13.6,16.9,1.68,0.68,0.46,0.03,15.119999885559082,5.865830792238353,8.474845211448738,10.77599631271638,11.556277119763706,9.77426276494152,14.916423238402725,5.368455508465139,10.836928710908301,9.696127457360607,10.27512953882895,9.247616584946055,8,True,2.8,-38.83851418690595,-35.87217241568068,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,15.65999984741211,-3.448275652073296,-11.020536850974572,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.4%))
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,58.54,58.28,60.0,,,0.1,,73.32,26.44,48.71,89.36,True,45,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,39975780352.0,8.2,1.65,7.77,11.16,20.14,22.05,11.11,36.48,9.41,4.36,5.49,3.48,1.36,4.79,91.51,13.5,8.93,6.9,0.24,66.19,33.81,31.81,43.57,21.7,-11.2,-2.1,39.23,38.54,-15.3,22.2,-3.0,36.91,43.57,-12.42,0.89,0.69,0.09,38.70000076293945,30.847561509953056,35.742454385021084,39.060034112026656,49.9060657389037,60.73976148177338,16.61273117171401,17.682418458471126,28.82212409504474,34.92664386911347,33.29500794748707,29.965507152738365,8,True,3.7,-22.56975048580764,-9.750276019217786,n/d,2026-08-17,última,,,False,False,,,Em Baixa,38.939998626708984,-0.61632735550462,-11.667998142339286,True,False,False,sem sinal (Em Baixa; sem novo topo (-0.6%))
BBDC4,BOVA11+Wishlist,BOVA11,Produtos financeiros,58.0,57.2,62.5,15.65,,0.4,,49.0,58.5,66.43,72.34,False,48,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,185705512960.0,7.31,1.03,9.11,8.33,14.13,11.35,0.0,26.07,,,,,,1.32,60.91,17.8,5.68,1.07,,92.32,7.66,14.99,20.89,13.0,-19.0,-5.7,17.71,17.83,-24.6,25.7,-3.0,15.75,20.89,-12.42,1.23,0.82,-0.03,16.93000030517578,10.075513011021611,17.56141117962635,28.833927134561005,29.266509177344545,32.0902462171971,27.62972986840669,14.228846659327406,,21.025145298403913,22.595570524016523,20.336013471614873,4,True,2.9,20.1182108980696,24.18868824223339,n/d,2026-09-02,próxima,"A análise fundamentalista do Bradesco (BBDC4) revela uma instituição financeira de grande porte que transita por um momento de transição, refletido em indicadores de rentabilidade ligeiramente pressionados frente aos seus pares de setor. O retorno sobre o patrimônio líquido de 14,1% e o retorno sobre o capital investido de 0,0% situam-se ambos abaixo da média setorial de 15,9% e 0,2%, respectivamente, sugerindo que a eficiência operacional atual do banco ainda precisa convergir para a média do mercado de produtos financeiros. Essa rentabilidade mais tímida convive com múltiplos de preço historicamente atrativos, como o preço sobre lucro de 7,31 e o preço sobre valor patrimonial de 1,03, indicando que o mercado já precifica o atual momento de menor eficiência e oferece uma relação de qualidade versus preço descontada. No que tange à geração de valor no longo prazo, o banco demonstra forte resiliência com um crescimento composto anual de receita nos últimos cinco anos de 17,8%, patamar expressivamente acima da média setorial de 4,2%, o que sinaliza uma robusta capacidade de expansão de receitas apesar dos desafios de rentabilidade de curto prazo. O retorno em proventos é um dos grandes destaques do papel, apresentando um rendimento de dividendos de 9,11% que se mostra sustentável e coerente com a forte margem líquida de 26,07%, garantindo a distribuição de lucros sem comprometer a estrutura de capital da companhia. No checklist de critérios fundamentalistas, o ativo atende a metade dos requisitos, com três de seis critérios validados, sendo penalizado principalmente por não superar a rentabilidade dos pares e pela ocorrência de vendas por parte de iniciados, embora cumpra com folga as exigências de valor de mercado e de crescimento de receita. Sob a ótica de avaliação intrínseca, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 10,08 pelo método de Bazin até os otimistas R$ 32,09 pelo modelo de Lynch, resultando em uma média de R$ 21,02 e uma mediana de R$ 22,60. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 20,34, o papel apresenta um potencial de valorização de 20,1% em relação à cotação atual de R$ 16,93, o que confere uma margem de proteção relevante para o investidor focado no longo prazo. Em balanço, o investimento em BBDC4 coloca em lados opostos, como pontos positivos, o forte crescimento histórico de receita, o elevado rendimento de dividendos e o desconto patrimonial atrativo, enquanto figuram como pontos negativos a rentabilidade abaixo da média do setor, a tendência gráfica de baixa no curto prazo e o cumprimento parcial dos critérios de qualidade do checklist.",,True,False,,,Em Baixa,18.049999237060547,-6.204980494321388,-20.288062337392855,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.2%))
CPFE3,BOVA11,BOVA11,Serviços públicos,57.56,58.89,50.0,,,0.1,,76.76,40.34,29.47,83.69,True,50,Não,,,False,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,51620999168.0,8.6,2.27,8.33,10.16,26.43,27.84,15.57,13.16,5.68,2.35,2.11,0.92,1.55,2.57,87.34,21.5,10.26,8.79,0.29,71.02,27.73,35.03,52.32,25.8,-15.8,-3.5,44.79,43.88,-21.6,25.3,-11.5,40.99,52.32,-20.92,0.97,0.66,0.04,44.060001373291016,31.960962593289253,43.40679468126687,49.69994243495238,47.301358204649,69.17517558465192,58.78051980861626,24.46371053251084,76.33330481362214,50.14022108169483,48.50065031980069,43.650585287820626,8,True,3.1,-0.9292239507704081,13.799862730121525,2026-11-12,2026-04-30,última,,,False,False,,,Em Baixa,46.09000015258789,-4.404423459701146,-16.855115078924488,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,56.57,53.32,75.0,15.65,,0.4,,59.81,41.42,66.43,27.66,False,52,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$57.88, preço 7.2% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,180541030400.0,11.45,2.62,2.63,2.74,22.88,20.48,0.0,39.8,,,,,,0.76,31.34,20.0,8.8,2.41,,90.46,8.68,41.91,63.41,28.2,-15.3,-1.8,53.37,52.91,-23.5,32.2,4.5,48.49,63.41,-4.92,1.59,0.85,0.06,53.7400016784668,10.50731959086226,19.49107784104949,62.18821154931746,46.54098234247379,83.24912658943875,11.768333333333333,56.79074413182955,,13.922243588415027,11.768333333333333,10.5915,3,True,5.9,-80.29121758616556,-74.0933324272791,n/d,2026-08-11,última,,,False,False,,,Lateral,55.38956832885742,-2.9781179022679183,-16.75374194090331,True,False,False,sem sinal (Lateral)
SANB11,BOVA11+Wishlist,BOVA11,Produtos financeiros,55.94,56.99,50.0,14.99,,0.4,,52.15,60.67,57.0,69.5,False,53,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$29.65, preço 0.6% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,True,True,,True,161258127360.0,7.26,1.14,7.69,7.32,15.69,10.65,0.0,28.66,,,,,,0.99,53.13,49.8,6.66,1.11,,90.04,9.86,25.1,36.14,17.4,-18.5,6.4,29.02,29.15,-30.6,30.8,-7.4,25.1,36.14,-16.82,1.17,0.65,-0.02,29.469999313354492,15.40499613177949,28.57626782445095,53.78477836114972,48.59041952862963,59.557285644515105,36.60763963242091,29.607224676711983,,33.593420487450274,32.59195372843593,29.33275835559234,4,True,3.5,-0.4656971868335247,13.991928300545409,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta-se como um ativo de grande porte no setor de produtos financeiros, cuja análise de qualidade versus preço revela uma dinâmica interessante, dado que seu ROE de 15,7% e seu ROIC de 0,0% situam-se ligeiramente abaixo da média dos pares (15,9% e 0,2%, respectivamente), enquanto seus múltiplos de valuation, como o P/L de 7,26 e o P/VP de 1,14, sugerem um preço relativamente descontado para o investidor. Essa rentabilidade, embora abaixo da média setorial, é compensada por uma robusta margem líquida de 28,66% e por um crescimento histórico excepcional, visto que o CAGR de receita de cinco anos de 49,8% supera com folga a média do setor de 4,2%. No que tange aos proventos, o dividend yield de 7,69% mostra-se atraente e coerente com a geração de lucro da instituição, sustentando um score de dividendos de 70,0 em uma estrutura de capital bancária onde o endividamento tradicional não impede a distribuição sustentável de caixa. O checklist de critérios fundamentalistas do papel reflete uma postura de cautela, com apenas 3 de 6 critérios atendidos, apontando que, embora o banco possua valor de mercado robusto e crescimento superior aos pares, peca em eficiência comparativa e registra vendas recentes de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 15,40 por Bazin e R$ 28,58 por Gordon, até patamares mais otimistas de R$ 48,59 por Graham, R$ 53,78 por fluxo de caixa descontado e R$ 59,56 por Lynch. Essa divergência resulta em uma média de R$ 33,59 e uma mediana de R$ 32,59, mas quando ajustamos o teto com margem de segurança para R$ 29,33, o preço atual de R$ 29,47 passa a apresentar um upside negativo de -0,5%, indicando que o papel negocia muito próximo do seu valor justo estimado. Em um balanço final, os prós de SANB11 concentram-se em seu crescimento de receita muito acima do setor, margem líquida forte, tendência gráfica de alta e dividendos robustos, ao passo que os contras residem no ROE e ROIC abaixo dos pares, no sinal gráfico ainda ausente, nas vendas de insiders e na escassa margem de segurança em relação ao preço-teto ajustado.",,True,False,,,Em Alta,29.93000030517578,-1.5369227769160498,-19.169657841905597,True,False,False,sem sinal (Em Alta)
CMIG4,BOVA11,BOVA11,Serviços públicos,55.66,54.9,60.0,,,0.1,,55.23,50.51,37.44,99.29,True,54,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,True,True,0.67,True,30065768448.0,6.55,1.03,10.05,17.43,15.75,21.33,9.3,10.51,6.47,2.49,3.75,1.17,0.78,,114.19,-20.4,9.08,5.94,0.42,57.36,42.63,9.61,13.28,8.2,-21.7,-7.3,10.7,10.78,-25.1,22.9,-1.2,9.95,13.28,-10.62,0.97,0.73,0.06,10.399999618530273,12.950466169573335,18.855878742898778,16.51297649354425,18.992639286437406,,13.953261012883331,4.241657423479087,14.714495083640017,15.99661946482952,15.613735788592134,14.052362209732921,6,True,4.5,35.11887235740878,53.81365434213505,2026-11-12,2026-06-24,última,,,False,False,,,Em Baixa,11.25,-7.555558946397567,-22.01358017579902,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
FLRY3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,52.74,49.69,70.0,,,0.2,,56.4,30.71,50.91,64.54,True,63,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$19.19, preço 2.3% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,True,False,True,True,True,True,True,0.7,True,10258227200.0,14.66,1.91,6.2,6.57,13.0,10.93,12.7,8.01,6.04,1.78,1.96,1.86,0.98,30.33,96.28,14.4,12.47,6.47,0.55,61.45,37.83,13.07,18.74,43.4,0.0,16.7,15.16,15.39,-18.6,27.5,29.1,14.3,18.74,19.68,0.96,0.6,0.05,18.739999771118164,8.79127951873746,9.14966969933946,9.503003802244185,16.79875791329259,9.013371295465392,17.367598242557797,3.80329058086515,16.19033501601518,11.327163258564651,9.326336750791823,8.39370307571264,8,True,4.6,-55.209694886715525,-39.55622520325789,2026-11-05,2026-08-12,última,,,False,False,,,Em Alta,18.68000030517578,0.321196279240743,-2.925158184077159,True,False,False,sem sinal (Em Alta)
