ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BBDC4,BOVA11,BOVA11,Produtos financeiros,61.42,58.14,80.0,15.65,,0.4,,51.13,58.2,66.43,72.92,37,Não,3,6,False,,True,,False,True,,True,True,4,5,True,False,False,,True,,True,False,True,,True,188206235648.0,7.4,1.05,8.99,8.32,14.13,0.0,26.07,,,,1.36,17.309999465942383,10.2919647763771,17.717720331367524,28.763839057279064,29.456273537352164,32.16446221491748,18.924508055007895,17.717720331367524,15.945948298230771,3,True,2.8,-7.88013408316619,9.32702853193077,n/d,2026-09-02,próxima,,,Em Baixa,18.95059585571289,-8.657228523376116,-18.498902923992844,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
SANB11,BOVA11,BOVA11,Produtos financeiros,61.27,57.97,80.0,14.99,,0.4,,53.79,61.96,57.0,68.75,38,Não,3,6,False,,True,,True,True,,True,False,4,5,True,False,False,,True,,True,False,True,,True,157281763328.0,7.08,1.11,7.88,7.32,15.69,0.0,28.66,,,,0.94,29.270000457763672,15.300760066436819,28.382909923240295,54.77789633691646,49.52629840645571,61.5113883070518,32.82052210886453,28.382909923240295,25.544618930916265,3,True,3.6,-12.727644238417746,12.13024118747188,n/d,2026-07-22,última,,,Lateral,29.479999542236328,-0.7123442596116303,-19.718206293424966,True,False,False,sem sinal (Lateral; sem novo topo (-0.7%))
CMIG4,BOVA11,BOVA11,Serviços públicos,60.98,57.03,83.33333333333333,,,0.0,,56.54,55.84,38.82,98.61,39,Não,4,7,False,,True,,True,True,True,False,True,5,6,True,True,False,False,False,,True,True,True,,True,31238647808.0,6.46,1.08,9.68,17.42,16.75,9.62,11.15,,0.93,0.69,,10.920000076293945,13.591466646913673,19.78917543790631,17.5801858813401,19.610368911398304,,17.642799219389595,18.5952773963692,16.73574965673228,4,True,1.5,53.25777966855196,61.564094286867885,2026-08-13,2026-06-24,última,,,Em Alta,11.279999732971191,-3.1914863936120086,-18.114255608932794,True,False,False,sem sinal (Em Alta; sem novo topo (-3.2%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,60.9,62.82,50.0,,,0.2,,60.49,59.65,83.3,40.28,40,Não,4,7,False,,True,,False,True,True,False,False,3,6,False,True,True,False,False,,True,True,True,,True,2016498560.0,8.35,0.89,8.51,3.81,10.63,12.15,13.82,,2.66,0.25,1.15,8.729999542236328,2.3781288063370036,4.411428935755142,13.852993285584592,15.19033105613702,11.561910437677563,13.535078259799725,13.852993285584592,12.467693957026134,3,True,6.4,42.81437125748504,55.04099621444538,n/d,2026-06-26,última,,,Em Baixa,9.680000305175781,-9.81405715898066,-38.87866842765243,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,60.84,59.81,66.66666666666667,,,0.0,,53.69,80.68,60.39,34.03,41,Não,3,7,False,,True,,False,True,True,False,True,4,6,True,True,False,False,False,,True,False,True,,True,8590142464.0,4.96,0.79,3.2,3.24,15.83,10.88,4.49,,1.71,0.56,0.37,3.7300000190734863,0.8629597304377283,1.600790299961986,9.964213760629777,8.938110288944346,12.427697461545337,,,,3,False,14.4,,,n/d,2025-11-21,última,,,Lateral,3.9800000190734863,-6.28140700507328,-50.82278080073881,True,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
ITSA4,BOVA11,BOVA11,Financial Services,60.72,57.32,80.0,,,0.4,,61.8,40.22,,79.86,42,Não,5,6,False,,True,,False,True,,True,True,4,5,True,True,True,,True,,True,False,True,,True,148049100800.0,8.72,1.64,9.91,9.4,18.83,0.36,203.02,,,,2.56,13.210000038146973,8.866942248492357,12.109232790957659,14.777502675824161,16.569671995294275,19.386605857964867,11.91789257175806,12.109232790957659,10.898309511861893,3,True,1.7,-17.499549732093346,-9.781282836166916,n/d,2026-09-01,próxima,,,Lateral,13.880000114440918,-4.827089847044519,-12.227658489715232,True,False,False,sem sinal (Lateral; sem novo topo (-4.8%))
ALUP11,SMALL11,SMALL11,Serviços públicos,60.57,62.44,50.0,,,0.0,,66.56,55.82,67.68,50.0,43,Não,6,7,False,,True,,False,True,False,False,True,3,6,True,True,True,True,False,,True,True,True,,True,15249531904.0,7.62,1.1,3.37,4.6,14.38,10.21,25.17,,3.3,1.14,0.82,32.060001373291016,10.533165769582235,19.539022502575044,55.747377716024396,52.526802853821785,58.648586121768396,55.640922230538195,55.747377716024396,50.17263994442196,3,True,5.6,56.49606299212597,73.55246365301873,n/d,2026-05-15,última,,,Em Baixa,33.709999084472656,-4.894683346169693,-13.046444835611426,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,60.35,62.18,50.0,,,0.9,,56.56,72.69,51.81,81.94,44,Pivô de alta,2,7,False,,True,,False,True,True,False,False,3,6,False,False,False,True,False,,True,False,True,,True,2997482496.0,6.01,0.68,13.34,9.76,11.26,10.15,17.93,,2.18,0.77,1.29,10.229999542236328,7.128662309738526,11.180734504845757,19.069328454613792,24.003533674661984,24.534600891653717,19.69704938144381,21.53643106463789,19.3827879581741,4,True,3.4,89.47007649559411,92.54203580480258,n/d,2026-05-19,última,"A análise fundamentalista da PetroRecôncavo (RECV3) revela uma interessante assimetria entre a qualidade operacional recente e o preço descontado pelo qual o papel é negociado. O retorno sobre o patrimônio líquido (ROE) de 11,3% e o retorno sobre o capital investido (ROIC) de 10,2% situam-se abaixo dos pares do setor de energia, que registram médias de 16,2% e 13,8%, respectivamente, sugerindo que a empresa ainda busca otimizar sua eficiência interna frente aos concorrentes. Apesar dessa rentabilidade mais tímida, esses indicadores convivem com múltiplos de valuation extremamente baixos, como o preço sobre lucro (P/L) de 6,01 e o preço sobre valor patrimonial (P/VP) de 0,68, o que evidencia um forte desconto patrimonial e uma relação de preço atrativa para o investidor focado em valor. No âmbito financeiro, a companhia demonstra solidez ao equilibrar sua rentabilidade com um endividamento controlado, apresentando uma relação dívida/patrimônio de 0,77 e uma robusta liquidez corrente de 2,18, o que garante folga para honrar compromissos de curto prazo. Essa estrutura de capital saudável confere sustentabilidade ao expressivo dividend yield de 13,34%, o qual se mostra coerente com a boa margem líquida de 17,93%, embora o crescimento histórico de longo prazo seja um ponto de atenção, dado que o CAGR de receita de cinco anos contraiu 45,6%, ficando severamente abaixo da média setorial de expansão de 22,4%. Essa perda de tração no topo da linha do balanço reflete-se no checklist de critérios fundamentalistas, no qual a RECV3 atendeu a apenas 2 de 7 requisitos, falhando em superar a taxa Selic ou as médias do setor em rentabilidade e crescimento, além de registrar vendas de papéis por parte de insiders. Sob a ótica do valuation por múltiplos métodos, há uma dispersão relevante nas estimativas de preço-teto: enquanto o modelo conservador de Bazin aponta R$ 7,13, metodologias baseadas em fluxo de caixa descontado e crescimento, como Graham e Lynch, superam os R$ 24,00, resultando em uma média de R$ 19,70 e um preço-teto ajustado com margem de segurança de R$ 19,38, o que projeta um expressivo potencial de valorização de 89,5% frente à cotação atual de R$ 10,23. Em um balanço final, os prós da tese concentram-se no elevado retorno via dividendos, no valuation descontado e na sólida posição de liquidez, ao passo que os contras residem na rentabilidade abaixo dos pares, no histórico de retração de receita e no fraco desempenho no checklist qualitativo.",Pivô de alta,Em Alta,10.890000343322754,-6.060613225702127,-28.163128924980096,True,True,True,Pivô de alta
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.34,56.87,80.0,15.95,,0.4,,59.13,37.52,70.71,67.36,45,Não,4,6,False,,True,,False,True,,True,True,4,5,True,True,False,,True,,True,False,True,,True,449141276672.0,9.64,2.16,8.51,7.15,22.45,0.0,32.58,,,,1.38,40.75,20.814757753337766,38.61137563244156,56.010114107883815,42.359758904492715,59.708273284447024,38.47874916455438,38.61137563244156,34.7502380691974,3,True,2.7,-14.723342161478769,-5.573621682075148,n/d,2026-09-01,próxima,,,Em Baixa,43.16999816894531,-5.60574072640605,-16.35820625379285,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,60.33,56.27,83.33333333333333,,,0.0,,78.76,19.54,53.67,52.08,46,Não,5,7,False,,True,,False,True,True,True,True,5,6,True,True,True,True,False,,True,False,True,,True,239209250816.0,15.02,2.76,5.01,5.43,18.4,20.62,18.41,,1.02,0.03,4.43,15.479999542236328,6.005317926161342,8.192697921753961,10.043010411647314,11.404406663769793,9.091315838680234,8.947349752402527,9.091315838680234,8.182184254812212,5,True,1.9,-47.14351100277767,-42.20058128561196,2026-10-29,2026-09-22,próxima,,,Em Baixa,16.1299991607666,-4.029756059202305,-8.901980208949144,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,59.45,58.18,66.66666666666667,,,0.9,,81.99,25.07,66.74,16.67,47,Não,4,7,False,,True,,False,True,True,False,True,4,6,True,True,True,False,False,,True,False,True,,True,2217177856.0,15.58,3.8,2.18,1.72,24.42,25.98,13.23,,2.83,0.3,1.04,14.609999656677246,1.796142719412651,3.331844744510467,12.42506389287378,9.006705029899456,15.680102241459295,,,,3,False,8.7,,,n/d,2026-06-29,última,,,Em Baixa,15.010000228881836,-2.664893844804339,-19.62750247023346,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.7%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.05,57.71,66.66666666666667,,,0.9,,51.6,62.03,68.16,53.47,48,Não,2,7,False,,True,,False,True,True,False,True,4,6,False,False,False,True,False,,True,False,True,,True,2984383232.0,5.62,0.57,10.68,5.5,10.15,5.14,36.95,,3.06,0.34,0.8,10.760000228881836,4.22474543940035,7.836902790087649,25.368327941758775,28.516613798647853,23.954010124696715,25.946317288367784,25.368327941758775,22.8314951475829,3,True,6.7,112.18861209964413,141.13677264358282,2026-11-05,2026-08-14,próxima,,,Em Baixa,12.0600004196167,-10.77943735905924,-35.14712749925304,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,58.38,59.86,50.0,,,0.0,,74.68,29.71,50.38,87.5,49,Não,6,7,False,,True,,False,True,False,False,True,3,6,True,True,True,True,False,,True,True,True,,True,40564875264.0,8.62,1.7,8.34,10.68,19.7,10.69,33.52,,2.29,1.49,5.53,39.25,29.94848818682728,34.229936215534174,37.17367909632485,48.635437456445004,55.74358171710878,41.14622453444802,37.17367909632485,33.45631118669236,5,True,1.9,-14.760990607153223,4.831145310695595,n/d,2026-05-12,última,,,Em Baixa,41.59000015258789,-5.62635283482269,-11.82997062940927,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
TEND3,SMALL11,SMALL11,Consumo discricionário,58.32,62.73,33.333333333333336,,,0.9,,78.06,56.45,46.63,41.67,50,Não,4,7,False,,False,,False,True,True,False,False,2,6,True,True,True,False,False,,True,False,True,,True,4120112640.0,7.12,2.68,2.45,3.86,37.61,14.39,12.08,,1.96,0.79,0.47,33.630001068115234,9.265734313710745,17.18793715193343,62.58392052704027,36.51831633599926,89.06886185585377,,,,4,False,9.6,,,2026-11-04,2025-12-26,última,,,Em Baixa,33.45000076293945,0.5381174919888432,-11.360036148128906,True,False,False,sem sinal (Em Baixa; sem novo topo (+0.5%))
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,57.86,56.3,66.66666666666667,,,0.2,,61.02,48.01,63.03,42.36,51,Pivô de alta,3,7,False,,True,,False,True,True,True,False,4,6,False,True,False,True,False,,True,False,True,,True,15206233088.0,8.71,1.05,4.87,3.87,12.1,10.74,19.82,,1.86,0.52,1.09,21.600000381469727,5.970936719141065,11.076087614006674,32.85878358834372,33.87983533191721,29.489494814739277,32.07603791166674,32.85878358834372,29.57290522950935,3,True,5.7,36.91159586681971,48.50017289436821,2026-10-27,2026-06-29,última,"A Hypera (HYPE3) apresenta-se como um ativo de contrastes sob a ótica fundamentalista, onde o retorno sobre o patrimônio líquido (ROE) de 12,1% supera confortavelmente a média setorial de 6,2%, sugerindo forte eficiência na alocação do capital dos acionistas, embora o retorno sobre o capital investido (ROIC) de 10,7% fique ligeiramente abaixo dos 10,8% dos seus pares. Essa sólida rentabilidade, aliada a uma robusta margem líquida de 19,82%, convive com múltiplos de valuation descontados, como o preço sobre lucro (P/L) de 8,71 e o preço sobre valor patrimonial (P/VP) de 1,05, indicando uma relação favorável de qualidade versus preço. No âmbito financeiro, a companhia equilibra bem sua rentabilidade com o endividamento, exibindo uma relação dívida/patrimônio controlada de 0,52 e uma confortável liquidez corrente de 1,86, o que garante a sustentabilidade de suas operações. O dividendo atual de 4,87% mostra-se coerente com a geração de lucro e com a estrutura de capital desalavancada, embora o crescimento de longo prazo seja um ponto de atenção, dado que o crescimento anual composto (CAGR) da receita nos últimos cinco anos, de 4,6%, está drasticamente abaixo da média setorial de 142,0%. Essa perda de tração frente aos concorrentes reflete-se no checklist de critérios da empresa, que atendeu a apenas 3 dos 7 requisitos avaliados, falhando em superar a taxa Selic com seus retornos e registrando vendas de papéis por parte de insiders. Sob a perspectiva de valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos de fluxo de caixa descontado (DCF a R$ 32,86) e Graham (R$ 33,88) frente aos modelos focados em dividendos como Bazin (R$ 5,97) e Gordon (R$ 11,08), resultando em uma média de R$ 32,08 e um preço-teto ajustado com margem de segurança de R$ 29,57, o que confere um upside teórico de 36,9% sobre a cotação atual de R$ 21,60. Em um balanço final, os prós da HYPE3 concentram-se em sua elevada margem líquida, endividamento sob controle, múltiplos de preço atraentes e um sinal gráfico em tendência de alta, enquanto os contras residem no crescimento muito abaixo de seus pares de setor, no fraco desempenho no checklist de qualidade e na expressiva divergência entre as métricas de avaliação por fluxo de caixa e por distribuição de proventos.",Pivô de alta,Em Alta,21.649999618530273,-0.2309433623165158,-19.416693811258988,True,True,True,Pivô de alta
CPFE3,BOVA11,BOVA11,Serviços públicos,57.51,55.89,66.66666666666667,,,0.0,,75.51,35.09,22.64,86.11,52,Não,5,7,False,,True,,False,True,False,True,True,4,6,True,True,True,False,False,,True,True,True,,True,51620999168.0,8.96,2.12,8.33,10.16,23.72,15.33,12.79,,1.15,1.43,4.23,44.79999923706055,32.52363722930708,39.13675484618321,42.976165637576536,48.75816249197349,61.413686639963394,44.96168136900074,42.976165637576536,38.678549073818886,5,True,1.9,-13.66395148993156,0.3608976220839777,2026-08-13,2026-04-30,última,,,Lateral,47.189998626708984,-5.0646311913552955,-15.458677600321579,True,False,False,sem sinal (Lateral; sem novo topo (-5.1%))
SBSP3,BOVA11,BOVA11,Serviços públicos,57.34,55.69,66.66666666666667,,,0.0,,77.5,38.13,43.56,25.69,53,Não,6,7,False,,True,,False,True,False,True,True,4,6,True,True,True,True,False,,True,True,True,,True,94564212736.0,10.86,2.17,2.52,2.57,19.97,13.3,22.03,,1.74,1.18,0.75,26.889999389648438,4.9295309827048825,9.144279972917557,32.80778010247162,26.274670103570138,42.019741179948504,,,,3,False,8.5,,,2026-08-12,2026-03-20,última,,,Em Baixa,29.299999237060547,-8.225255666094988,-23.86318934952274,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
AZZA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,57.28,55.62,66.66666666666667,,,0.9,,40.97,86.38,59.19,37.5,54,Não,1,7,False,,True,,False,True,True,False,True,4,6,False,False,False,False,False,,True,False,True,,True,3439011840.0,4.22,0.44,14.55,3.53,10.39,7.75,7.17,,2.2,0.49,0.48,17.010000228881836,4.289789754887862,7.957559995316984,53.408176074095806,59.21244778820295,49.8716734686331,,,,3,False,13.8,,,2026-08-12,2025-12-22,última,,,Em Baixa,18.59000015258789,-8.499192634412678,-51.36371256871672,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,57.02,55.32,66.66666666666667,,,0.8,,72.82,37.42,54.86,22.22,55,Não,2,6,False,,True,,False,True,True,False,True,4,6,False,False,True,True,False,,,False,True,,True,,11.31,1.46,1.21,2.45,12.93,12.16,41.91,,2.73,0.9,1.21,24.329999923706055,4.260124231522179,7.902530449473641,28.503315560486755,28.40047712893599,25.37662004402338,27.426804244482042,28.40047712893599,25.560429416042393,3,True,6.7,5.057252347697139,12.728336746760949,n/d,2026-10-16,próxima,,,Em Baixa,25.729999542236328,-5.44111793018941,-20.037062853148278,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,56.68,52.56,80.0,15.65,,0.4,,60.24,39.51,66.43,22.92,56,Não,4,6,False,,True,,False,True,,True,True,4,5,True,True,False,,True,,True,False,True,,True,181652979712.0,12.12,2.81,1.18,2.48,23.23,0.0,38.77,,,,0.81,53.90999984741211,9.565171272210472,17.743392709950424,58.936262209423305,43.81836007058834,77.76917454803039,13.654281991080449,13.654281991080449,12.288853791972404,2,True,6.2,-77.20487140279168,-74.67207933643519,n/d,2026-08-11,próxima,,,Lateral,57.119998931884766,-5.6197464014321135,-17.694656721508228,True,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
BMOB3,SMALL11,SMALL11,Comunicação,56.59,51.87,83.33333333333333,,,0.4,,56.56,29.87,66.63,56.25,57,Não,6,7,False,,True,,False,True,True,True,True,5,6,True,True,True,False,True,,True,True,True,,True,1902465664.0,12.25,2.01,9.34,5.97,16.39,10.11,8.91,,1.78,0.05,2.79,22.850000381469727,9.74953613410788,14.838000086649997,20.277457664121812,21.842955331730455,19.343409254414762,17.210271694204984,19.343409254414762,17.409068328973287,5,True,2.2,-23.81151843178426,-24.681525571606976,n/d,2026-05-18,última,,,Lateral,24.030000686645508,-4.910529635696426,-19.575007222087613,True,False,False,sem sinal (Lateral; sem novo topo (-4.9%))
LOGG3,SMALL11,SMALL11,Imobiliário,56.28,51.5,83.33333333333333,,,0.8,,53.26,49.47,29.31,93.06,58,Não,3,7,False,,True,,True,True,True,True,False,5,6,False,False,False,True,True,,True,False,True,,True,2207587584.0,5.93,0.63,26.6,13.22,10.63,3.04,149.65,,0.45,0.63,2.58,25.25,23.840034303605577,29.17643733402637,37.22237134951466,61.96622221610712,66.06729471842614,43.65447198433598,37.22237134951466,33.5001342145632,5,True,2.8,32.67379886955722,72.88899795776625,2026-11-05,2026-06-12,última,,,Em Baixa,26.549999237060547,-4.896419112682715,-12.020908262115682,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,56.14,54.28,66.66666666666667,,,0.0,,39.53,62.16,88.08,33.33,59,Não,1,7,False,,True,,False,False,True,True,True,4,6,False,False,False,False,False,,True,False,True,,True,5869154816.0,8.51,0.71,6.04,3.22,8.33,9.09,6.67,,2.65,0.21,1.41,17.489999771118164,4.023650692599114,7.463872034771357,27.23178577759291,33.751036019787925,19.047078937120748,,,,3,False,8.4,,,2026-08-13,2026-08-24,próxima,,,Em Baixa,18.008699417114258,-2.8802726614624685,-39.622825801988824,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.9%))
CMIN3,BOVA11,BOVA11,Materiais,55.9,59.88,33.333333333333336,,,1.0,,82.65,33.23,23.28,97.22,60,Não,5,7,False,,True,,False,True,False,False,False,2,6,True,True,True,False,False,,True,True,True,,True,29443272704.0,13.28,4.18,19.99,16.62,31.49,21.67,12.51,,1.37,1.31,,5.449999809265137,6.4694799982502005,9.419562877452293,4.268072139785951,3.469769041127106,,5.906721014153888,5.368776069018075,4.831898462116268,4,True,2.7,-11.341309518911935,8.380205887572934,n/d,2026-04-17,última,,,Em Alta,5.980000019073486,-8.862879734412864,-14.481158156011853,True,False,False,sem sinal (Em Alta; sem novo topo (-8.9%))
WEGE3,BOVA11,BOVA11,Bens Industriais,55.63,53.68,66.66666666666667,,,0.7,,86.21,9.26,52.42,20.83,61,Não,5,7,False,,True,,False,True,True,False,True,4,6,True,True,True,True,False,,True,False,True,,True,201903325184.0,32.3,10.71,4.17,2.33,33.16,24.33,15.58,,1.59,0.29,3.94,48.119998931884766,8.009597767159184,14.857803858080285,19.73962804481341,12.272156119802144,15.68910813445622,14.113658784862249,14.857803858080285,13.372023472272257,5,True,2.5,-72.21108942416907,-70.66986887335443,2026-10-21,2026-06-22,última,,,Lateral,49.16999816894531,-2.1354469720596847,-11.357374687105448,True,False,False,sem sinal (Lateral; sem novo topo (-2.1%))
SAPR11,SMALL11,SMALL11,Serviços públicos,55.37,56.32,50.0,,,0.0,,58.6,60.44,43.33,61.81,62,Não,4,7,False,,True,,False,False,True,False,True,3,6,False,False,True,True,False,,True,True,True,,True,10288283648.0,8.4,0.81,1.62,6.34,9.64,11.81,16.66,,1.08,0.57,1.86,34.040000915527344,15.412910610928765,23.754711807129247,44.61155357514308,61.90114319514688,43.95187362266748,43.55482055002167,44.28171359890528,39.85354223901475,4,True,4.0,17.078558070295347,27.951878315473657,n/d,2026-01-02,última,,,Em Baixa,37.22999954223633,-8.568355267074413,-30.131362761414803,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
CPLE3,BOVA11,BOVA11,Serviços públicos,55.11,50.13,83.33333333333333,,,0.0,,53.66,42.3,37.79,78.47,63,Não,4,7,False,,True,,False,True,True,True,True,5,6,False,True,True,False,True,,True,False,True,,True,43564187648.0,13.96,1.81,7.24,9.16,12.99,9.82,11.41,,1.3,0.98,0.28,14.670000076293945,9.60337342063876,17.814257695284898,13.923889757227418,13.84329196508836,31.525788129571517,17.34212019356219,13.923889757227418,12.531500781504676,5,True,3.3,-14.57736389684815,18.21486096367697,2026-08-05,2026-04-30,última,,,Em Baixa,14.949999809265137,-1.8729079367456825,-13.050163066943766,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
SEER3,SMALL11,SMALL11,Consumo discricionário,54.72,58.5,33.333333333333336,,,0.9,,69.29,76.27,30.48,21.53,64,Não,5,7,False,,False,,False,True,False,True,False,2,6,True,True,True,False,True,,True,False,True,,True,1539046528.0,6.27,1.09,3.97,2.41,17.4,16.63,10.92,,1.56,1.16,0.42,12.020000457763672,2.065662775782936,3.831804449077346,25.401117394795637,21.809651394783508,32.93730972477155,,,,3,False,15.9,,,n/d,2026-04-07,última,,,Em Alta,12.350000381469727,-2.672064077027847,-14.932764611380422,True,False,False,sem sinal (Em Alta; sem novo topo (-2.7%))
SMTO3,SMALL11,SMALL11,Bens de primeira necessidade,53.97,54.67,50.0,,,0.0,,46.74,79.48,51.46,34.72,65,Não,1,7,False,,True,,False,True,False,True,False,3,6,False,False,False,False,False,,True,False,True,,True,4767361536.0,5.87,0.67,1.47,3.4,11.35,6.93,11.25,,2.62,1.61,0.65,14.770000457763672,3.5877956951341754,6.655361014473894,33.339438852703346,35.32769610508908,31.414605064196042,,,,3,False,9.8,,,2026-08-10,2026-07-06,última,,,Em Baixa,16.049999237060547,-7.975070655089322,-30.972154068809864,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
BRBI11,SMALL11,SMALL11,Produtos financeiros,53.83,52.74,60.0,20.63,,0.4,,34.81,32.73,100.0,88.89,66,Não,4,5,False,,True,,False,True,,False,True,3,5,True,True,True,,False,,,True,True,,True,,8.55,1.69,12.0,11.45,19.7,1.85,0.0,,,,20.25,13.0,10.62770853800933,11.004474333064636,11.24550254547422,16.222142113076252,18.04409207815045,10.95922847218273,11.004474333064636,9.904026899758172,3,True,1.1,-23.81517769416791,-15.698242521671313,n/d,2026-05-19,última,,,Em Baixa,14.739999771118164,-11.804611927657916,-39.52341924380666,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
VIVT3,BOVA11,BOVA11,Comunicação,52.82,44.49,100.0,,,0.4,,46.09,34.9,43.51,63.19,67,Não,5,7,False,,True,,True,True,True,True,True,6,6,False,True,True,False,True,,True,True,True,,True,97721638912.0,14.95,1.5,8.13,6.43,10.05,9.1,10.68,,0.95,0.3,38.78,30.579999923706055,14.050164955670974,14.503702258731717,15.08223503154402,30.631094361882518,13.945886710891978,17.642616663744242,14.503702258731717,13.053332032858545,5,True,2.2,-57.31415282725551,-42.3066817928033,2026-07-27,2026-07-28,última,,,Em Baixa,35.95353698730469,-14.945781455371264,-25.825154524903425,True,False,False,sem sinal (Em Baixa; sem novo topo (-14.9%))
MOTV3,BOVA11,BOVA11,Bens Industriais,52.55,53.0,50.0,,,0.7,,73.48,53.57,23.32,18.75,68,Não,5,7,False,,True,,False,True,False,True,False,3,6,True,True,False,True,False,,True,True,True,,True,29124020224.0,7.55,1.65,1.44,2.26,21.85,11.72,19.27,,1.77,2.45,0.5,14.489999771118164,2.337686784336446,4.336408984944108,25.429469796995452,19.473507839791008,33.12286245662023,,,,3,False,14.2,,,2026-10-29,2026-04-22,última,,,Lateral,14.970000267028809,-3.2064160811529074,-18.352504951900016,True,False,False,sem sinal (Lateral; sem novo topo (-3.2%))
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,52.28,52.68,50.0,,,1.0,,32.11,71.11,66.84,70.83,69,Não,3,7,False,,True,,False,False,True,True,False,3,6,False,False,True,False,True,,True,False,True,,True,14564848640.0,18.33,0.76,3.03,8.27,4.13,10.0,1.92,,2.88,0.28,0.25,11.010000228881836,6.501001589401624,12.059357948340013,7.958674469868212,13.992346730772585,18.01964030913558,11.706204209503602,12.059357948340013,10.853422153506012,5,True,2.8,-1.4221441609518104,6.323378439134442,n/d,2026-08-20,próxima,,,Em Alta,11.529999732971191,-4.509969784321544,-4.757786944380582,True,False,False,sem sinal (Em Alta; sem novo topo (-4.5%))
