ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,77.46,76.0,85.71428571428571,,,0.8,,84.71,79.55,54.9,70.14,1,Não,6,8,False,,True,,False,True,True,True,True,True,6,7,True,True,True,True,False,True,True,False,True,0.19,True,7093817344.0,3.8,1.03,6.33,7.91,27.12,12.14,53.01,4.81,0.74,1.92,0.74,0.25,30.05,5.2,10.640000343322754,5.60964652151583,9.910375521344633,32.977778841877544,25.510706742533827,64.14334288752073,,,,2,False,11.4,,,n/d,2026-08-31,próxima,,,False,False,,,Lateral,11.33961009979248,-6.169610333273534,-24.82529565761086,True,False,False,sem sinal (Lateral; sem novo topo (-6.2%))
VTRU3,SMALL11,SMALL11,Consumo discricionário,76.23,72.03,100.0,,,0.9,P/L=1.71<2,88.84,88.36,46.0,7.64,2,Não,8,8,True,,True,,,,True,True,True,True,5,5,True,True,True,True,True,True,True,True,True,2.04,False,2074024320.0,1.71,0.51,0.2,0.21,29.95,14.79,48.63,3.11,2.49,2.13,0.76,,0.35,1514.7,12.710000038146973,0.1743070522280413,0.3079424589362063,87.54126082154511,64.5585351644727,222.98245680959602,,,,2,False,1279.3,,,n/d,n/d,,,,False,False,,,Em Baixa,13.119999885559082,-3.124998864240758,-26.73465385987328,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.1%))
POMO3,SMALL11,SMALL11,Bens Industriais,74.25,74.75,71.42857142857143,,,0.7,,81.42,74.79,52.29,89.58,3,Não,5,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,False,False,True,True,False,True,0.36,True,5114569216.0,4.29,1.21,22.91,11.85,28.32,18.39,13.81,4.56,1.06,1.97,0.84,0.31,50.83,23.0,4.119999885559082,3.2545383552612632,5.749684427628233,11.3110589968729,8.577626503317656,24.751987287818018,8.546123309272929,8.577626503317656,7.719863852985891,3,True,7.6,87.37534144223184,107.4301831713091,n/d,2026-04-27,última,,,False,False,,,Em Baixa,4.989999771118164,-17.434868245778123,-38.88040728686697,True,False,False,sem sinal (Em Baixa; sem novo topo (-17.4%))
MDNE3,SMALL11,SMALL11,Imobiliário,74.24,72.21,85.71428571428571,,,0.8,,73.47,72.05,66.09,79.17,4,Não,7,8,False,,True,,False,True,True,True,True,True,6,7,True,True,True,True,True,True,True,False,True,0.22,True,2548237312.0,5.06,1.21,15.79,9.21,23.93,11.1,19.89,4.54,0.7,2.78,0.43,0.4,46.59,87.7,24.899999618530273,15.285429140696243,27.004258148563366,57.95783837426898,47.73343144659589,108.20378766901098,60.224828909609805,52.84563491043244,47.561071419389194,4,True,7.1,91.008321879631,141.86678647493324,n/d,2026-01-02,última,,,False,False,,,Em Baixa,25.399999618530273,-1.968503966571833,-27.362892341850298,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.0%))
VULC3,SMALL11,SMALL11,Consumo discricionário,74.19,77.2,57.142857142857146,,,0.9,,88.41,58.7,65.76,95.83,5,Não,6,8,False,,True,,False,False,True,True,False,True,4,7,True,True,True,True,False,True,True,False,True,0.23,True,4375592960.0,4.76,1.67,29.09,15.46,35.06,17.83,24.89,6.38,0.76,2.96,0.37,0.51,73.58,-64.7,14.039999961853027,14.468131409748256,25.560365490555256,34.739495703931404,23.62091156961993,72.91721662386313,24.597226043463714,24.590638530087595,22.131574677078838,4,True,5.0,57.63229869808253,75.19391816449352,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.5,-3.1724140561860237,-30.597246958934466,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.2%))
ABCB2,SMALL11,SMALL11,Produtos financeiros,73.94,78.17,50.0,,,0.4,,78.17,,,,6,Não,0,3,False,,,,,,True,,False,,1,2,False,False,,,False,,,,True,,True,,,0.0,,,14.9,,40.92,,,,,,,-2.9,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
POMO4,BOVA11+SMALL11,BOVA11,Bens Industriais,72.94,73.21,71.42857142857143,,,0.7,,81.42,72.24,52.29,80.56,7,Não,5,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,False,False,True,True,False,True,0.37,True,5474575360.0,4.59,1.3,21.41,9.47,28.32,18.39,13.81,4.79,1.06,1.97,0.84,0.31,43.47,23.0,4.409999847412109,2.7844301674723875,4.919159962534552,11.315903747898417,8.563510105820175,23.511209198968945,,,,3,False,8.4,,,n/d,2026-04-27,última,,,False,False,,,Em Baixa,5.380000114440918,-18.029744356791888,-44.53494116268273,True,False,False,sem sinal (Em Baixa; sem novo topo (-18.0%))
MILS3,SMALL11,SMALL11,Bens Industriais,71.89,69.45,85.71428571428571,,,0.7,,86.2,54.77,57.4,54.86,8,Não,6,8,False,,True,,False,True,True,True,True,True,6,7,True,True,True,True,False,True,True,False,True,0.69,True,3572417280.0,8.18,1.95,6.78,5.73,23.81,20.65,23.53,4.86,1.28,2.98,0.99,0.65,46.88,21.3,15.600000381469727,5.9605448158314775,10.530295841302278,22.461288242811616,18.52771708567952,35.049833667063055,21.642283709214116,20.494502664245566,18.44505239782101,4,True,5.9,18.237512479363428,38.73258448712376,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.8100004196167,-1.3282734508116123,-2.132993775809111,True,False,False,sem sinal (Em Alta; sem novo topo (-1.3%))
PSSA3,BOVA11,BOVA11,Insurance,71.25,72.06,66.66666666666667,,1.8,0.3,,76.67,49.68,100.0,51.39,9,Não,4,6,False,,True,,False,False,True,,True,True,4,6,True,False,True,,True,,True,False,True,,True,31857317888.0,8.72,1.99,6.06,5.33,22.84,79.28,8.34,,,,,0.71,46.5,3.6,50.41999816894531,17.923417175509023,31.66470367673261,68.10040527405967,57.41287617185734,101.48932869837422,39.2295087087671,31.66470367673261,28.49823330905935,3,True,3.8,-43.47831347877362,-22.194545550520584,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,55.45000076293945,-9.071239900425743,-9.234925541984019,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.1%))
LEVE3,SMALL11,SMALL11,Consumo discricionário,69.98,69.73,71.42857142857143,,,0.9,,86.22,57.69,32.91,99.31,10,Não,6,8,False,,True,,True,False,True,False,True,True,5,7,True,True,True,False,False,True,True,True,True,1.1,True,4354868224.0,6.56,4.07,8.87,19.55,62.01,33.17,12.31,5.15,1.09,1.37,1.44,0.19,128.24,35.0,32.11000061035156,41.84802663700222,73.93151372537059,57.650068846498414,29.476943471256714,146.84451498636386,50.72663817003199,49.74904774175032,44.77414296757529,4,True,5.0,39.439869562447406,57.977692948653605,n/d,2026-04-30,última,,,False,False,,,Lateral,32.47999954223633,-1.139159289099212,-11.322835067066405,True,False,False,sem sinal (Lateral; sem novo topo (-1.1%))
CXSE3,BOVA11,BOVA11,Insurance,69.94,64.63,100.0,,1.6,0.3,,64.67,29.61,100.0,81.25,11,Não,4,6,False,,True,,True,True,True,,True,True,6,6,True,False,False,,True,,True,True,True,,True,56789999616.0,12.56,4.12,7.14,9.63,32.79,-1.21,75.12,,,,,1.32,120.89,9.5,18.93000030517578,12.146908284489527,21.45953796926483,17.751061857295053,12.482410255570475,28.824731462301973,17.119169370349805,17.751061857295053,15.975955671565547,3,True,1.8,-15.605095541401282,-9.565931883957045,2026-08-10,2026-08-04,última,,,False,False,,,Em Baixa,22.04433250427246,-14.127586754976972,-14.508565322600763,True,False,False,sem sinal (Em Baixa; sem novo topo (-14.1%))
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,69.47,69.12,71.42857142857143,,,0.9,,90.44,34.65,57.12,83.33,12,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,False,True,True,False,True,-0.21,True,9762028544.0,9.17,6.32,13.24,9.82,68.95,37.57,18.37,5.94,-0.2,1.94,0.71,1.34,90.08,33.5,31.690000534057617,20.753476142950703,36.66447451921291,40.702048426149375,19.74559834591559,57.58483700107798,35.09008688706131,36.66447451921291,32.998027067291616,5,True,2.9,4.1275686689504765,10.729208885148434,n/d,2026-05-18,última,,,False,False,,,Em Baixa,32.029998779296875,-1.0614994011770684,-22.793563395097717,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.1%))
PLPL3,SMALL11,SMALL11,Consumo discricionário,69.46,74.15,42.857142857142854,,,0.9,,81.55,84.27,51.38,61.11,13,Não,5,8,False,,True,,False,False,True,False,False,True,3,7,True,True,True,False,False,True,True,False,True,1.45,True,1357707264.0,4.06,1.28,7.37,6.32,31.56,29.38,9.85,1.7,0.9,2.87,1.28,0.27,25.66,-37.9,6.690000057220459,2.819211966208514,4.980607806968376,19.407225124941675,13.920325127941762,35.132556736806556,,,,2,False,12.5,,,n/d,2025-12-30,última,,,False,False,,,Em Baixa,7.699999809265137,-13.116880221599237,-61.50888409708068,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
PETR4,BOVA11,BOVA11,Energia,69.13,73.77,42.857142857142854,,,0.9,DY5a=39.1%>=20,86.31,83.51,33.39,,14,Pivô de alta,6,8,False,,True,,False,False,True,True,False,False,3,7,True,True,True,True,False,True,True,False,True,1.69,False,577009025024.0,4.08,1.13,7.03,39.11,27.73,19.69,21.6,2.66,1.59,0.74,0.83,0.27,159.57,-7.2,42.22999954223633,110.11055489616261,194.52864698322063,121.90577209904824,93.29170546577362,310.5147025164436,129.95916986105127,116.00816349760542,104.40734714784489,4,True,3.3,147.23501842196777,207.74134802221022,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,43.41999816894531,-2.740669453920175,-14.09321043667424,False,True,False,Pivô de alta
RIAA3,SMALL11,SMALL11,Consumo discricionário,68.66,70.69,57.142857142857146,,,0.9,,65.86,92.82,43.07,92.36,15,Não,4,8,False,,False,,False,False,True,True,True,True,4,7,True,True,False,False,False,True,True,False,True,2.68,False,3665060352.0,2.39,0.68,44.35,13.09,28.35,8.96,14.35,2.65,2.11,1.61,0.68,0.16,31.29,16.6,7.760000228881836,6.773989439849164,11.967381343733525,38.24081935199789,28.873510287312733,91.21750838115689,,,,3,False,13.5,,,n/d,n/d,,,,False,False,,,Em Baixa,8.220000267028809,-5.596107338245182,-28.37008112858783,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
BRSR6,SMALL11,SMALL11,Produtos financeiros,68.39,71.64,50.0,17.35,,0.4,,49.13,91.41,90.71,85.42,16,Não,2,6,False,,True,,False,False,True,,False,True,3,6,False,False,False,,False,,True,True,True,,True,5590681088.0,3.53,0.49,11.61,10.16,13.99,0.0,22.75,,,,,0.39,35.85,-8.3,13.670000076293945,9.255341149336374,16.35110269716093,45.609694935069506,49.30311774872449,74.08288424893856,12.803221923248651,12.803221923248651,11.522899730923786,2,True,4.9,-15.70665935176978,-6.340732613077538,n/d,2026-06-15,última,,,False,False,,,Em Baixa,14.449999809265137,-5.397922098732943,-26.599971575211644,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
PETR3,BOVA11,BOVA11,Energia,68.34,72.84,42.857142857142854,,,0.9,DY5a=37.2%>=20,86.31,80.16,33.39,,17,Não,6,8,False,,True,,False,False,True,True,False,False,3,7,True,True,True,True,False,True,True,False,True,1.6,False,608477052928.0,4.56,1.27,6.29,37.2,27.73,19.69,21.6,2.86,1.59,0.74,0.83,0.3,169.64,-7.2,47.209999084472656,117.08921870838452,206.857619718146,121.93615747938847,93.05526907603102,310.5920992399517,134.7345662454875,119.5126880938865,107.56141928449784,4,True,3.3,127.83609695064521,185.39413018078545,n/d,n/d,,,,False,False,,,Em Alta,49.040000915527344,-3.7316512987161543,-13.555057430376738,False,False,False,sem sinal (Em Alta; sem novo topo (-3.7%))
TGMA3,SMALL11,SMALL11,Bens Industriais,67.47,66.77,71.42857142857143,,,0.7,,79.11,34.35,70.55,84.72,18,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,False,False,True,True,True,True,0.03,True,2222103040.0,8.76,2.24,10.77,10.07,25.55,27.01,10.14,6.05,0.07,2.22,0.23,2.91,88.21,23.5,33.70000076293945,22.622692731063182,29.161343819699105,33.05961426889276,36.08652868935509,50.32768655329748,34.25157321246152,33.05961426889276,29.753652842003483,5,True,2.2,-11.710230954284862,1.6367134630116853,n/d,2026-08-07,última,,,False,False,,,Lateral,33.47999954223633,0.6571123766760723,-14.761451324963382,True,False,False,sem sinal (Lateral; sem novo topo (+0.7%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,67.09,66.33,71.42857142857143,,,0.5,,72.63,53.11,78.55,46.53,19,Não,5,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,False,False,True,True,False,True,-0.2,True,4747833344.0,7.97,1.44,8.29,4.3,18.07,17.52,13.1,6.29,-1.0,2.64,0.26,0.67,34.29,14.3,14.720000267028809,4.22168735166541,7.458314321275559,21.752684069497477,20.610506763860595,29.876528616521913,24.07990648329333,21.752684069497477,19.57741566254773,3,True,7.1,32.99874529485574,63.58631825048051,n/d,2026-08-04,última,,,False,False,,,Em Alta,15.130000114440918,-2.7098469551284587,-5.996863574759104,True,False,False,sem sinal (Em Alta; sem novo topo (-2.7%))
VLID3,SMALL11,SMALL11,Bens Industriais,66.92,68.64,57.142857142857146,,,0.7,,64.63,75.1,67.79,72.22,20,Não,4,8,False,,True,,False,False,True,True,False,True,4,7,True,False,True,False,False,True,True,False,True,0.13,True,1339521536.0,6.05,0.8,10.09,8.3,13.18,15.68,11.15,3.16,0.45,2.3,0.41,0.92,50.21,-32.9,17.030000686645508,9.422651334137566,16.646684023643033,33.152985726068394,36.71835731183949,41.83343138051769,32.08786461051715,34.93567151895394,31.442104367058544,4,True,4.4,84.62773399483561,88.4196319244992,2026-11-04,2026-08-12,próxima,,,False,False,,,Lateral,18.65999984741211,-8.73525816771462,-26.2084771073389,True,False,False,sem sinal (Lateral; sem novo topo (-8.7%))
LAVV3,SMALL11,SMALL11,Imobiliário,66.24,65.33,71.42857142857143,,,0.8,,66.53,57.36,58.06,94.44,21,Não,5,8,False,,True,,True,False,True,True,False,True,5,7,True,True,False,True,False,True,True,False,True,0.36,True,1876169856.0,5.2,1.29,26.8,13.99,24.9,8.69,19.91,6.7,1.46,3.93,0.85,0.77,72.77,-30.3,9.600000381469727,8.95623643199429,15.82268436318991,21.743590607602375,17.581907156840348,38.352986922368736,20.491481096399134,17.581907156840348,15.823716441156314,5,True,4.3,64.83037304560773,113.45291960563402,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.720000267028809,-10.447759866236506,-49.420439341387876,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.4%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.97,65.01,71.42857142857143,,,0.9,,69.77,67.55,59.35,48.61,22,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,False,False,True,True,True,True,0.29,True,11650752512.0,8.17,1.18,7.52,4.35,14.41,23.53,9.37,2.22,0.44,1.78,0.28,0.88,35.58,23.2,12.119999885559082,3.5187543806295736,6.21646607244558,17.472052058605506,18.515772790822393,20.23148462907823,18.739769826168708,18.515772790822393,16.664195511740154,3,True,5.7,37.49336360634341,54.61856438214201,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-12.805753826052268,-30.02871042054396,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.8%))
GRND3,SMALL11,SMALL11,Consumo discricionário,64.54,65.84,57.142857142857146,,,0.9,,62.97,55.98,67.53,100.0,23,Não,5,8,False,,True,,False,False,True,True,False,True,4,7,True,True,False,True,False,True,True,False,True,-0.29,True,3121473536.0,5.39,0.97,44.44,19.55,18.04,7.81,24.95,8.22,-3.59,2.05,0.02,,105.38,-24.5,3.4600000381469727,4.509815352152049,6.395738135779271,6.069151694506413,7.177729920315886,,6.038108775688405,6.2324449151428425,5.609200423628558,4,True,1.6,62.11561739266931,74.51181240223792,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.809999942779541,-9.186349340919675,-30.413383648246693,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,63.95,66.41,50.0,16.87,,0.4,,53.24,69.11,83.86,84.03,24,Não,1,6,False,,True,,False,False,True,,False,True,3,6,False,False,False,,False,,True,False,True,,True,6066253312.0,6.02,0.85,11.07,10.04,14.05,0.0,40.92,,,,,1.08,60.46,-2.9,23.530000686645508,15.755241834169658,26.411278957061903,43.681601050582756,49.34072088800109,60.96943865839348,28.616040613938107,26.411278957061903,23.770151061355712,3,True,2.8,1.0206135473956879,21.61512868199442,n/d,2026-06-30,última,,,False,False,,,Em Baixa,24.15999984741211,-2.607612436860518,-13.899053673174034,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.6%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,63.95,62.63,71.42857142857143,,,0.9,,76.52,52.63,66.49,17.36,25,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,False,True,True,False,True,0.33,True,5088322560.0,8.72,1.61,3.22,1.97,18.4,17.32,18.56,5.76,0.97,4.19,0.38,0.58,17.17,9.5,21.6299991607666,2.8399285990842027,5.017207191715425,29.214830670760186,27.38271972069708,42.092765641945185,,,,3,False,14.8,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-5.29772759955166,-39.73503176095192,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.3%))
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.0,61.51,71.42857142857143,,,0.8,,87.53,38.66,42.83,38.89,26,Não,7,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,True,True,True,False,True,0.82,True,13764036608.0,10.38,2.13,4.01,3.71,20.52,18.7,43.42,7.68,2.13,1.64,0.75,0.82,38.47,62.0,27.790000915527344,6.865946311614142,12.129838483851652,31.5322211201659,28.034404907340587,43.725963443683376,28.85560698876038,29.783313013753244,26.80498171237792,4,True,6.4,-3.544509430365139,3.8344945596516355,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-4.4031606217208585,-21.226054091124226,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.99,64.02,57.142857142857146,,,0.9,,73.0,45.18,54.26,90.28,27,Não,5,8,False,,True,,False,False,True,False,True,True,4,7,True,True,False,True,False,True,True,False,True,0.46,True,5886442496.0,7.03,2.77,13.69,12.12,39.35,10.1,18.16,5.4,0.77,4.26,1.3,1.21,85.21,29.0,11.319999694824219,9.146740261741705,15.81871524461861,18.565416328373118,12.16802594771979,28.890895038562984,16.91795856420324,15.81871524461861,14.23684372015675,5,True,3.2,25.767174063318965,49.45193480825396,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.84000015258789,-4.391895701538607,-34.406758943578396,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
KEPL3,SMALL11,SMALL11,Bens Industriais,62.96,66.51,42.857142857142854,,,0.7,,67.94,52.64,65.6,96.53,28,Não,6,8,False,,True,,False,False,True,True,False,False,3,7,True,True,True,False,False,True,True,True,True,-0.05,True,1043011008.0,7.32,1.37,7.19,16.55,18.67,13.9,10.19,5.76,-0.2,2.02,0.42,,121.11,-33.0,6.110000133514404,6.739480290641239,9.557808412182123,7.891704096938625,9.152013555004352,,8.335251588691584,8.521858825971488,7.66967294337434,4,True,1.4,25.526559341707067,36.4198266211369,n/d,2025-12-16,última,,,False,False,,,Em Baixa,6.489999771118164,-5.855156409940665,-41.80952253795805,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.9%))
ISAE4,BOVA11,BOVA11,Serviços públicos,62.61,61.05,71.42857142857143,,,0.0,,60.54,55.47,61.84,75.69,29,Não,4,8,False,,True,,False,False,True,True,True,True,5,7,False,False,False,True,True,False,True,True,False,0.71,True,18255267840.0,6.46,0.82,6.7,8.9,12.71,9.63,26.39,7.34,3.41,5.28,0.79,1.2,57.52,220.0,25.8700008392334,15.356671680423533,25.287973555521138,43.963230238272885,53.31685412737152,57.27943823895203,44.96187404002939,48.6400421828222,43.77603796453998,4,True,3.7,69.21544856755864,73.79927553710021,n/d,n/d,,,,False,False,,,Em Baixa,28.530000686645508,-9.323518343472092,-19.26751525625846,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.21,64.36,50.0,,,0.9,,61.95,84.99,44.23,63.89,30,Não,4,8,False,,False,,False,,True,True,False,True,3,6,False,True,True,False,False,True,True,False,True,5.74,False,2673116928.0,4.88,0.72,5.85,6.49,14.79,14.93,7.02,2.18,1.94,1.67,0.72,0.48,31.66,-9.5,8.90999984741211,3.8532125933477763,6.807342248247739,21.504097992388065,22.547209307287748,30.299411518100943,24.783572939258917,22.547209307287748,20.292488376558975,3,True,7.9,127.74959286282015,178.1545832063875,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-8.895704594204258,-50.702842588829796,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,61.74,62.55,57.142857142857146,,,0.9,,75.3,41.57,53.87,75.0,31,Não,5,8,False,,False,,False,False,True,True,True,True,4,7,True,True,True,False,False,True,True,False,True,0.28,True,8809256960.0,12.64,2.45,13.84,8.77,19.37,17.96,13.17,8.09,0.84,1.73,0.41,0.29,110.88,43.9,12.970000267028809,7.584928842786205,13.400040955588961,12.085267478068335,11.055405201638498,30.783228481872168,11.0314106195205,11.570336339853416,10.413302705868075,4,True,4.1,-19.712394051834714,-14.946720181929528,n/d,2025-12-17,última,,,False,False,,,Em Alta,13.529999732971191,-4.138946614889594,-20.03698633729193,True,False,False,sem sinal (Em Alta; sem novo topo (-4.1%))
BBDC3,BOVA11,BOVA11,Produtos financeiros,61.31,60.37,66.66666666666667,15.65,,0.4,,51.13,66.58,66.43,74.31,32,Não,2,6,False,,True,,False,False,True,,True,True,4,6,False,False,False,,True,,True,False,True,,True,164137533440.0,6.45,0.91,9.38,8.7,14.13,0.0,26.07,,,,,1.04,56.08,17.8,15.069999694824219,8.735882371822266,15.433392190219337,27.51800116539823,29.505565935394454,34.814116113728936,17.229091909146607,15.433392190219337,13.890052971197404,3,True,3.1,-7.829772710825377,14.327088639981378,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.50238800048828,-8.679885030104007,-17.15321395065884,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,61.2,60.23,66.66666666666667,,,0.0,,53.69,81.96,60.87,34.03,33,Não,4,8,False,,True,,False,,True,True,False,True,4,6,True,True,False,False,False,True,True,False,True,0.9,True,8474993152.0,4.9,0.78,3.24,3.24,15.83,10.88,4.49,3.59,1.92,1.71,0.56,0.37,15.87,-25.0,3.680000066757202,0.7946324544654142,1.4038506695555655,8.845351634382391,8.928813345513769,12.434346843759165,,,,3,False,15.6,,,n/d,2025-11-21,última,,,False,False,,,Em Baixa,4.03000020980835,-8.6848666210812,-51.48199222230371,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
BBSE3,BOVA11,BOVA11,Insurance,61.18,60.21,66.66666666666667,,1.3,0.3,,68.46,32.13,61.0,91.67,34,Não,5,6,False,,True,,True,False,True,,False,True,4,6,True,True,False,,True,,True,True,True,,True,74213933056.0,8.08,6.82,17.41,12.84,84.38,0.0,87.93,,,,,,103.74,-0.1,38.22999954223633,32.72172404747667,46.405354103694194,44.73357282169869,24.428549704204542,,41.286883657623186,44.73357282169869,40.26021553952882,3,True,1.4,5.31053105310535,7.996034925424533,2026-11-03,2026-08-07,última,,,False,False,,,Lateral,40.51827621459961,-5.647517333273832,-6.22014774967119,True,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,60.92,59.06,71.42857142857143,,,0.0,,78.76,19.57,67.59,52.08,35,Não,6,8,False,,True,,False,False,True,True,True,True,5,7,True,True,True,True,False,True,True,False,True,-0.18,True,235964186624.0,14.82,2.73,5.08,5.43,18.4,20.62,18.41,8.39,-0.57,1.02,0.03,4.13,80.49,24.6,15.479999542236328,5.604951254092664,7.632921336942053,9.483102124785189,11.54401220422509,9.422794753855287,8.737556334780056,9.422794753855287,8.480515278469758,5,True,2.1,-45.21630795058399,-43.555835961492676,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-4.029756059202305,-8.901980208949144,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
