ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.98,58.21,70.0,,,0.9,,52.35,62.11,68.52,54.17,39,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,0.0,True,2942779392.0,5.38,0.55,11.15,5.5,10.15,5.14,36.95,9.11,0.07,3.06,0.34,0.75,29.58,-22.5,2.48,28.86,69.9,9.93,16.37,6.9,-35.2,-18.8,1.32,0.62,10.609999656677246,4.166694102523235,7.7292175601806,26.130575362634477,29.25729335784071,24.93883287559317,17.117686723381556,14.128802142736983,5.012424518559018,19.883734670394585,21.028259799487365,18.92543381953863,6,True,7.0,78.3735573226733,87.40561087465306,2026-11-05,2026-08-14,próxima,,,False,False,,,Em Baixa,11.489999771118164,-7.658834917063528,-36.05121372390866,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.7%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,59.93,59.92,60.0,,,0.9,,45.64,80.04,57.99,77.78,40,Não,2,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,True,True,False,True,0.32,True,876942720.0,3.94,0.44,21.51,9.08,11.22,6.52,11.31,5.02,2.13,4.53,0.65,0.55,35.78,-39.4,1.27,57.92,36.05,4.25,8.43,4.0,-47.6,-23.4,1.3,0.62,4.420000076293945,2.867215885832461,5.318685468219215,14.864213454541819,15.923520331722129,18.271157808786278,8.719027598552369,8.077675657452362,3.380178843850947,10.650637023303588,8.719027598552369,7.847124838697132,7,True,6.4,77.53675799202115,140.964634376972,n/d,2026-06-02,última,,,False,False,,,Em Baixa,5.110000133514404,-13.502936187712212,-48.1892909172102,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.5%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.38,59.27,60.0,,,0.0,,79.08,19.55,67.59,52.78,43,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,-0.17,True,230066372608.0,14.41,2.65,5.22,5.43,18.4,20.62,18.41,8.14,-0.57,1.02,0.03,3.6,78.26,24.6,0.81,38.81,60.59,11.06,16.9,34.8,-11.7,-5.2,0.66,0.45,14.920000076293945,5.788131401017772,8.427001570188267,10.767416235562408,11.452628070711482,9.764432846027308,15.004643426481678,5.368882792639214,10.485862050309763,9.632374799117237,10.125147448168535,9.112632703351682,8,True,2.8,-38.923373614249904,-35.439847521033855,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-7.5015446213770876,-12.197512763210916,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.5%))
BBDC4,BOVA11,BOVA11,Produtos financeiros,58.99,58.37,62.5,15.65,,0.4,,51.45,58.83,66.43,72.22,45,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,181455290368.0,7.16,1.01,9.29,8.33,14.13,0.0,26.07,,,,,1.25,59.61,17.8,,92.32,7.66,14.51,20.89,14.8,-20.3,-8.1,1.23,0.83,16.65999984741211,9.907924821471598,17.67976104499424,29.657027739255508,29.38658055021208,32.65108520539051,29.67762649404101,14.562123233331578,,21.730585024940588,23.668394392124874,21.301554952912387,4,True,3.0,27.860475078103164,30.43568561806511,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.718494415283203,-10.997116125912253,-21.559312146617813,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
CMIG4,BOVA11,BOVA11,Serviços públicos,58.3,58.0,60.0,,,0.0,,56.6,57.37,41.65,98.61,46,Não,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,0.62,True,29465024512.0,6.11,1.02,10.23,17.43,16.75,9.62,11.15,6.19,2.35,0.93,0.69,,106.48,-5.8,0.42,57.36,42.63,9.45,13.28,9.0,-22.4,-9.5,0.95,0.72,10.300000190734863,12.821371277232254,18.66791657965016,17.531915218272108,19.570764941881713,,14.701165210113711,4.503390310188028,16.014493685025553,16.55127115202925,16.77320445164883,15.095884006483947,6,True,4.3,46.56197793144814,60.69194995663767,2026-08-13,2026-06-24,última,,,False,False,,,Em Baixa,11.279999732971191,-8.687939409890333,-22.76344533390321,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,56.97,61.73,30.0,,,0.9,,56.6,70.29,52.49,81.94,49,Pivô de alta,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,0.39,True,3120546304.0,6.24,0.7,12.85,9.76,11.26,10.15,17.93,3.28,1.18,2.18,0.77,1.42,60.89,-45.6,0.52,50.04,49.96,9.18,13.91,16.0,-23.4,-7.1,0.72,0.4,10.649999618530273,7.423263265065146,11.306545145534518,18.568294902625492,24.171273720175368,24.17051288759921,21.25398683343696,9.28359838783029,10.39649104506438,15.82174577341642,14.937420024080005,13.443678021672005,8,True,3.3,26.231723034815158,48.56099849888877,n/d,2026-05-19,última,"A PetroReconcavo (RECV3) apresenta um quadro de valuation bastante atrativo que contrasta com seus indicadores operacionais recentes, uma vez que seu múltiplo preço/lucro de 6,24 e o preço/valor patrimonial de 0,7 sugerem um claro desconto patrimonial, embora esse desconto conviva com um retorno sobre o patrimônio líquido de 11,3% (abaixo dos 16,2% do setor) e um retorno sobre o capital investido de 10,2% (abaixo dos 13,8% da média setorial). Essa rentabilidade mais modesta é compensada por uma estrutura de capital robusta e saudável, evidenciada pela relação dívida líquida/EBITDA de 1,18 (abaixo dos 1,83 do setor) e uma confortável liquidez corrente de 2,18, o que garante que o endividamento não comprometa a operação. Esse perfil financeiro controlado confere sustentabilidade ao expressivo rendimento de dividendos de 12,85%, o qual se mostra coerente com a forte geração de caixa e com a manutenção de uma estrutura de balanço desalavancada, mesmo diante de um histórico de contração operacional. No quesito crescimento, contudo, a companhia acende um alerta ao registrar uma taxa de crescimento anual composta de receita nos últimos cinco anos negativa em 45,6% (abaixo dos 22,4% positivos do setor), refletindo uma perda de tração frente aos seus pares. Essa fraqueza operacional é corroborada pelo checklist de critérios fundamentalistas, no qual a empresa atendeu a apenas 3 dos 8 requisitos avaliados, falhando em superar a taxa Selic e a média setorial em termos de retorno e crescimento. Sob a ótica do valor justo, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de avaliação, variando desde os conservadores R$ 7,41 pelo modelo de Bazin até os otimistas R$ 24,13 pelas fórmulas de Graham e Lynch. A média dessas metodologias se estabelece em R$ 15,79 e a mediana em R$ 14,91, resultando em um preço-teto ajustado com margem de segurança de R$ 13,42, o que confere ao papel um potencial de valorização de 26,2% em relação à cotação atual de R$ 10,63, patamar que atualmente conta com o suporte técnico de uma tendência de alta e um pivô de alta no gráfico. Em suma, os principais pontos positivos da tese residem no valuation descontado, no excelente retorno via proventos e no baixo endividamento, enquanto os pontos negativos concentram-se na forte retração histórica de receita e na rentabilidade abaixo da média de seus pares de mercado.",Pivô de alta,False,False,,,Em Alta,10.890000343322754,-2.203863335409695,-25.21381390227081,True,True,True,Pivô de alta
CPFE3,BOVA11,BOVA11,Serviços públicos,56.65,57.82,50.0,,,0.0,,74.94,36.5,32.13,85.42,50,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,1.4,True,49811959808.0,8.62,2.04,8.66,10.15,23.72,15.33,12.79,5.61,2.28,1.15,1.43,2.91,87.52,18.0,0.29,71.02,27.73,35.03,52.32,23.4,-17.4,-5.5,0.93,0.66,43.22999954223633,31.350173483056953,40.936866329036015,46.776161021568974,48.89987774765941,65.76682393280589,57.361190733514,22.731760076350234,78.4203675820976,49.03040261326113,47.83801938461419,43.05421744615278,8,True,3.4,-0.4066206290652685,13.417541365823338,2026-08-13,2026-04-30,última,,,False,False,,,Em Baixa,46.709999084472656,-7.450223957279311,-18.421397525051642,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.5%))
SANB11,BOVA11,BOVA11,Produtos financeiros,56.15,57.24,50.0,14.99,,0.4,,53.91,58.82,57.0,68.75,52,Rompimento,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,,True,160290897920.0,7.17,1.12,7.79,7.32,15.69,0.0,28.66,,,,,0.96,52.47,49.8,,90.04,9.86,24.03,36.14,24.1,-17.5,7.8,1.19,0.66,29.829999923706055,15.593547625786456,28.92603084583387,55.12517419652793,49.93165051847432,61.47139258282068,39.098144259176564,30.614822833785304,,34.6857242318312,34.01208755250522,30.6108787972547,4,True,3.5,2.617763578765797,16.277989676648573,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta-se como um ativo de grande porte no setor de produtos financeiros, cujo perfil de rentabilidade revela um ROE de 15,7% ligeiramente abaixo da média dos seus pares de 16,0%, enquanto o ROIC nulo de 0,0% também se posiciona abaixo da média setorial de 0,2%, sugerindo uma eficiência na alocação de capital que ainda busca convergência com a concorrência. Essa rentabilidade moderada convive com múltiplos de preço atraentes, visto que o P/L de 7,17 e o P/VP de 1,12 indicam que a qualidade atual do papel é negociada a patamares historicamente convidativos, sem que haja uma sobrevalorização evidente. O dividend yield de 7,79% mostra-se altamente sustentável e coerente com a robusta margem líquida de 28,66%, refletindo uma sólida capacidade de geração de caixa que suporta a remuneração dos acionistas mesmo diante da ausência de dados de endividamento aplicáveis a este segmento financeiro. No quesito expansão, o banco entrega um desempenho formidável com um CAGR de receita de cinco anos de 49,8%, patamar expressivamente acima da média do setor que encolheu 2,8%, evidenciando um forte ritmo de crescimento histórico. No entanto, o checklist de critérios fundamentalistas revela um cenário de equilíbrio e cautela, com apenas 3 de 6 critérios atendidos, penalizado pelo ROE abaixo dos pares e pela ocorrência de venda por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,62 por Bazin e R$ 28,97 por Gordon, até os otimistas R$ 50,02 por Graham, R$ 55,22 por Fluxo de Caixa Descontado e R$ 61,57 por Lynch. Essa divergência resulta em uma média de R$ 34,74 e uma mediana de R$ 34,07, estabelecendo um preço-teto ajustado com margem de segurança de R$ 30,66, o que confere um upside limitado de 2,6% frente ao preço atual de R$ 29,88. Em suma, o investimento em SANB11 traz como prós o crescimento vigoroso de receita, margens líquidas robustas, dividendos atraentes e tendência gráfica de alta com sinal de rompimento; por outro lado, figuram como contras o ROE e o ROIC abaixo da média dos pares, o cumprimento de apenas metade do checklist de qualidade e a margem de segurança estreita em relação ao preço-teto ajustado.",Rompimento,False,False,,,Em Alta,29.6200008392334,0.708977307639036,-18.182239060850026,True,True,True,"Rompimento (vol x0.9, +0.7% do topo, MM50>MM200)"
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.96,55.25,60.0,,,0.7,,86.8,7.81,60.78,20.83,55,Fundo duplo,6,8,False,,True,,False,False,True,True,False,True,6,10,True,True,True,True,False,True,True,False,True,-0.18,True,199301906432.0,31.97,10.6,4.21,2.33,33.16,24.33,15.58,20.78,-0.35,1.59,0.29,3.78,74.5,-2.1,1.12,56.49,40.84,34.11,53.79,39.3,-11.7,3.3,0.74,0.44,47.5,7.906302684388662,14.666191479540968,19.686424773224896,12.23941379719039,16.026097514692264,20.82846298040948,11.86639635300232,12.84617342528556,14.508182875966817,13.756182452413263,12.380564207171938,8,True,2.6,-73.93565430069066,-69.45645710322775,2026-10-21,2026-06-22,última,"A WEG (WEGE3) consolida sua posição de destaque no setor de bens industriais ao entregar uma eficiência operacional excepcional, traduzida em um ROE de 33,2% e um ROIC de 24,3%, ambos situados confortavelmente acima das médias setoriais de 14,7% e 12,7%, respectivamente. Essa alta qualidade e rentabilidade, contudo, convivem com múltiplos de preço bastante esticados, como o P/L de 31,97 e o P/VP de 10,6, sugerindo que o mercado cobra um prêmio elevado por essa excelência e que não há uma relação de pechincha entre qualidade e preço no momento. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente robusta e desalavancada, evidenciada pela relação Dívida Líquida/EBITDA negativa de -0,35, patamar muito abaixo da média dos pares de 2,33, o que confere enorme resiliência ao balanço da companhia. O dividend yield de 4,21% mostra-se coerente e sustentável diante da forte geração de caixa e do endividamento sob controle, embora o foco histórico da empresa em reinvestimento limite um retorno em proventos ainda mais agressivo. Sob a ótica do crescimento, a empresa acende um sinal de alerta com um CAGR de receita nos últimos cinco anos negativo em 2,1%, desempenho significativamente abaixo da média do setor de 117,7%, o que ajuda a explicar por que a companhia atendeu a 6 dos 8 critérios do checklist de qualidade, falhando justamente no crescimento e na venda de ações por insiders. No campo do valuation, as métricas de preço-teto revelam uma expressiva dispersão entre os métodos, variando desde os conservadores R$ 7,91 pelo modelo de Bazin até R$ 19,69 pelo fluxo de caixa descontado, resultando em uma média de R$ 14,51 e uma mediana de R$ 13,76. Frente ao preço atual de R$ 47,51, o preço-teto ajustado com margem de segurança de R$ 12,38 aponta para um expressivo upside negativo de 73,9%, indicando que a cotação atual em tendência de alta e com sinal gráfico de fundo duplo embute uma forte expectativa de crescimento futuro que não se reflete nos modelos tradicionais de valor justo. Como balanço final, os prós da WEGE3 residem em sua rentabilidade espetacular, saúde financeira impecável com caixa líquido e forte governança, enquanto os contras concentram-se no valuation severamente esticado frente aos fundamentos históricos e na recente perda de tração no crescimento de receita em comparação aos seus pares setoriais.",Fundo duplo,False,True,49.82,-4.66,Em Alta,49.16999816894531,-3.3963763089990273,-12.499484708580122,True,True,True,Fundo duplo — rompeu pescoço ~R$46.91 (candidato)
BPAC11,BOVA11,BOVA11,Produtos financeiros,55.56,54.34,62.5,15.65,,0.4,,61.3,42.49,66.43,28.47,56,Não,3,6,False,,True,,False,False,True,,False,True,5,8,True,True,False,,False,,True,False,True,,True,169286696960.0,10.6,2.43,2.84,2.74,22.88,0.0,43.79,,,,,0.71,29.0,-30.7,,90.46,8.68,41.48,63.41,21.1,-20.8,-8.8,1.63,0.82,50.2400016784668,9.818675491658219,18.213643037025996,62.800002098083496,46.95532327136958,84.06240396794502,26.346779235949555,57.34943587824984,,18.12636592154459,18.213643037025996,16.392278733323398,3,True,6.4,-67.37205775144463,-63.92045120230625,n/d,2026-08-11,última,,,False,False,,,Em Baixa,56.29629898071289,-10.757896010750157,-22.17543703034699,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
CMIN3,BOVA11,BOVA11,Materiais,55.22,61.43,20.0,,,1.0,,82.33,28.52,37.66,97.22,57,Fundo duplo,6,8,False,,True,,False,False,True,False,False,False,2,10,True,True,True,False,False,True,True,True,True,0.06,True,29548013568.0,13.48,4.29,18.82,16.62,31.79,20.33,12.51,5.24,0.07,1.37,1.31,,223.98,-5.3,0.53,80.09,19.91,4.08,6.24,34.6,-12.0,13.2,1.09,0.5,5.489999771118164,6.51564280158941,9.48677591911418,4.235608132019948,3.4244434057015387,,6.787833544903764,1.0879927481974319,5.320065976109594,,,,6,False,8.7,,,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com um ROE de 31,8% e um ROIC de 20,3% que se posicionam muito acima dos pares do setor de materiais (9,4% e 8,1%, respectivamente), sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa elevada qualidade, contudo, cobra o seu preço no mercado, visto que o papel é negociado com múltiplos esticados de P/L em 13,48 e P/VP em 4,29, indicando que o investidor paga um prêmio alto pelo ativo e que não há uma relação óbvia de pechincha entre rentabilidade e preço. No âmbito financeiro, a excelente rentabilidade convive com um endividamento sob controle, destacado pelo indicador Dívida Líquida/EBITDA de apenas 0,07, patamar substancialmente abaixo da média do setor (2,72), o que confere grande segurança financeira à companhia. Esse balanço desalavancado e altamente rentável sustenta um expressivo Dividend Yield de 18,82%, o qual se mostra coerente com a forte geração de caixa, embora o investidor deva monitorar a sustentabilidade desse fluxo frente à margem líquida de 12,51% e à necessidade de reinvestimento. Por outro lado, o crescimento histórico acende um sinal de alerta, dado que o CAGR de receita de 5 anos recuou 5,3%, situando-se bem abaixo da média setorial de 14,3% e evidenciando uma perda de tração recente. No checklist de critérios fundamentalistas, a empresa demonstra robustez ao atender 6 dos 8 requisitos avaliados, falhando apenas na margem líquida ideal e no crescimento frente aos pares, enquanto valida sua governança e saúde financeira. Sob a ótica do valuation, os métodos de preço-teto revelam uma enorme dispersão e falta de consenso: enquanto os modelos focados em dividendos de Bazin (R$ 6,53) e Gordon (R$ 9,50) sugerem margem de segurança e upside em relação ao preço atual de R$ 5,50, as metodologias de fluxo de caixa descontado (R$ 4,24) e de Graham (R$ 3,43) apontam para uma sobrevalorização. Em suma, CMIN3 destaca-se positivamente por sua rentabilidade excepcional, endividamento mínimo e proventos altamente atrativos, mas traz como contrapartidas o valuation esticado por múltiplos tradicionais, a ausência de crescimento recente de receita e a forte divergência entre as métricas de preço-teto.",Fundo duplo,False,False,,,Em Alta,5.980000019073486,-8.19398405338535,-13.853497508086832,True,True,True,Fundo duplo — rompeu pescoço ~R$4.78 (candidato)
