ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BPAC11,BOVA11,BOVA11,Produtos financeiros,62.01,58.84,80.0,15.65,,0.4,88.56,15.95,66.43,17.14,41,Não,4,4,True,,True,,False,True,,True,True,4,5,True,True,,,True,,True,,True,,True,181652979712.0,87.8,3.49,1.72,2.48,24.84,,38.77,,,,2.23,53.90999984741211,9.57,17.74,8.14,14.61,18.42,11.81,9.57,8.61,3.0,-84.03,-78.08,n/d,2026-08-11,próxima,,,Lateral,57.119998931884766,-5.6197464014321135,-17.694656721508228,True,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
ALUP11,SMALL11,SMALL11,Serviços públicos,60.26,62.07,50.0,,,0.0,69.35,51.29,67.68,45.0,42,Não,2,5,False,,True,,False,True,False,False,True,3,6,False,False,,True,False,,True,,True,,True,15249531904.0,7.68,1.14,2.58,4.6,12.68,,25.17,,3.3,1.14,0.94,32.060001373291016,10.53,19.54,55.29,51.43,53.41,53.38,53.41,48.07,3.0,49.93,66.49,n/d,2026-05-15,última,,,Em Baixa,33.709999084472656,-4.894683346169693,-13.046444835611426,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,60.18,59.04,66.66666666666667,,,0.2,65.36,53.26,62.97,37.14,43,Pivô de alta,3,5,False,,True,,False,True,True,True,False,4,6,False,True,,True,False,,True,,True,,True,15206233088.0,8.24,1.08,4.93,3.87,12.95,,19.49,,1.96,0.62,0.93,21.600000381469727,5.97,11.08,34.71,34.4,33.25,34.12,34.4,30.96,3.0,43.34,57.97,2026-10-27,2026-06-29,última,"A Hypera (HYPE3) apresenta-se como um caso de estudo interessante no setor de saúde, onde a eficiência no uso do capital próprio se destaca com um ROE de 12,1%, posicionando-se acima da média setorial de 8,9%, embora o retorno sobre o capital investido (ROIC) de 10,7% fique ligeiramente abaixo dos 12,4% dos seus pares. Essa sólida rentabilidade convive com múltiplos de valuation bastante atrativos, evidenciados pelo P/L de 8,71 e pelo P/VP de 1,05, o que sugere uma relação de qualidade versus preço altamente favorável para o investidor focado em valor. No âmbito financeiro, a companhia demonstra um perfil de endividamento equilibrado, com uma relação dívida/patrimônio de 0,62 e uma confortável liquidez corrente de 1,96, garantindo que a operação permaneça saudável e menos exposta a riscos de crédito. O dividendo atual de 4,87% mostra-se sustentável e coerente com a forte margem líquida de 19,49%, embora o crescimento de longo prazo acenda um sinal de alerta, dado que o CAGR de receita de cinco anos de 86,7% ficou significativamente abaixo da média do setor de 208,6%. Essa perda de tração frente aos concorrentes reflete-se no checklist de critérios fundamentais da empresa, que atendeu a apenas 3 dos 7 requisitos analisados, penalizado principalmente pelo crescimento inferior aos pares, pela ausência de vendas de insiders e por retornos que não superam a taxa Selic. No campo do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de fluxo de caixa e ativos frente aos de dividendos, variando desde os conservadores R$ 5,97 por Bazin até os R$ 33,88 por Graham. Tomando como referência a média de R$ 32,08 e o preço-teto ajustado com margem de segurança de R$ 29,57, o papel projeta um upside expressivo de 36,9% em relação à cotação atual de R$ 21,60, corroborado por uma tendência gráfica de curto prazo em alta com pivô de alta armado. Em suma, os principais prós da tese residem no valuation descontado, na excelente margem líquida e no robusto potencial de valorização perante os modelos matemáticos, enquanto os contras concentram-se no crescimento histórico abaixo da média setorial e no fraco desempenho no checklist de qualidade e governança.",Pivô de alta,Em Alta,21.649999618530273,-0.2309433623165158,-19.416687525219388,True,True,True,Pivô de alta
AXIA3,BOVA11,BOVA11,Serviços públicos,60.09,55.99,83.33333333333333,,,0.0,63.25,38.72,68.86,40.71,44,Não,2,5,False,,True,,False,True,True,True,True,5,6,False,False,,True,False,,True,,True,,True,120898387968.0,10.14,1.23,6.87,4.28,10.01,,27.05,,2.05,0.63,1.79,53.04999923706055,16.21,28.76,66.31,71.17,52.0,54.56,59.15,53.24,4.0,0.35,2.85,2026-11-04,2025-11-17,última,,,Em Baixa,53.709999084472656,-1.2288211853701436,-21.80129407313872,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.2%))
TIMS3,BOVA11,BOVA11,Comunicação,60.09,55.99,83.33333333333333,,,0.4,69.46,42.1,34.61,72.86,45,Não,5,5,True,,True,,False,True,True,True,True,5,6,True,True,,True,True,,True,,True,,True,44811419648.0,10.42,1.84,8.46,8.95,17.25,,15.78,,0.85,0.66,8.94,18.760000228881836,11.99,13.23,14.19,20.35,18.2,15.59,14.19,12.77,5.0,-31.93,-16.89,2026-07-27,2026-06-23,última,,,Em Baixa,22.670000076293945,-17.247462877165155,-33.82630092564565,True,False,False,sem sinal (Em Baixa; sem novo topo (-17.2%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,60.02,55.9,83.33333333333333,,,0.8,56.73,58.62,56.79,43.57,46,Não,3,5,False,,True,,False,True,True,True,True,5,6,True,True,,False,False,,True,,True,,True,11910299648.0,8.37,1.17,6.8,4.35,14.48,,9.37,,1.78,0.28,0.91,12.390000343322754,3.85,7.15,19.61,18.8,20.06,19.49,19.61,17.65,3.0,42.45,57.32,2026-11-05,2026-06-24,última,,,Em Baixa,13.899999618530273,-10.863304436314658,-28.469941411042765,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.9%))
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,59.94,61.7,50.0,,,0.0,84.51,20.95,50.38,83.57,47,Não,4,5,False,,True,,False,True,False,False,True,3,6,True,True,,True,False,,True,,True,,True,40564875264.0,39.25,1.7,8.34,10.68,20.56,,33.52,,2.29,1.49,,39.25,29.95,43.6,10.4,22.8,,32.12,29.95,26.95,3.0,-31.33,-18.17,n/d,2026-05-12,última,,,Em Baixa,41.59000015258789,-5.62635283482269,-11.82997062940927,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
CPFE3,BOVA11,BOVA11,Serviços públicos,59.64,55.46,83.33333333333333,,,0.0,73.22,39.07,22.64,82.14,48,Não,3,5,False,,True,,True,True,False,True,True,5,6,True,True,,False,False,,True,,True,,True,51620999168.0,8.96,2.12,8.33,10.17,24.76,,12.79,,1.15,1.43,4.08,44.79999923706055,32.55,39.45,43.29,48.71,61.84,45.17,43.29,38.96,5.0,-13.03,0.82,2026-08-13,2026-04-30,última,,,Lateral,47.189998626708984,-5.0646311913552955,-15.458677600321579,True,False,False,sem sinal (Lateral; sem novo topo (-5.1%))
SUZB3,BOVA11,BOVA11,Materiais,59.38,66.92,16.666666666666668,,,1.0,85.59,70.76,40.73,25.71,49,Não,4,5,False,,False,,False,True,False,False,False,1,6,True,True,,True,False,,True,,True,,True,51478097920.0,4.54,1.07,2.69,3.06,26.3,,22.96,,3.52,2.02,0.3,41.70000076293945,9.12,16.92,121.77,89.64,166.0,125.8,121.77,109.59,3.0,162.81,201.68,2026-08-12,2026-04-30,última,,,Em Alta,43.099998474121094,-3.2482546653041178,-30.085105586198146,True,False,False,sem sinal (Em Alta; sem novo topo (-3.2%))
TEND3,SMALL11,SMALL11,Consumo discricionário,58.59,63.05,33.333333333333336,,,0.8,78.98,57.19,47.83,36.43,50,Não,3,5,False,,False,,False,True,True,False,False,2,6,True,True,,False,False,,True,,True,,True,4120112640.0,6.84,3.04,3.67,3.86,40.6,,12.08,,1.96,0.79,0.46,33.630001068115234,9.27,17.19,65.19,35.02,92.78,39.13,35.02,31.52,3.0,-6.28,16.36,2026-11-04,2025-12-26,última,,,Em Baixa,33.45000076293945,0.5381174919888432,-11.360036148128906,True,False,False,sem sinal (Em Baixa; sem novo topo (+0.5%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,58.47,54.08,83.33333333333333,,,0.0,72.64,23.79,53.67,47.14,51,Não,4,5,False,,True,,False,True,True,True,True,5,6,True,True,,True,False,,True,,True,,True,239209250816.0,15.03,2.71,4.72,5.43,18.4,,18.41,,1.02,0.03,4.45,15.479999542236328,6.01,8.18,10.03,11.51,9.08,8.96,9.08,8.17,5.0,-47.23,-42.12,2026-10-29,2026-09-22,próxima,,,Em Baixa,16.1299991607666,-4.029756059202305,-8.901980208949144,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,58.38,59.86,50.0,,,0.2,54.95,59.89,83.3,35.0,52,Não,2,5,False,,True,,False,True,True,False,False,3,6,False,True,,False,False,,True,,True,,True,2016498560.0,9.29,0.88,3.47,3.81,10.86,,13.82,,2.66,0.25,1.32,8.729999542236328,2.38,4.41,12.46,14.49,10.18,10.38,11.32,10.18,4.0,16.67,18.95,n/d,2026-06-26,última,,,Em Baixa,9.680000305175781,-9.81405715898066,-38.87866842765243,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,58.3,56.82,66.66666666666667,,,0.0,51.44,75.23,60.02,28.57,53,Não,3,5,False,,True,,False,True,True,False,True,4,6,True,True,,False,False,,True,,True,,True,8590142464.0,4.72,0.78,6.68,3.24,16.01,,4.49,,1.71,0.56,0.35,3.7300000190734863,0.86,1.6,10.47,9.19,13.28,10.98,10.47,9.42,3.0,152.57,194.34,n/d,2025-11-21,última,,,Lateral,3.9800000190734863,-6.28140700507328,-50.82278080073881,True,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
SBSP3,BOVA11,BOVA11,Serviços públicos,58.24,56.75,66.66666666666667,,,0.0,80.19,40.12,43.19,20.0,54,Não,4,5,False,,True,,False,True,False,True,True,4,6,True,True,,True,False,,True,,True,,True,94564212736.0,10.59,2.16,5.27,2.57,21.23,,22.03,,1.74,1.18,0.71,26.889999389648438,4.93,9.14,33.65,26.69,44.62,34.99,33.65,30.29,3.0,12.64,30.11,2026-08-12,2026-03-20,última,,,Em Baixa,29.299999237060547,-8.225255666094988,-23.86318934952274,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,58.22,56.73,66.66666666666667,,,0.8,76.92,29.07,68.89,10.71,55,Não,3,5,False,,True,,False,True,True,False,True,4,6,True,True,,False,False,,True,,True,,True,2217177856.0,15.54,3.77,2.33,1.72,26.39,,13.23,,2.83,0.3,1.04,14.609999656677246,1.8,3.33,12.45,9.06,15.72,12.41,12.45,11.21,3.0,-23.28,-15.06,n/d,2026-06-29,última,,,Em Baixa,15.010000228881836,-2.664893844804339,-19.62750247023346,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.7%))
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,57.68,59.04,50.0,,,0.8,54.09,80.08,43.76,59.29,56,Não,3,5,False,,False,,False,True,True,False,True,3,6,True,True,,False,False,,True,,True,,True,2754120448.0,4.94,0.72,9.85,6.49,15.49,,7.02,,1.67,0.72,0.47,9.180000305175781,4.25,7.89,24.65,23.03,31.66,26.44,24.65,22.18,3.0,141.62,188.07,n/d,2025-12-26,última,,,Em Baixa,9.979999542236328,-8.01602478712421,-49.20898677565268,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
AZZA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,57.63,56.03,66.66666666666667,,,0.8,42.93,85.37,60.79,32.14,57,Não,2,5,False,,True,,False,True,True,False,True,4,6,False,True,,False,False,,True,,True,,True,3439011840.0,4.2,0.43,14.56,3.53,10.52,,7.17,,2.2,0.49,0.47,17.010000228881836,4.29,7.96,53.66,60.1,50.6,54.79,53.66,48.3,3.0,183.93,222.09,2026-08-12,2025-12-22,última,,,Em Baixa,18.59000015258789,-8.499192634412678,-51.36371256871672,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,57.0,55.3,66.66666666666667,,,0.8,65.78,33.68,51.06,70.71,58,Não,3,5,False,,False,,False,True,True,True,True,4,6,True,True,,False,False,,True,,True,,True,9189610496.0,15.73,2.65,5.28,8.77,16.46,,13.17,,1.73,0.41,0.36,13.529999732971191,8.48,15.72,11.4,9.94,25.8,14.27,11.4,10.26,5.0,-24.2,5.44,n/d,2025-12-17,última,,,Lateral,12.479999542236328,8.413463375389751,-16.58446174019582,True,False,False,sem sinal (Lateral; sem novo topo (+8.4%))
CPLE3,BOVA11,BOVA11,Serviços públicos,56.65,51.94,83.33333333333333,,,0.0,57.02,45.16,37.79,74.29,59,Não,2,5,False,,True,,False,True,True,True,True,5,6,False,False,,False,True,,True,,True,,True,43564187648.0,13.71,1.81,7.24,9.16,12.76,,11.41,,1.3,0.98,0.27,14.670000076293945,9.6,17.81,14.18,13.99,32.1,17.54,14.18,12.76,5.0,-13.02,19.54,2026-08-05,2026-04-30,última,,,Em Baixa,14.949999809265137,-1.8729079367456825,-13.050163066943766,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
SMTO3,SMALL11,SMALL11,Bens de primeira necessidade,56.6,57.77,50.0,,,0.0,53.65,81.62,51.46,29.29,60,Não,1,5,False,,True,,False,True,False,True,False,3,6,False,False,,False,False,,True,,True,,True,4767361536.0,5.84,0.65,147.0,3.4,11.89,,11.25,,2.62,1.61,0.61,14.770000457763672,3.59,6.66,33.52,36.04,32.72,34.09,33.52,30.17,3.0,104.27,130.82,2026-08-10,2026-07-06,última,,,Em Baixa,16.049999237060547,-7.975070655089322,-30.972154068809864,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
BRBI11,SMALL11,SMALL11,Produtos financeiros,56.35,55.71,60.0,20.63,,0.4,46.86,24.48,100.0,85.0,61,Não,2,3,False,,True,,False,True,,False,True,3,5,True,True,,,False,,,,True,,True,,29.55,1.72,13.17,11.45,21.35,,0.0,,,,,13.0,10.63,15.47,4.58,8.65,,10.23,10.63,9.56,3.0,-26.42,-21.34,n/d,2026-05-19,última,,,Em Baixa,14.739999771118164,-11.804611927657916,-39.52341924380666,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
BMOB3,SMALL11,SMALL11,Comunicação,56.3,51.53,83.33333333333333,,,0.4,57.76,28.28,66.63,51.43,62,Não,4,5,False,,True,,False,True,True,True,True,5,6,True,True,,False,True,,True,,True,,True,1902465664.0,12.15,1.99,7.78,5.97,15.55,,8.91,,1.78,0.05,2.85,22.850000381469727,9.75,14.61,20.12,22.03,19.24,17.15,19.24,17.31,5.0,-24.23,-24.94,n/d,2026-05-18,última,,,Lateral,24.030000686645508,-4.910529635696426,-19.575007222087613,True,False,False,sem sinal (Lateral; sem novo topo (-4.9%))
EGIE3,BOVA11,BOVA11,Serviços públicos,55.17,56.08,50.0,,,0.0,90.61,28.97,13.17,54.29,63,Não,5,5,True,,True,,False,True,False,True,False,3,6,True,True,,True,True,,True,,True,,True,42109022208.0,13.33,2.66,5.85,6.07,28.59,,28.94,,1.09,2.06,2.45,29.729999542236328,12.89,22.25,27.49,23.67,25.68,22.4,23.67,21.3,5.0,-28.34,-24.66,2026-08-05,2026-08-21,próxima,,,Em Baixa,30.399999618530273,-2.20394764704388,-23.41079410625997,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,55.16,53.13,66.66666666666667,,,0.0,37.55,63.35,88.08,27.86,64,Não,1,5,False,,True,,False,False,True,True,True,4,6,False,False,,False,False,,True,,True,,True,5869154816.0,8.49,0.7,2.06,3.22,8.54,,6.67,,2.65,0.21,1.37,17.489999771118164,4.02,7.46,27.29,33.99,19.42,26.9,27.29,24.57,3.0,40.45,53.81,2026-08-13,2026-08-24,próxima,,,Em Baixa,18.008699417114258,-2.8802726614624685,-39.6228216922185,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.9%))
SEER3,SMALL11,SMALL11,Consumo discricionário,54.42,58.14,33.333333333333336,,,0.8,64.82,84.67,31.16,15.71,65,Não,4,5,False,,False,,False,True,False,True,False,2,6,True,True,,False,True,,True,,True,,True,1539046528.0,1.65,1.09,3.97,2.41,18.48,,10.92,,1.56,1.16,0.11,12.020000457763672,2.07,3.83,96.46,42.6,126.72,69.53,69.53,62.58,2.0,420.6,478.44,n/d,2026-04-07,última,,,Em Alta,12.350000381469727,-2.672064077027847,-14.932764611380422,True,False,False,sem sinal (Em Alta; sem novo topo (-2.7%))
CMIN3,BOVA11,BOVA11,Materiais,54.2,57.88,33.333333333333336,,,1.0,74.58,41.24,23.28,93.57,66,Não,3,5,False,,True,,False,True,False,False,False,2,6,True,True,,False,False,,True,,True,,True,29443272704.0,13.29,4.18,11.47,16.62,25.74,,12.51,,1.37,1.31,,5.449999809265137,6.47,9.42,4.26,3.47,,5.91,5.37,4.83,4.0,-11.37,8.35,n/d,2026-04-17,última,,,Em Alta,5.980000019073486,-8.862879734412864,-14.481158156011853,True,False,False,sem sinal (Em Alta; sem novo topo (-8.9%))
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,54.18,51.98,66.66666666666667,,,0.8,76.05,20.6,54.86,16.43,67,Não,1,4,False,,True,,False,True,True,False,True,4,6,False,False,,True,False,,,,True,,True,,149.26,1.46,2.77,2.45,13.51,,41.91,,2.73,0.9,,24.329999923706055,4.26,6.2,1.7,7.82,,6.09,6.2,5.58,3.0,-77.06,-74.96,n/d,2026-10-16,próxima,,,Em Baixa,25.729999542236328,-5.44111793018941,-20.037062853148278,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
MOTV3,BOVA11,BOVA11,Bens Industriais,53.88,54.57,50.0,,,0.7,78.21,53.7,23.32,12.86,68,Não,4,5,False,,True,,False,True,False,True,False,3,6,True,True,,True,False,,True,,True,,True,29124020224.0,8.62,1.64,144.0,2.26,21.97,,19.27,,1.77,2.45,0.57,14.489999771118164,2.34,4.34,22.26,18.27,28.99,23.17,22.26,20.03,3.0,38.26,59.93,2026-10-29,2026-04-22,última,,,Lateral,14.970000267028809,-3.2064160811529074,-18.352504951900016,True,False,False,sem sinal (Lateral; sem novo topo (-3.2%))
TOTS3,BOVA11+SMALL11,BOVA11,Tecnologia de informação,53.8,48.59,83.33333333333333,,,0.5,74.45,19.81,46.38,8.57,69,Não,5,5,True,,True,,False,True,True,True,True,5,6,True,True,,True,True,,True,,True,,True,18462611456.0,21.19,3.76,2.58,1.39,16.7,,21.89,,1.84,0.92,1.8,32.209999084472656,3.19,5.92,20.14,17.11,20.03,19.09,20.03,18.02,3.0,-44.05,-40.73,2026-11-04,2026-06-16,última,,,Em Alta,32.5099983215332,-0.9227906876323688,-32.45081207696994,True,False,False,sem sinal (Em Alta; sem novo topo (-0.9%))
WEGE3,BOVA11,BOVA11,Bens Industriais,53.0,50.59,66.66666666666667,,,0.7,80.28,10.15,52.12,15.0,70,Não,4,5,False,,True,,False,True,True,False,True,4,6,True,True,,True,False,,True,,True,,True,201903325184.0,32.3,10.71,87.0,2.33,30.79,,15.58,,1.59,0.29,4.24,48.119998931884766,8.01,14.86,19.74,12.28,14.82,13.94,14.82,13.34,5.0,-72.28,-71.03,2026-10-21,2026-06-22,última,,,Lateral,49.16999816894531,-2.1354469720596847,-11.357374687105448,True,False,False,sem sinal (Lateral; sem novo topo (-2.1%))
BRAP4,BOVA11+SMALL11,BOVA11,Basic Materials,52.5,52.94,50.0,,,1.0,25.24,67.17,75.0,97.86,71,Não,3,5,False,,True,,False,False,True,True,False,3,6,False,True,,False,True,,True,,True,,True,8392612864.0,11.42,1.07,16.33,24.1,9.48,,0.0,,5.99,0.0,0.15,21.350000381469727,36.75,68.18,24.78,28.94,56.1,42.95,36.75,33.08,5.0,54.93,101.16,n/d,2025-12-18,última,,,Em Baixa,22.0,-2.954543720592151,-16.6991764316892,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.0%))
SAPR11,SMALL11,SMALL11,Serviços públicos,52.0,52.35,50.0,,,0.0,53.91,54.84,43.33,57.14,72,Não,2,5,False,,True,,False,False,True,False,True,3,6,False,False,,True,False,,True,,True,,True,10288283648.0,42.08,0.81,3.25,6.34,9.9,,16.66,,1.08,0.57,,34.040000915527344,15.41,22.44,8.41,27.66,,18.48,18.93,17.03,4.0,-49.96,-45.71,n/d,2026-01-02,última,,,Em Baixa,37.22999954223633,-8.568355267074413,-30.131362761414803,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
CSMG3,BOVA11+SMALL11,BOVA11,Serviços públicos,51.51,51.78,50.0,,,0.0,67.77,18.56,41.79,82.86,73,Não,4,5,False,,True,,False,True,False,False,True,3,6,True,True,,True,False,,True,,True,,True,23486498816.0,17.35,2.68,1.95,10.18,15.88,,16.14,,1.6,1.08,,61.939998626708984,45.05,65.59,37.13,43.1,,47.72,44.07,39.67,4.0,-35.96,-22.96,n/d,n/d,,,,Lateral,64.38999938964844,-3.804939876010194,-8.670010460887656,False,False,False,sem sinal (Lateral; sem novo topo (-3.8%))
BBAS3,BOVA11,BOVA11,Produtos financeiros,50.97,56.43,20.0,14.56,,0.4,56.9,54.9,50.86,69.29,74,Não,1,4,False,,True,,False,False,,False,False,1,5,False,False,,,False,,True,,True,,True,114519990272.0,9.04,0.62,119.0,8.34,9.22,,20.42,,,,3.98,20.059999465942383,11.95,14.59,19.36,40.32,23.56,15.3,14.59,13.13,3.0,-34.54,-23.73,n/d,n/d,,,,Em Alta,21.270000457763672,-5.688768057264582,-27.1670659463897,False,False,False,sem sinal (Em Alta; sem novo topo (-5.7%))
VIVT3,BOVA11,BOVA11,Comunicação,50.54,44.75,83.33333333333333,,,0.4,46.58,36.92,43.51,58.57,75,Não,3,5,False,,True,,True,False,True,True,True,5,6,False,True,,False,True,,True,,True,,True,97721638912.0,14.84,1.4,8.12,6.43,9.87,,10.68,,0.95,0.3,33.32,30.579999923706055,14.05,14.58,15.27,31.81,14.17,17.97,14.58,13.12,5.0,-57.1,-41.22,n/d,n/d,,,,Em Baixa,35.95353698730469,-14.945781455371264,-25.825161434343748,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.9%))
PRIO3,BOVA11,BOVA11,Energia,50.06,47.13,66.66666666666667,,,0.9,65.73,44.86,31.33,0.71,76,Não,4,5,False,,True,,False,True,True,True,False,4,6,True,False,,True,True,,True,,True,,True,45849899008.0,17.62,1.8,,0.18,14.22,,18.11,,1.34,0.9,1.28,57.45000076293945,0.73,1.35,43.19,48.32,45.5,45.67,45.5,40.95,3.0,-28.72,-20.5,n/d,n/d,,,,Em Alta,60.540000915527344,-5.1040636039953675,-21.27980526122939,False,False,False,sem sinal (Em Alta; sem novo topo (-5.1%))
SBFG3,SMALL11,SMALL11,Consumo discricionário,49.82,43.9,83.33333333333333,,,0.8,40.3,67.58,32.91,22.86,77,Não,2,5,False,,True,,False,True,True,True,True,5,6,False,True,,False,False,,True,,True,,True,2115188864.0,6.37,0.64,5.92,2.68,11.17,,4.2,,1.39,0.94,0.69,9.170000076293945,1.75,3.25,19.08,21.52,17.2,19.27,19.08,17.17,3.0,87.26,110.11,n/d,n/d,,,,Em Baixa,10.039999961853027,-8.66533753849249,-40.004759902614026,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
ALOS3,BOVA11+SMALL11,BOVA11,Imobiliário,49.34,46.28,66.66666666666667,,,0.8,60.2,29.87,31.12,55.0,78,Não,2,5,False,,True,,False,False,True,True,True,4,6,False,False,,True,False,,True,,True,,True,13473802240.0,14.25,1.04,13.0,6.09,7.59,,31.41,,0.72,0.56,14.21,26.940000534057617,11.71,12.75,14.69,33.23,13.4,17.16,13.4,12.06,5.0,-55.23,-36.31,n/d,n/d,,,,Lateral,27.56999969482422,-2.2850894731234694,-17.85090042584634,False,False,False,sem sinal (Lateral; sem novo topo (-2.3%))
PGMN3,SMALL11,SMALL11,Bens de primeira necessidade,48.01,47.66,50.0,,,0.0,31.92,59.48,49.97,84.29,79,Não,1,5,False,,True,,False,True,False,True,False,3,6,False,False,,False,False,,True,,True,,True,2498912256.0,6.94,0.75,14.62,10.75,10.19,,2.02,,1.78,1.02,2.68,3.4700000286102295,2.66,3.35,4.5,7.24,6.67,4.88,4.5,4.05,5.0,16.62,40.74,n/d,n/d,,,,Em Baixa,3.5399999618530273,-1.9773992654552486,-54.46194119784249,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.0%))
RDOR3,BOVA11,BOVA11,Cuidados de saúde,47.93,47.56,50.0,,,0.2,62.16,27.06,44.81,38.57,80,Não,3,5,False,,True,,False,True,False,False,True,3,6,True,True,,False,False,,True,,True,,True,73952641024.0,16.23,3.77,2.16,4.01,19.19,,8.08,,2.86,2.44,2.42,33.91999816894531,9.71,18.01,27.69,20.56,22.4,19.67,20.56,18.5,5.0,-45.45,-42.0,n/d,n/d,,,,Em Baixa,35.869998931884766,-5.436300030681352,-24.541730460876565,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
SYNE3,SMALL11,SMALL11,Imobiliário,47.81,50.36,33.333333333333336,,,0.8,50.15,43.15,35.01,100.0,81,Não,1,5,False,,False,,False,False,True,True,False,2,6,False,False,,True,False,,False,,True,,True,610577792.0,9.3,0.88,64.53,129.98,4.66,,20.02,,0.98,0.5,1.79,4.0,37.14,62.16,5.14,6.63,12.9,9.76,9.76,8.79,2.0,119.68,144.09,n/d,n/d,,,,Em Baixa,4.190000057220459,-4.5346075089674365,-23.291410021584834,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.5%))
UGPA3,BOVA11,BOVA11,Consumo discricionário,47.67,44.32,66.66666666666667,,,0.8,49.82,42.94,33.69,44.29,82,Não,4,5,False,,True,,False,True,False,True,True,4,6,True,True,,False,True,,True,,True,,True,33432729600.0,10.98,2.03,5.6,4.42,19.18,,2.06,,1.67,1.14,1.11,31.280000686645508,9.87,18.32,37.76,31.44,40.75,32.07,34.6,31.14,4.0,-0.45,2.51,n/d,n/d,,,,Em Alta,33.38999938964844,-6.319253493778354,-6.319253493778354,False,False,False,sem sinal (Em Alta; sem novo topo (-6.3%))
FLRY3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,47.11,43.66,66.66666666666667,,,0.2,47.31,23.6,55.93,52.86,83,Rompimento,2,5,False,,True,,False,True,False,True,True,4,6,False,True,,False,False,,True,,True,,True,10301717504.0,16.34,1.99,8.5,6.05,11.67,,7.47,,2.14,1.02,124.82,18.950000762939453,8.19,8.28,8.37,15.77,7.17,9.56,8.28,7.45,5.0,-60.67,-49.56,n/d,n/d,,,Rompimento,Em Alta,17.489999771118164,8.34763299558321,-3.953364406456872,False,True,False,"Rompimento (vol x6.2, +8.3% do topo, MM50>MM200)"
